시도명,시군구명,관리기관,회사명,공장구분,단지명,공장주소,공장주소_지번,종업원합계,addr_raw,addr_gu,bjd7,prio,dong_list,bjd7_step2
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,엠에스이(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 4층 (4,5,6층 일부) (봉암동)","경상남도 창원시 마산회원구 봉암동 666-152번지 9동 4층 (4,5,6층 일부)",130,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 4층 (4,5,6층 일부) (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,엠엔에스아이(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역5길 138 (봉암동, 온누리)",경상남도 창원시 마산회원구 봉암동 654-4번지,27,"경상남도 창원시 마산회원구 자유무역5길 138 (봉암동, 온누리)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,인피니텍(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 2층 0 (봉암동)",경상남도 창원시 마산회원구 봉암동 666-152번지 9동 2층 0,2,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 2층 0 (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,일신실업(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 178 (봉암동),경상남도 창원시 마산회원구 봉암동 391-179번지,0,경상남도 창원시 마산회원구 자유무역3길 178 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,태진밸브공업(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 1층 1,2,3층 일부 (봉암동)",경상남도 창원시 마산회원구 봉암동 666-152번지,21,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 1층 1,2,3층 일부 (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,티에이치유압,계획,마산자유무역지역,경상남도 창원시 마산회원구 봉암공단13길 23-29 (봉암동),경상남도 창원시 마산회원구 봉암동 666-152번지,0,경상남도 창원시 마산회원구 봉암공단13길 23-29 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,패션라인(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 5층 0 (봉암동)",경상남도 창원시 마산회원구 봉암동 666-152번지 9동 5층 0,15,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 5층 0 (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,포커스옵텍(주) ,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 206 (봉암동) (총 2 필지),경상남도 창원시 마산회원구 봉암동 428-10번지,28,경상남도 창원시 마산회원구 자유무역3길 206 (봉암동) (총 2 필지),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,포커스옵텍(주) 표준공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 1층 일부 (봉암동)",경상남도 창원시 마산회원구 봉암동 666-152번지 9동 1층 일부,25,"경상남도 창원시 마산회원구 봉암공단13길 23-29, 9동 1층 일부 (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국KSP(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 봉암공단13길 15-14 (봉암동),경상남도 창원시 마산회원구 봉암동 666-154번지,55,경상남도 창원시 마산회원구 봉암공단13길 15-14 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국TT(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역4길 30 (봉암동),경상남도 창원시 마산회원구 봉암동 658-7번지,60,경상남도 창원시 마산회원구 자유무역4길 30 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국에스에스(주) 1공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역6길 143 (봉암동, 한국SS(주))",경상남도 창원시 마산회원구 봉암동 654-4번지,28,"경상남도 창원시 마산회원구 자유무역6길 143 (봉암동, 한국SS(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국에스에스(주) 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 148 (봉암동),경상남도 창원시 마산회원구 봉암동 973-4번지,0,경상남도 창원시 마산회원구 자유무역3길 148 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국정상화성(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역5길 100 (봉암동),경상남도 창원시 마산회원구 봉암동 654-4번지,83,경상남도 창원시 마산회원구 자유무역5길 100 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,화성G&I(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 봉암공단13길 23-23, 8동 1층 (1,2,3층 일부) (봉암동)","경상남도 창원시 마산회원구 봉암동 666-152번지 8동 1층 (1,2,3층 일부)",50,"경상남도 창원시 마산회원구 봉암공단13길 23-23, 8동 1층 (1,2,3층 일부) (봉암동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,화성G&I(주) 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역5길 5 (봉암동),경상남도 창원시 마산회원구 봉암동 658-8번지,5,경상남도 창원시 마산회원구 자유무역5길 5 (봉암동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)평화산소,개별, ,"경상남도 창원시 마산회원구 양덕옛1길 61 (석전동, 평화산업)",경상남도 창원시 마산회원구 석전동 260-8번지,12,"경상남도 창원시 마산회원구 양덕옛1길 61 (석전동, 평화산업)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,대광산업전자(주),개별, ,"경상남도 창원시 마산회원구 석전동17길 80 (석전동, 예일교회)",경상남도 창원시 마산회원구 석전동 221-2번지,16,"경상남도 창원시 마산회원구 석전동17길 80 (석전동, 예일교회)",마산회원구,4812754.0,3.0,,
경상남도,창원시 마산회원구,경상남도 창원시,두루정공,개별, ,"경상남도 창원시 마산회원구 3·15대로 606 (석전동, 주택)",경상남도 창원시 마산회원구 석전동 260-7번지,5,"경상남도 창원시 마산회원구 3·15대로 606 (석전동, 주택)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,부성사,개별, ,"경상남도 창원시 마산회원구 삼호로 253 (석전동, 윤선생음악미술학원)",경상남도 창원시 마산회원구 석전동 272-14번지,4,"경상남도 창원시 마산회원구 삼호로 253 (석전동, 윤선생음악미술학원)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,삼흥정판인쇄(주),개별, ,경상남도 창원시 마산회원구 양덕옛1길 29 (석전동),경상남도 창원시 마산회원구 석전동 260-17번지,20,경상남도 창원시 마산회원구 양덕옛1길 29 (석전동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,아이지컴퍼니,개별, ,경상남도 창원시 마산회원구 석전동17길 52 (석전동),경상남도 창원시 마산회원구 석전동 221-17번지,4,경상남도 창원시 마산회원구 석전동17길 52 (석전동),마산회원구,4812754.0,3.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)경남포장,개별, ,"경상남도 창원시 마산회원구 양덕동2길 17 (양덕동, 대력베스트빌)",경상남도 창원시 마산회원구 양덕동 163-17번지,20,"경상남도 창원시 마산회원구 양덕동2길 17 (양덕동, 대력베스트빌)",마산회원구,4812756.0,1.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)극동시스템,개별, ,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",경상남도 창원시 마산회원구 양덕동 20-4번지,4,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)이우,개별, ,"경상남도 창원시 마산회원구 자유무역3길 131 (양덕동, 대신금속(주))",경상남도 창원시 마산회원구 양덕동 973-6번지,80,"경상남도 창원시 마산회원구 자유무역3길 131 (양덕동, 대신금속(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)좋은날디자인연구소,개별, ,"경상남도 창원시 마산회원구 합포로 285, (주) 화성 본동 2층 2호 (양덕동)",경상남도 창원시 마산회원구 양덕동 150-16번지 (주) 화성 본동 2층 2호,2,"경상남도 창원시 마산회원구 합포로 285, (주) 화성 본동 2층 2호 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)한길,개별, ,"경상남도 창원시 마산회원구 양덕시장길 22 (양덕동, 주택)",경상남도 창원시 마산회원구 양덕동 174-37번지,3,"경상남도 창원시 마산회원구 양덕시장길 22 (양덕동, 주택)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,(주)화성,개별, ,경상남도 창원시 마산회원구 합포로 285 (양덕동),경상남도 창원시 마산회원구 양덕동 150-18번지,16,경상남도 창원시 마산회원구 합포로 285 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,극동전기판넬,개별, ,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",경상남도 창원시 마산회원구 양덕동 20-4번지,3,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,극동종합전기,개별, ,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",경상남도 창원시 마산회원구 양덕동 20-4번지,2,"경상남도 창원시 마산회원구 팔용로 33 (양덕동, 소매점)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,대우봉재,개별, ,"경상남도 창원시 마산회원구 양덕로 166 (양덕동, 주택) (총 2 필지)",경상남도 창원시 마산회원구 양덕동 12-27번지,20,"경상남도 창원시 마산회원구 양덕로 166 (양덕동, 주택) (총 2 필지)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,삼덕정판인쇄사,개별, ,"경상남도 창원시 마산회원구 팔용로 17 (양덕동, 삼덕정판인쇄사)",경상남도 창원시 마산회원구 양덕동 19-7번지,4,"경상남도 창원시 마산회원구 팔용로 17 (양덕동, 삼덕정판인쇄사)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,새한정밀,개별, ,"경상남도 창원시 마산회원구 양덕남8길 23-1 (양덕동, 주택)",경상남도 창원시 마산회원구 양덕동 149-26번지,3,"경상남도 창원시 마산회원구 양덕남8길 23-1 (양덕동, 주택)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,유한회사 반디엘이디,개별, ,"경상남도 창원시 마산회원구 봉양로 5 (양덕동, 우남정)",경상남도 창원시 마산회원구 양덕동 153-10번지 우남정,7,"경상남도 창원시 마산회원구 봉양로 5 (양덕동, 우남정)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,유한회사영남,개별, ,경상남도 창원시 마산회원구 양덕동 974-21번지,경상남도 창원시 마산회원구 양덕동 974-21번지,2,경상남도 창원시 마산회원구 양덕동 974-21번지,마산회원구,4812756.0,1.0,,
경상남도,창원시 마산회원구,경상남도 창원시,화진공업사,개별, ,"경상남도 창원시 마산회원구 양덕남8길 45 (양덕동, 주택)",경상남도 창원시 마산회원구 양덕동 149-3번지,5,"경상남도 창원시 마산회원구 양덕남8길 45 (양덕동, 주택)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)가본,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 59 (양덕동),경상남도 창원시 마산회원구 양덕동 974-13번지,45,경상남도 창원시 마산회원구 자유무역3길 59 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)가유,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 143 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,93,경상남도 창원시 마산회원구 자유무역3길 143 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)경은이엠티,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 19 (양덕동),경상남도 창원시 마산회원구 양덕동 974-17번지,2,경상남도 창원시 마산회원구 자유무역3길 19 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)나눅스케미칼,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 88 (양덕동),경상남도 창원시 마산회원구 양덕동 974-7번지,33,경상남도 창원시 마산회원구 자유무역3길 88 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)다린 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 111 (양덕동),경상남도 창원시 마산회원구 양덕동 973-6번지,68,경상남도 창원시 마산회원구 자유무역3길 111 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)다린 2공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역2길 104 (양덕동, 다린제2공장)",경상남도 창원시 마산회원구 양덕동 974-6번지 다린제2공장,67,"경상남도 창원시 마산회원구 자유무역2길 104 (양덕동, 다린제2공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)다산,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 66 (양덕동),경상남도 창원시 마산회원구 양덕동 974-14 번지,74,경상남도 창원시 마산회원구 자유무역3길 66 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)대균 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 130 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지,19,경상남도 창원시 마산회원구 자유무역3길 130 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)대균 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 114 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지,19,경상남도 창원시 마산회원구 자유무역3길 114 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)대호아이앤티,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 5층 일부 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 3동 5층 일부,42,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 5층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)디에스아이,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 193, 표준공장 2호동 5층 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-2번지 표준공장 2호동 5층,0,"경상남도 창원시 마산회원구 자유무역3길 193, 표준공장 2호동 5층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)삼일,계획,마산자유무역지역,경상남도 창원시 마산회원구 무역로 57 (양덕동),경상남도 창원시 마산회원구 양덕동 974-17번지,12,경상남도 창원시 마산회원구 무역로 57 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)상진,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 69 (양덕동),경상남도 창원시 마산회원구 양덕동 975-1번지,0,경상남도 창원시 마산회원구 자유무역2길 69 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)성원정공,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역1길 80 (양덕동),경상남도 창원시 마산회원구 양덕동 975-1번지,16,경상남도 창원시 마산회원구 자유무역1길 80 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)센트랄,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 1층 1,2,3층 일부 (양덕동, 표준공장)","경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 3동 1층 1,2,3층 일부",157,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 1층 1,2,3층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)센트랄유니코리아,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 222 (양덕동),경상남도 창원시 마산회원구 양덕동 410-60번지 LENTRAL(주),23,경상남도 창원시 마산회원구 자유무역3길 222 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)신광,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역1길 62 (양덕동, 신광(주))",경상남도 창원시 마산회원구 양덕동 975-1번지,63,"경상남도 창원시 마산회원구 자유무역1길 62 (양덕동, 신광(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)아로텍,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 146 (양덕동, 한국삼양공업(주))",경상남도 창원시 마산회원구 양덕동 973-5번지,22,"경상남도 창원시 마산회원구 자유무역3길 146 (양덕동, 한국삼양공업(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)애드테크,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 169 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,49,경상남도 창원시 마산회원구 자유무역3길 169 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)에스디이앤티 2공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 108 (양덕동, 금석)",경상남도 창원시 마산회원구 양덕동 974-7번지 금석,33,"경상남도 창원시 마산회원구 자유무역3길 108 (양덕동, 금석)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)에이스,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 164 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,23,경상남도 창원시 마산회원구 자유무역2길 164 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)에이치아이엠씨 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 144 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지,0,경상남도 창원시 마산회원구 자유무역3길 144 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)에이치아이엠씨 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 142 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지,0,경상남도 창원시 마산회원구 자유무역3길 142 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)엔지피 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 118 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지 SI 텔레텍,22,경상남도 창원시 마산회원구 자유무역3길 118 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)엔지피 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 154 (양덕동),경상남도 창원시 마산회원구 양덕동 973-4번지,0,경상남도 창원시 마산회원구 자유무역3길 154 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)원텍이엔지,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역2길 218, 표준2호 보일러실 1층 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 표준2호 보일러실 1층,5,"경상남도 창원시 마산회원구 자유무역2길 218, 표준2호 보일러실 1층 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)웰템,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 154 (양덕동),경상남도 창원시 마산회원구 양덕동 973-4번지,52,경상남도 창원시 마산회원구 자유무역3길 154 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)유진메카닉스 ,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 4층 일부 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 3동 4층 일부,103,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 4층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)유진하이텍,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 68 (양덕동),경상남도 창원시 마산회원구 양덕동 974-13번지,40,경상남도 창원시 마산회원구 자유무역2길 68 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)이우 1공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역2길 132 (양덕동, (주)이우)",경상남도 창원시 마산회원구 양덕동 973-6번지,62,"경상남도 창원시 마산회원구 자유무역2길 132 (양덕동, (주)이우)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)이우 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역1길 42 (양덕동),경상남도 창원시 마산회원구 양덕동 975-1번지,40,경상남도 창원시 마산회원구 자유무역1길 42 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)일렉콤,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 177, 1동 1층 5층 일부 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-2번지 1동 1층 5층 일부,42,"경상남도 창원시 마산회원구 자유무역3길 177, 1동 1층 5층 일부 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)자우플라테크,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 172 (양덕동),경상남도 창원시 마산회원구 양덕동 973-4 번지,121,경상남도 창원시 마산회원구 자유무역3길 172 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)창일테크,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 78 (양덕동),경상남도 창원시 마산회원구 양덕동 974-7번지,30,경상남도 창원시 마산회원구 자유무역3길 78 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)케이엠에스,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 138, (주)케이엠에스 (양덕동, (주)삼일)",경상남도 창원시 마산회원구 양덕동 973-5번지 (주)삼일 (주)케이엠에스,0,"경상남도 창원시 마산회원구 자유무역3길 138, (주)케이엠에스 (양덕동, (주)삼일)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)코리아마그네슘,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 166 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,9,경상남도 창원시 마산회원구 자유무역2길 166 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)태영하이테크,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 178 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,20,경상남도 창원시 마산회원구 자유무역2길 178 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)파라콤,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 5층 전체 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-1번지 표준공장 7호동 5층 전체,0,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 5층 전체 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)평화정밀 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 46 (양덕동),경상남도 창원시 마산회원구 양덕동 974-14번지,23,경상남도 창원시 마산회원구 자유무역3길 46 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)평화정밀 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 39 (양덕동),경상남도 창원시 마산회원구 양덕동 975-5번지,26,경상남도 창원시 마산회원구 자유무역2길 39 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)한부,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 116 (양덕동, 한부(주))",경상남도 창원시 마산회원구 양덕동 973-5번지,6,"경상남도 창원시 마산회원구 자유무역3길 116 (양덕동, 한부(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)해성전자,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 6층 전체 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-1번지 표준공장 7호동 6층 전체,0,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 6층 전체 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,(주)화인글라스,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 42 (양덕동),경상남도 창원시 마산회원구 양덕동 974-14 번지,45,경상남도 창원시 마산회원구 자유무역3길 42 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,기진정밀,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 155 (양덕동),경상남도 창원시 마산회원구 양덕동 973-3번지,19,경상남도 창원시 마산회원구 자유무역3길 155 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,대성코리아(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 40 (양덕동),경상남도 창원시 마산회원구 양덕동 974-17번지,18,경상남도 창원시 마산회원구 자유무역2길 40 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,대신금속(주) 1공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 131 (양덕동, 대신금속(주))",경상남도 창원시 마산회원구 양덕동 973-6번지,61,"경상남도 창원시 마산회원구 자유무역3길 131 (양덕동, 대신금속(주))",마산회원구,,0.0,,
