lat,lon,station_id,station_name,nodeno,n_routes,n_routes_dir,avg_nodeord,route_nums_sample,lat_ok,lon_ok,name_ok
35.11960155,128.5801857,CWB379001711,구산면행정복지센터,301817,13,13,77.31,"60, 61, 61-1",True,True,True
35.12026918,128.4946137,CWB379001712,야촌,308124,13,13,72.38,"65, 65-2, 65-1",True,True,True
35.12113884,128.3779901,CWB379001716,일암종점,316003,2,2,55.0,"75-1, 76",True,True,True
35.12108891,128.3782098,CWB379001717,일암종점,316011,2,2,53.0,"75-1, 76",True,True,True
35.11937637,128.4935771,CWB379001718,야촌,308123,14,14,50.93,"65, 65-2, 65-1",True,True,True
35.11838219,128.5403527,CWB379001720,군령삼거리,322118,5,5,81.2,"64, 64-1, 65",True,True,True
35.11836148,128.5407961,CWB379001722,군령삼거리,322117,5,5,81.8,"64, 64-1, 65",True,True,True
35.11924271,128.4515106,CWB379001723,예곡마을,315106,2,2,27.0,"74, 74-1",True,True,True
35.11917668,128.4514583,CWB379001724,예곡마을,315105,2,2,39.0,"74, 74-1",True,True,True
35.11798143,128.5453282,CWB379001725,군령,309201,1,2,80.5,65-2,True,True,True
35.11780732,128.5453375,CWB379001726,군령,309202,1,2,72.5,65-2,True,True,True
35.11798709,128.4719009,CWB379001730,덕곡입구,321602,1,1,51.0,73,True,True,True
35.1179491,128.4718149,CWB379001731,덕곡입구,321601,1,1,92.0,73,True,True,True
35.11650861,128.57938804,CWB379001732,수정종점,309208,6,6,2.17,"260, 260-2, 263",True,True,True
35.11655085,128.5803466,CWB379001733,수정삼거리,301818,7,7,90.0,"60, 61, 61-1",True,True,True
35.11691823,128.5321721,CWB379001734,도만,322114,5,5,85.6,"64, 64-1, 65",True,True,True
35.11691701,128.53230785,CWB379001735,도만,322113,5,5,77.8,"64, 64-1, 65",True,True,True
35.11869741,128.3910998,CWB379001736,동산마을,320707,4,4,49.75,"75, 75-1, 75-2",True,True,True
35.11628907,128.5803515,CWB379001737,수정삼거리,301815,6,6,43.33,"60, 61, 61-1",True,True,True
35.11838791,128.3911934,CWB379001738,동산마을,320708,4,4,51.0,"75, 75-1, 75-2",True,True,True
35.1166836,128.4889768,CWB379001739,삼진고등학교,308121,14,14,51.93,"65, 65-2, 65-1",True,True,True
35.11554241,128.5781003,CWB379001740,수정시내버스환승센터,309207,7,8,20.0,"65-2, 260, 260-2",True,True,True
35.11656188,128.4556739,CWB379001742,예곡,315108,2,2,26.0,"74, 74-1",True,True,True
35.11693885,128.4548728,CWB379001743,예곡,315107,2,2,40.0,"74, 74-1",True,True,True
35.11484872,128.5849748,CWB379001745,장문안마을,301814,7,7,89.0,"60, 61, 61-1",True,True,True
35.11472985,128.5849301,CWB379001746,장문안마을,301811,6,6,44.33,"60, 61, 61-1",True,True,True
35.11598359,128.4642952,CWB379001749,서촌,630068,2,2,23.0,"74, 74-1",True,True,True
35.11585817,128.4643579,CWB379001750,서촌,630069,2,2,43.0,"74, 74-1",True,True,True
35.11779733,128.49136149,CWB379001751,진동초등학교,308125,14,14,68.21,"65, 65-2, 65-1",True,True,True
35.11541764,128.473522,CWB379001752,동촌,308115,11,12,30.92,"72-1, 73, 73-1",True,True,True
35.11432001,128.5632214,CWB379001753,석곡마을,309203,1,2,78.5,65-2,True,True,True
35.1142579,128.5633505,CWB379001754,석곡마을,309204,1,2,74.5,65-2,True,True,True
35.11521496,128.4738996,CWB379001756,동촌,308118,11,12,60.5,"72-1, 73, 73-1",True,True,True
35.11567792,128.4875238,CWB379001758,진동,308122,13,13,66.38,"65, 65-2, 65-1",True,True,True
35.11487073,128.4690057,CWB379001759,진북면행정복지센터,308113,9,9,30.11,"73-1, 74, 74-1",True,True,True
35.11477101,128.4692769,CWB379001761,진북면행정복지센터,308116,11,13,58.77,"72-1, 73, 73-1",True,True,True
35.11456949,128.4789616,CWB379001762,창의탑,308120,11,12,29.92,"72-1, 73, 73-1",True,True,True
35.11448331,128.4787075,CWB379001764,창의탑,308117,11,12,61.5,"72-1, 73, 73-1",True,True,True
35.11452408,128.4597709,CWB379001766,예곡,315110,2,2,25.0,"74, 74-1",True,True,True
35.11485593,128.4588621,CWB379001767,예곡,315109,2,2,41.0,"74, 74-1",True,True,True
35.11267265,128.5714495,CWB379001768,수정관광농원,309205,1,2,77.5,65-2,True,True,True
35.11406767,128.4619778,CWB379001769,지산마을,630070,2,2,42.0,"74, 74-1",True,True,True
35.11395486,128.4617675,CWB379001770,지산마을,630071,2,2,24.0,"74, 74-1",True,True,True
35.11256183,128.57153558,CWB379001771,수정관광농원,309206,1,2,75.5,65-2,True,True,True
35.11211203,128.5885855,CWB379001772,장문안마을뒤,301812,7,7,88.0,"60, 61, 61-1",True,True,True
35.11227336,128.58830545,CWB379001774,장문안마을뒤,301809,6,6,45.33,"60, 61, 61-1",True,True,True
35.1130056,128.4631827,CWB379001775,해병전첩비,308111,7,7,33.71,"73-1, 75, 75-1",True,True,True
35.11295957,128.4635369,CWB379001776,해병전첩비,308114,7,7,65.43,"73-1, 75, 75-1",True,True,True
35.11120603,128.5226431,CWB379001778,다구배나무골,322112,5,5,86.6,"64, 64-1, 65",True,True,True
35.11109781,128.5226751,CWB379001779,다구배나무골,322111,5,5,76.8,"64, 64-1, 65",True,True,True
35.11117443,128.4893342,CWB379001780,혜창아파트,322102,5,5,93.6,"64, 64-1, 65",True,True,True
35.11111594,128.4892249,CWB379001781,혜창아파트,322101,5,5,69.8,"64, 64-1, 65",True,True,True
35.11083539,128.4787287,CWB379001782,신기마을입구,306311,2,2,34.0,"74-1, 78",True,True,True
35.11054067,128.47879,CWB379001783,신기마을입구,306312,2,2,47.0,"74-1, 78",True,True,True
35.11102172,128.4601151,CWB379001784,율티마을,308112,7,7,64.43,"73-1, 75, 75-1",True,True,True
35.11062558,128.4587781,CWB379001785,옥곡마을,308107,7,7,34.71,"73-1, 75, 75-1",True,True,True
35.10965012,128.5184601,CWB379001786,다구본동,322110,5,5,87.6,"64, 64-1, 65",True,True,True
35.10958436,128.5185866,CWB379001787,다구본동,322109,5,5,75.8,"64, 64-1, 65",True,True,True
35.10844998,128.54789037,CWB379001788,명주,322121,5,5,87.6,"64, 64-1, 65",True,True,True
35.10812296,128.5483636,CWB379001789,명주,322120,5,5,75.4,"64, 64-1, 65",True,True,True
35.10930361,128.4150057,CWB379001790,진전초등학교,320711,3,3,38.0,"73-1, 77, 77-1",True,True,True
35.10961144,128.4176696,CWB379001791,봉곡마을,320713,3,3,37.0,"73-1, 77, 77-1",True,True,True
35.10956628,128.4154358,CWB379001792,진전초등학교,320712,3,3,57.33,"73-1, 77, 77-1",True,True,True
35.10948812,128.4176679,CWB379001793,봉곡마을,320714,3,3,58.33,"73-1, 77, 77-1",True,True,True
35.10947326,128.4145013,CWB379001795,곡안리,320709,4,4,48.75,"75, 75-1, 75-2",True,True,True
35.10944143,128.414869,CWB379001796,진전초교,320710,4,4,52.0,"75, 75-1, 75-2",True,True,True
35.10894804,128.4537527,CWB379001797,옹기골,308110,7,7,63.43,"73-1, 75, 75-1",True,True,True
35.10792202,128.4477264,CWB379001798,신기,308105,6,6,35.83,"75, 75-1, 75-2",True,True,True
35.10780081,128.426484,CWB379001799,도산마을,320716,3,3,59.33,"73-1, 77, 77-1",True,True,True
35.1076017,128.4271774,CWB379001800,도산마을,320715,3,3,36.0,"73-1, 77, 77-1",True,True,True
35.106937,128.478477,CWB379001801,죽전,306309,2,2,35.0,"74-1, 78",True,True,True
35.10714596,128.4785654,CWB379001802,죽전,306310,2,2,46.0,"74-1, 78",True,True,True
35.10718092,128.4487708,CWB379001803,암하,308106,7,7,61.43,"73-1, 75, 75-1",True,True,True
35.10706643,128.4507522,CWB379001804,암하,308108,7,7,62.43,"73-1, 75, 75-1",True,True,True
35.10605174,128.5119297,CWB379001806,아래주도,322108,5,5,88.6,"64, 64-1, 65",True,True,True
35.1059641,128.5119741,CWB379001807,아래주도,322107,5,5,74.8,"64, 64-1, 65",True,True,True
35.10644133,128.4405718,CWB379001808,진목마을,308104,7,7,60.0,"73-1, 75, 75-1",True,True,True
35.10653624,128.4403592,CWB379001809,진목마을,308103,7,7,38.0,"73-1, 75, 75-1",True,True,True
35.10606255,128.435441,CWB379001811,천주교마산교구청,308101,7,7,39.0,"73-1, 75, 75-1",True,True,True
35.10592609,128.4348966,CWB379001812,천주교마산교구청,308102,7,7,59.0,"73-1, 75, 75-1",True,True,True
35.10474243,128.4982582,CWB379001813,광암선창,322104,5,5,90.6,"64, 64-1, 65",True,True,True
35.104638,128.4982195,CWB379001814,광암선창,322103,5,5,72.8,"64, 64-1, 65",True,True,True
35.1046895,128.4168993,CWB379001815,진전어린이집,311904,7,7,51.43,"73-1, 75, 75-1",True,True,True
35.1034917,128.50705487,CWB379001816,주도입구,322106,5,5,89.6,"64, 64-1, 65",True,True,True
35.10338256,128.5070512,CWB379001817,주도입구,322105,5,5,73.8,"64, 64-1, 65",True,True,True
35.10421009,128.4171195,CWB379001818,진전어린이집,311903,7,7,47.0,"73-1, 75, 75-1",True,True,True
35.10127263,128.5907562,CWB379001819,옥계입구,301810,7,7,86.0,"60, 61, 61-1",True,True,True
35.10256838,128.4795362,CWB379001820,고현,306308,2,2,44.0,"74-1, 78",True,True,True
35.10255959,128.4794468,CWB379001821,고현,306307,2,2,37.0,"74-1, 78",True,True,True
35.10133977,128.59064847,CWB379001822,옥계입구,301807,6,6,47.33,"60, 61, 61-1",True,True,True
35.10263124,128.4185451,CWB379001827,진전면행정복지센터,311902,7,7,50.43,"73-1, 75, 75-1",True,True,True
35.10250227,128.4184674,CWB379001828,진전면행정복지센터,311901,7,7,48.0,"73-1, 75, 75-1",True,True,True
35.10204182,128.4161441,CWB379001830,오서시장,303803,3,3,41.0,"73-1, 77, 77-1",True,True,True
35.10192986,128.4165166,CWB379001831,오서시장,303804,3,3,54.33,"73-1, 77, 77-1",True,True,True
35.10197721,128.4100194,CWB379001832,진전중학교,303801,2,2,35.0,"77, 77-1",True,True,True
35.10186771,128.410219,CWB379001833,진전중학교,303802,2,2,79.0,"77, 77-1",True,True,True
35.10164805,128.4261681,CWB379001834,오서입구,303805,4,4,45.75,"75, 75-1, 75-2",True,True,True
35.10155543,128.4261012,CWB379001835,오서입구,303806,4,4,55.0,"75, 75-1, 75-2",True,True,True
35.10063652,128.4792693,CWB379001836,고현수협조합,306305,2,2,43.0,"74-1, 78",True,True,True
35.10070069,128.4791641,CWB379001838,고현수협조합,306306,2,2,38.0,"74-1, 78",True,True,True
35.10011495,128.4680241,CWB379001839,선두종점,306302,2,2,40.0,"74-1, 78",True,True,True
35.10012325,128.4682859,CWB379001840,선두종점,306301,2,2,41.0,"74-1, 78",True,True,True
35.09911806,128.4752122,CWB379001841,장기,306304,2,2,39.0,"74-1, 78",True,True,True
35.09914843,128.4755002,CWB379001842,장기,306303,2,2,42.0,"74-1, 78",True,True,True
35.09684382,128.5830009,CWB379001843,내포마을,301803,5,5,50.6,"61, 61-1, 62",True,True,True
35.09673743,128.5830707,CWB379001844,내포마을,301806,6,6,89.67,"61, 61-1, 62",True,True,True
35.09702581,128.5508001,CWB379001845,미리마을,322124,3,3,75.33,"64, 64-1, 65-1",True,True,True
35.09664878,128.5509552,CWB379001846,미리마을,322123,3,3,100.33,"64, 64-1, 65-1",True,True,True
35.09833295,128.4313674,CWB379001847,호산마을,630072,2,2,75.0,"77, 77-1",True,True,True
35.09805566,128.4311907,CWB379001848,호산마을,630073,2,2,40.0,"77, 77-1",True,True,True
35.09791415,128.4054212,CWB379001849,회동,320003,2,4,56.0,"77, 77-1",True,True,True
35.09777767,128.4054268,CWB379001850,회동,320004,2,4,58.0,"77, 77-1",True,True,True
35.09754899,128.4388915,CWB379001852,정달마을,630074,2,2,74.0,"77, 77-1",True,True,True
35.09746805,128.4388518,CWB379001853,정달마을,630075,2,2,41.0,"77, 77-1",True,True,True
35.09558545,128.5832223,CWB379001854,신촌마을,301804,6,6,88.67,"61, 61-1, 62",True,True,True
35.09575715,128.5569975,CWB379001856,욱곡마을회관앞,322126,3,3,73.33,"64, 64-1, 65-1",True,True,True
35.09593971,128.4463562,CWB379001859,이명마을입구,323125,2,2,73.0,"77, 77-1",True,True,True
35.09585851,128.4461655,CWB379001860,이명마을입구,323126,2,2,42.0,"77, 77-1",True,True,True
35.09370694,128.5666733,CWB379001861,욱곡용궁횟집,322128,3,3,72.33,"64, 64-1, 65-1",True,True,True
35.09358509,128.5666603,CWB379001862,욱곡용궁횟집,322127,3,3,103.33,"64, 64-1, 65-1",True,True,True
35.09321769,128.6115721,CWB379001863,옥계종점,312101,1,1,46.0,60,True,True,True
35.09299413,128.6116323,CWB379001864,옥계종점,312102,1,1,47.0,60,True,True,True
35.0948054,128.45017,CWB379001865,이명마을,323123,2,2,72.0,"77, 77-1",True,True,True
35.09469647,128.4502549,CWB379001866,이명마을,323124,2,2,43.0,"77, 77-1",True,True,True
35.09273008,128.5712586,CWB379001867,욱곡마을,322130,3,3,70.33,"64, 64-1, 65-1",True,True,True
35.09262872,128.57116119,CWB379001869,욱곡마을,322129,3,3,105.33,"64, 64-1, 65-1",True,True,True
35.09464524,128.3989629,CWB379001870,탑동종점,320002,2,4,57.0,"77, 77-1",True,True,True
35.09143857,128.583426,CWB379001871,욱곡입구,301801,5,5,52.6,"61, 61-1, 62",True,True,True
35.0914528,128.5835896,CWB379001872,욱곡입구,301802,6,6,87.67,"61, 61-1, 62",True,True,True
35.09130334,128.5756654,CWB379001874,욱곡,322132,3,3,69.33,"64, 64-1, 65-1",True,True,True
35.09118289,128.5756303,CWB379001875,욱곡,322131,3,3,106.33,"64, 64-1, 65-1",True,True,True
35.08907328,128.5836995,CWB379001876,망향정입구,322134,7,9,80.56,"61, 61-1, 62",True,True,True
35.08903487,128.5835417,CWB379001877,망향정입구,322133,6,8,73.75,"61, 61-1, 62",True,True,True
35.09004035,128.46036,CWB379001878,창포마을,323122,2,2,70.0,"77, 77-1",True,True,True
35.08971188,128.4603637,CWB379001879,창포마을,323121,2,2,45.0,"77, 77-1",True,True,True
35.08753954,128.5852798,CWB379001880,반동삼거리,322136,7,9,79.56,"61, 61-1, 62",True,True,True
35.08727559,128.5853381,CWB379001881,반동삼거리,322135,6,8,74.75,"61, 61-1, 62",True,True,True
35.08666037,128.5848931,CWB379001883,구산농협,322137,2,2,59.0,"61, 61-1",True,True,True
35.08656726,128.5847775,CWB379001884,구산농협,322138,3,3,56.33,"61, 61-1, 260-1",True,True,True
35.08719568,128.4637094,CWB379001885,창포,323119,2,2,69.0,"77, 77-1",True,True,True
35.08704374,128.4638131,CWB379001886,창포,323120,2,2,46.0,"77, 77-1",True,True,True
35.08458734,128.5916917,CWB379001887,양평,315401,4,6,89.67,"62, 64, 64-1",True,True,True
35.08452743,128.5915552,CWB379001888,양평,315402,4,6,81.33,"62, 64, 64-1",True,True,True
35.08385968,128.571111,CWB379001889,춘추원,322139,2,2,61.0,"61, 61-1",True,True,True
35.08375014,128.5715288,CWB379001890,춘추원,322140,3,3,54.33,"61, 61-1, 260-1",True,True,True
35.08247841,128.5699702,CWB379001891,붉은등대,322141,2,2,62.0,"61, 61-1",True,True,True
35.08236796,128.5700245,CWB379001892,붉은등대,322142,3,3,53.33,"61, 61-1, 260-1",True,True,True
35.08155178,128.6027838,CWB379001893,난포리,315403,1,1,80.0,62,True,True,True
35.08139368,128.6028852,CWB379001894,난포리,315404,1,1,51.0,62,True,True,True
35.08062292,128.5661464,CWB379001895,장구리,322143,2,2,63.0,"61, 61-1",True,True,True
35.08055827,128.5662643,CWB379001896,장구리,322144,3,3,52.33,"61, 61-1, 260-1",True,True,True
35.0770772,128.4640974,CWB379001897,동진대교,323118,2,2,68.0,"77, 77-1",True,True,True
35.07717281,128.4639756,CWB379001898,동진대교,323117,2,2,47.0,"77, 77-1",True,True,True
35.07534349,128.5645901,CWB379001899,연까치,322145,2,2,65.0,"61, 61-1",True,True,True
35.07515097,128.5648854,CWB379001900,연까치,322146,3,3,50.33,"61, 61-1, 260-1",True,True,True
35.07375497,128.6262943,CWB379001901,장수암입구,315413,1,1,70.0,62,True,True,True
35.07366203,128.626204,CWB379001902,장수암입구,315414,1,1,61.0,62,True,True,True
35.07265201,128.62083319,CWB379001903,범바위,315411,1,1,71.0,62,True,True,True
35.07262348,128.62094499,CWB379001904,범바위,315412,1,1,60.0,62,True,True,True
35.07440628,128.4519604,CWB379001906,소포,323113,2,2,50.0,"77, 77-1",True,True,True
35.0742717,128.4518856,CWB379001907,소포,323114,2,2,65.0,"77, 77-1",True,True,True
35.07163391,128.6298229,CWB379001908,청등골,315415,1,1,69.0,62,True,True,True
35.07153565,128.6297633,CWB379001909,청등골,315416,1,1,62.0,62,True,True,True
35.07160761,128.5980543,CWB379001910,윗용호,313401,1,1,53.0,62,True,True,True
35.07158684,128.598191,CWB379001911,윗용호,313402,1,1,78.0,62,True,True,True
35.07293339,128.4622828,CWB379001912,동진대교,323115,2,2,48.0,"77, 77-1",True,True,True
35.07297213,128.4624858,CWB379001913,동진대교,323116,2,2,67.0,"77, 77-1",True,True,True
35.07143306,128.5666532,CWB379001914,구복,322147,2,2,66.0,"61, 61-1",True,True,True
35.07123753,128.5666564,CWB379001915,구복,322148,3,3,49.33,"61, 61-1, 260-1",True,True,True
35.07071338,128.6055408,CWB379001916,심리,315405,1,1,56.0,62,True,True,True
35.07074605,128.6056797,CWB379001917,심리,315406,1,1,75.0,62,True,True,True
35.06986505,128.6351254,CWB379001919,선착장,315418,1,1,63.0,62,True,True,True
35.06990894,128.6352695,CWB379001920,선착장,315417,1,1,68.0,62,True,True,True
35.07225037,128.4390807,CWB379001921,시락,323107,2,2,53.0,"77, 77-1",True,True,True
35.07216367,128.43918121,CWB379001922,시락,323108,2,2,62.0,"77, 77-1",True,True,True
35.07227365,128.441177,CWB379001923,시락마을,323109,2,2,52.0,"77, 77-1",True,True,True
35.07213615,128.441253,CWB379001924,시락마을,323110,2,2,63.0,"77, 77-1",True,True,True
35.07212691,128.4464403,CWB379001925,해변횟집,323111,2,2,51.0,"77, 77-1",True,True,True
35.07200795,128.4462945,CWB379001926,해변횟집,323112,2,2,64.0,"77, 77-1",True,True,True
35.06975548,128.6154867,CWB379001927,청등골,315409,1,1,72.0,62,True,True,True
35.06966976,128.6155672,CWB379001928,청등골,315410,1,1,59.0,62,True,True,True
35.06958943,128.6109882,CWB379001929,별장입구,315407,1,1,73.0,62,True,True,True
35.06948212,128.6109714,CWB379001930,별장입구,315408,1,1,58.0,62,True,True,True
35.06942206,128.6051847,CWB379001931,상심리,313406,1,1,55.0,62,True,True,True
35.06950653,128.6050825,CWB379001932,상심리,313405,1,1,76.0,62,True,True,True
35.06863066,128.6341406,CWB379001933,설진,315419,1,1,64.0,62,True,True,True
35.06848054,128.6339989,CWB379001934,설진,315420,1,1,67.0,62,True,True,True
35.06833853,128.6300678,CWB379001935,원전종점,315421,1,1,65.0,62,True,True,True
35.06824273,128.63023902,CWB379001936,원전종점,315422,1,1,66.0,62,True,True,True
35.06566438,128.5615196,CWB379001937,저도연육교.스카이워크,322149,2,2,67.0,"61, 61-1",True,True,True
35.06563931,128.5616394,CWB379001938,저도연육교.스카이워크,322150,3,3,48.33,"61, 61-1, 260-1",True,True,True
35.06271596,128.59515739,CWB379001939,아랫용호,313403,1,1,77.0,62,True,True,True
35.06263599,128.5950024,CWB379001940,아랫용호,313404,1,1,54.0,62,True,True,True
35.06081827,128.4319564,CWB379001941,정곡,323101,2,2,56.0,"77, 77-1",True,True,True
35.06070516,128.4319221,CWB379001942,정곡,323102,2,2,59.0,"77, 77-1",True,True,True
35.06001085,128.4249817,CWB379001943,시락정곡종점,323103,2,2,58.0,"77, 77-1",True,True,True
35.06003284,128.4251095,CWB379001944,시락정곡종점,323104,2,2,57.0,"77, 77-1",True,True,True
35.153063,128.3983738,CWB379001947,미천마을,321403,3,3,48.67,"75, 75-1, 75-2",True,True,True
35.15309617,128.3986031,CWB379001948,미천마을,321404,3,3,62.67,"75, 75-1, 75-2",True,True,True
35.16495749,128.4004762,CWB379001949,상평종점,321401,3,3,46.67,"75, 75-1, 75-2",True,True,True
35.16491887,128.400545,CWB379001950,상평종점,321402,3,3,64.67,"75, 75-1, 75-2",True,True,True
35.21070387,128.580749,CWB379001953,용마고등학교,322503,3,3,71.33,"160, 263, 263-1",True,True,True
35.21114899,128.5771125,CWB379001954,육호광장,322502,3,3,70.33,"160, 263, 263-1",True,True,True
35.22679158,128.679732,CWB379001955,이마트,213307,3,3,60.0,"107, 115, 219",True,True,True
35.2389889,128.68596729,CWB379001956,어울림어린이공원,119124,6,6,62.5,"150, 152, 212",True,True,True
35.21433519,128.6759339,CWB379001957,한국가스안전공사,218814,6,6,80.0,"17, 102, 108",True,True,True
35.24535609,128.49975269,CWB379001964,상곡동,408801,2,3,49.33,"80, 251",True,True,True
35.17788743,128.5656022,CWB379001968,해운중학교,630077,5,5,25.8,"251, 256, 3004",True,True,True
35.17796043,128.5651602,CWB379001969,해운중학교,630078,5,5,40.0,"251, 256, 3004",True,True,True
35.17929243,128.5667862,CWB379001971,방송통신대,322002,1,1,6.0,256,True,True,True
35.17895185,128.5665344,CWB379001972,방송통신대,322001,1,1,78.0,256,True,True,True
35.17590206,128.5685334,CWB379001973,마산합포스포츠센터,322020,3,3,11.67,"3004, 3005, 3005-9",True,True,True
35.17630159,128.5686509,CWB379001974,마산합포스포츠센터,322021,3,3,39.0,"3004, 3005, 3005-9",True,True,True
35.16981189,128.5761707,CWB379001975,가포신항,322022,3,3,12.67,"3004, 3005, 3005-9",True,True,True
35.1686097,128.5778268,CWB379001976,가포신항,322023,3,3,38.0,"3004, 3005, 3005-9",True,True,True
35.20771943,128.5133072,CWB379001981,감천입구,630079,1,1,15.0,80,True,True,True
35.21782089,128.5034041,CWB379001984,광려중학교,401310,3,3,36.67,"51, 80, 256",True,True,True
35.23757659,128.5040952,CWB379001985,내서여고,401009,15,15,67.93,"50, 51, 80",True,True,True
35.25594295,128.5123047,CWB379001987,농산물도매시장,414901,2,2,56.5,"240, 258-1",True,True,True
35.25659209,128.5126952,CWB379001988,농산물도매시장,414902,2,2,45.5,"240, 258-1",True,True,True
35.23776657,128.54337949,CWB379001991,두척,407202,18,18,73.11,"50, 51, 53",True,True,True
35.23778307,128.54385215,CWB379001992,두척,407201,18,18,52.06,"50, 51, 53",True,True,True
35.21088106,128.5806934,CWB379001993,용마고등학교,322501,5,5,39.8,"160, 263, 263-1",True,True,True
35.24368443,128.6563632,CWB379001994,유목교,119110,8,8,88.25,"102, 110, 111",True,True,True
35.23363686,128.5790683,CWB379001995,마산역.365병원,400111,26,26,60.5,"24, 27, 46",True,True,True
35.22597873,128.57846454,CWB379001996,3.15아트센터,408607,11,11,57.73,"46, 49, 53",True,True,True
35.20605615,128.5795282,CWB379002004,오동동아구찜거리,321913,32,32,70.94,"50, 60, 61",True,True,True
35.22838243,128.6512692,CWB379002006,공단회관,218804,13,13,119.31,"10, 11, 12",True,True,True
35.32071401,128.698575,CWB379002012,신등초등학교,116510,4,4,58.0,"1, 2, 37",True,True,True
35.32086303,128.6985482,CWB379002013,신등초등학교,116509,3,3,29.67,"1, 2, 3000",True,True,True
35.32366564,128.7012666,CWB379002014,상등,116512,4,4,59.0,"1, 2, 37",True,True,True
35.3236771,128.701118,CWB379002015,상등,116511,3,3,28.67,"1, 2, 3000",True,True,True
35.32902379,128.70510031,CWB379002016,장등,116514,4,4,60.0,"1, 2, 37",True,True,True
35.32907794,128.70499402,CWB379002017,장등,116513,3,3,27.67,"1, 2, 3000",True,True,True
35.35845392,128.7117882,CWB379002018,남모산종점,103712,5,5,73.4,"1, 31, 36",True,True,True
35.35871932,128.7116763,CWB379002019,남모산종점,103713,5,5,83.6,"1, 31, 36",True,True,True
35.33214061,128.70919912,CWB379002020,제동마을,118002,4,4,67.0,"2, 3, 36",True,True,True
35.32304532,128.7132927,CWB379002022,상포,630080,1,1,73.0,2,True,True,True
35.3305375,128.7314099,CWB379002030,월림마을,113501,2,2,26.5,"2, 3",True,True,True
35.34297155,128.7434867,CWB379002031,유청,103716,4,5,61.4,"2, 3, 36",True,True,True
35.343146,128.7435129,CWB379002032,유청,103717,4,5,48.4,"2, 3, 36",True,True,True
35.2785644,128.7014941,CWB379002035,송정주공아파트,630081,6,11,52.36,"7, 33, 34",True,True,True
35.27514096,128.7061367,CWB379002036,성진3차아파트,103302,6,11,54.36,"7, 33, 34",True,True,True
35.26645846,128.5176,CWB379002064,호계중학교,422705,4,5,53.2,"55, 250, 253",True,True,True
35.190187,128.723591,CWB379002066,불모산종점,207303,12,12,32.75,"17, 101, 106",True,True,True
35.29285749,128.7078452,CWB379002068,좌곤육교,630102,2,2,50.5,"35, 45",True,True,True
35.2967751,128.707516,CWB379002069,좌곤,630103,2,2,51.5,"35, 45",True,True,True
35.30277608,128.7107444,CWB379002070,대근아파트,630104,2,2,52.5,"35, 45",True,True,True
35.30376315,128.7235322,CWB379002072,삼성아파트,630105,2,2,55.5,"35, 45",True,True,True
35.30347956,128.72873042,CWB379002075,중구,630107,2,2,73.5,"35, 45",True,True,True
35.3029121,128.7329312,CWB379002076,진영농협(진영전통시장),630108,2,2,57.5,"35, 45",True,True,True
35.30259912,128.7360262,CWB379002077,진영시외주차장,630109,3,3,51.33,"3, 35, 45",True,True,True
35.30210067,128.7410635,CWB379002078,제일고등학교,630110,2,2,59.5,"35, 45",True,True,True
35.30170109,128.7463525,CWB379002079,기영아파트,630111,2,2,61.5,"35, 45",True,True,True
35.30109321,128.7501323,CWB379002080,용전마을,630112,2,2,62.5,"35, 45",True,True,True
35.3000526,128.7540295,CWB379002084,진영한방병원,630115,2,2,66.5,"35, 45",True,True,True
35.30182864,128.7463255,CWB379002085,기영아파트,630116,2,2,68.5,"35, 45",True,True,True
35.3022112,128.7412481,CWB379002086,제일고등학교,630117,2,2,70.5,"35, 45",True,True,True
35.30272684,128.7360659,CWB379002087,진영시외주차장,630118,3,3,60.33,"3, 35, 45",True,True,True
35.30299519,128.7333679,CWB379002088,진영농협(진영전통시장),630119,2,2,72.5,"35, 45",True,True,True
35.3033606,128.72885706,CWB379002089,중구,630120,2,2,56.5,"35, 45",True,True,True
35.30390025,128.7234197,CWB379002090,삼성아파트,630121,2,2,74.5,"35, 45",True,True,True
35.30462431,128.7187845,CWB379002091,부곡,630122,2,2,75.5,"35, 45",True,True,True
35.30485908,128.7144713,CWB379002092,거성아파트,630123,2,2,76.5,"35, 45",True,True,True
35.29680505,128.7072973,CWB379002093,좌곤,630124,2,2,78.5,"35, 45",True,True,True
35.29260144,128.7076711,CWB379002094,좌곤육교,630125,2,2,79.5,"35, 45",True,True,True
35.29667903,128.7607373,CWB379002096,신용삼거리,630126,2,2,65.5,"35, 45",True,True,True
35.24759944,128.6704472,CWB379002097,봉곡상가,106905,4,4,27.0,"110, 111, 214",True,True,True
35.34506786,128.7456067,CWB379002173,유등,630168,4,5,47.4,"2, 3, 36",True,True,True
35.34495861,128.7455334,CWB379002174,유등,630169,4,5,62.4,"2, 3, 36",True,True,True
35.34789795,128.6392429,CWB379002189,월계마을회관,114402,1,2,62.0,33,True,True,True
35.34230121,128.6215989,CWB379002191,마산리경로당,105101,1,2,62.0,33,True,True,True
35.34093702,128.62285573,CWB379002192,마산리경로당,105102,1,2,61.0,33,True,True,True
35.20753899,128.6444745,CWB379002200,삼우정밀,214606,4,4,16.0,"510, 510-1, 511",True,True,True
35.20887801,128.6417999,CWB379002201,대원기전,214608,4,4,15.0,"510, 510-1, 511",True,True,True
35.21171143,128.6437632,CWB379002204,대동정밀,214610,4,4,14.0,"510, 510-1, 511",True,True,True
