adm9,yyyymm,pop_total
481295900,202211,8461.0
481295900,202212,8501.0
481295900,202301,8512.0
481295900,202302,8502.0
481295900,202303,8496.0
481295900,202304,8476.0
481295900,202305,8466.0
481295900,202306,8474.0
481295900,202307,8450.0
481295900,202308,8441.0
481295900,202309,8437.0
481295900,202310,8404.0
481295900,202311,8369.0
481295900,202312,8369.0
481295900,202401,8401.0
481295900,202402,8406.0
481295900,202403,8386.0
481295900,202404,8381.0
481295900,202405,8371.0
481295900,202406,8354.0
481295900,202407,8326.0
481295900,202408,8306.0
481295900,202409,8304.0
481295900,202410,8262.0
481295900,202411,8255.0
481295900,202412,8221.0
481296000,,
481296100,202012,10224.0
481296100,202101,10248.0
481296100,202102,10235.0
481296100,202103,10191.0
481296100,202104,10181.0
481296100,202105,10184.0
481296100,202106,10167.0
481296100,202107,10162.0
481296100,202108,10139.0
481296100,202109,10162.0
481296100,202110,10149.0
481296100,202111,10169.0
481296100,202112,10154.0
481296100,202201,10146.0
481296100,202202,10112.0
481296100,202203,10080.0
481296100,202204,10047.0
481296100,202205,10030.0
481296100,202206,10024.0
481296100,202207,10018.0
481296100,202208,9998.0
481296100,202209,9988.0
481296100,202210,9963.0
481296100,202211,9978.0
481296100,202212,9922.0
481296100,202301,9893.0
481296100,202302,9905.0
481296100,202303,9873.0
481296100,202304,9858.0
481296100,202305,9857.0
481296100,202306,9836.0
481296100,202307,9818.0
481296100,202308,9793.0
481296100,202309,9753.0
481296100,202310,9707.0
481296100,202311,9700.0
481296100,202312,9691.0
481296100,202401,9630.0
481296100,202402,9559.0
481296100,202403,9493.0
481296100,202404,9444.0
481296100,202405,9414.0
481296100,202406,9366.0
481296100,202407,9330.0
481296100,202408,9304.0
481296100,202409,9272.0
481296100,202410,9276.0
481296100,202411,9254.0
481296100,202412,9248.0
481296200,202012,26083.0
481296200,202101,26013.0
481296200,202102,25906.0
481296200,202103,25879.0
481296200,202104,25885.0
481296200,202105,25831.0
481296200,202106,25837.0
481296200,202107,25840.0
481296200,202108,25822.0
481296200,202109,25812.0
481296200,202110,25771.0
481296200,202111,25718.0
481296200,202112,25699.0
481296200,202201,25561.0
481296200,202202,25471.0
481296200,202203,25457.0
481296200,202204,25423.0
481296200,202205,25447.0
481296200,202206,25445.0
481296200,202207,25402.0
481296200,202208,25392.0
481296200,202209,25391.0
481296200,202210,25391.0
481296200,202211,25363.0
481296200,202212,25345.0
481296200,202301,25340.0
481296200,202302,25233.0
481296200,202303,25258.0
481296200,202304,25228.0
481296200,202305,25227.0
481296200,202306,25219.0
481296200,202307,25173.0
481296200,202308,25189.0
481296200,202309,25236.0
481296200,202310,25226.0
481296200,202311,25196.0
481296200,202312,25231.0
481296200,202401,25201.0
481296200,202402,25126.0
481296200,202403,25043.0
481296200,202404,24988.0
481296200,202405,24950.0
481296200,202406,24908.0
481296200,202407,24872.0
481296200,202408,24869.0
481296200,202409,24871.0
481296200,202410,24844.0
481296200,202411,24835.0
481296200,202412,24805.0
481296300,202012,12733.0
481296300,202101,12838.0
481296300,202102,12827.0
481296300,202103,12824.0
481296300,202104,12862.0
481296300,202105,12926.0
481296300,202106,12932.0
481296300,202107,12930.0
481296300,202108,12985.0
481296300,202109,12980.0
481296300,202110,13001.0
481296300,202111,12979.0
481296300,202112,12985.0
481296300,202201,13036.0
481296300,202202,13029.0
481296300,202203,13015.0
481296300,202204,13004.0
481296300,202205,13004.0
481296300,202206,12992.0
481296300,202207,12975.0
481296300,202208,12967.0
481296300,202209,12972.0
481296300,202210,12975.0
481296300,202211,12953.0
481296300,202212,13020.0
481296300,202301,13021.0
481296300,202302,13017.0
481296300,202303,13025.0
481296300,202304,13005.0
481296300,202305,12990.0
481296300,202306,12987.0
481296300,202307,12975.0
481296300,202308,12951.0
481296300,202309,12945.0
481296300,202310,12968.0
481296300,202311,12994.0
481296300,202312,12980.0
481296300,202401,12944.0
481296300,202402,12938.0
481296300,202403,13086.0
481296300,202404,13343.0
481296300,202405,13479.0
481296300,202406,13558.0
481296300,202407,13624.0
481296300,202408,13715.0
481296300,202409,13781.0
481296300,202410,13838.0
481296300,202411,13849.0
481296300,202412,13886.0
481296400,202012,6465.0
481296400,202101,6454.0
481296400,202102,6411.0
481296400,202103,6418.0
481296400,202104,6431.0
481296400,202105,6435.0
481296400,202106,6424.0
481296400,202107,6419.0
481296400,202108,6386.0
481296400,202109,6541.0
481296400,202110,6669.0
481296400,202111,6826.0
481296400,202112,6975.0
481296400,202201,7132.0
481296400,202202,7269.0
481296400,202203,7362.0
481296400,202204,7477.0
481296400,202205,7579.0
481296400,202206,7636.0
481296400,202207,7674.0
481296400,202208,7744.0
481296400,202209,7809.0
481296400,202210,7859.0
481296400,202211,7886.0
481296400,202212,7878.0
481296400,202301,7866.0
481296400,202302,7871.0
481296400,202303,7865.0
481296400,202304,7901.0
481296400,202305,7896.0
481296400,202306,7870.0
481296400,202307,7873.0
481296400,202308,7884.0
481296400,202309,7891.0
481296400,202310,7879.0
481296400,202311,7833.0
481296400,202312,7802.0
481296400,202401,7775.0
481296400,202402,7761.0
481296400,202403,7733.0
481296400,202404,7689.0
481296400,202405,7694.0
481296400,202406,7680.0
481296400,202407,7682.0
481296400,202408,7669.0
481296400,202409,7655.0
481296400,202410,7657.0
481296400,202411,7670.0
481296400,202412,7657.0
481296500,202012,39655.0
481296500,202101,39955.0
481296500,202102,40327.0
481296500,202103,40576.0
481296500,202104,40777.0
481296500,202105,40971.0
481296500,202106,41525.0
481296500,202107,41993.0
481296500,202108,42363.0
481296500,202109,42671.0
481296500,202110,42953.0
481296500,202111,43332.0
481296500,202112,43674.0
481296500,202201,43784.0
481296500,202202,43893.0
481296500,202203,43993.0
481296500,202204,43983.0
481296500,202205,44003.0
481296500,202206,44019.0
481296500,202207,44067.0
481296500,202208,44102.0
481296500,202209,44137.0
481296500,202210,44201.0
481296500,202211,44222.0
481296500,202212,44173.0
481296500,202301,44175.0
481296500,202302,44112.0
481296500,202303,44060.0
481296500,202304,44006.0
481296500,202305,43961.0
481296500,202306,43944.0
481296500,202307,43877.0
481296500,202308,43870.0
481296500,202309,43709.0
481296500,202310,43695.0
481296500,202311,43683.0
481296500,202312,43702.0
481296500,202401,43719.0
481296500,202402,43716.0
481296500,202403,43625.0
481296500,202404,43562.0
481296500,202405,43579.0
481296500,202406,43628.0
481296500,202407,43628.0
481296500,202408,43614.0
481296500,202409,43587.0
481296500,202410,43512.0
481296500,202411,43531.0
481296500,202412,43516.0
