station_id,station_name,lat,lon,nearest_hub_id,nearest_hub_name,dist_km
CWB379001049,창원남중,35.21214043,128.6806342,CWB379000951,신세계백화점,8.554616963097859
CWB379001051,남양성원2차아파트,35.21163742,128.7046812,CWB379000951,신세계백화점,10.742086921177265
CWB379001053,노비산입구,35.21341643,128.5713262,CWB379001173,오동동아구찜거리,1.0892296769563348
CWB379001054,마산성로원,35.21349203,128.5620032,CWB379001228,KT마산점,1.4041814558150785
CWB379001056,남양개나리3차아파트,35.21116602,128.7054671,CWB379000951,신세계백화점,10.817506568745682
CWB379001057,대방초등학교,35.21115925,128.7058159,CWB379000951,신세계백화점,10.849234311834566
CWB379001058,남양성원1차아파트,35.21089043,128.7015622,CWB379000951,신세계백화점,10.465579205628014
CWB379001060,창원남중,35.21153343,128.6816882,CWB379000951,신세계백화점,8.656358294562041
CWB379001062,한화엔진.피케이벨브,35.21193633,128.6335711,CWB379001031,산호동,4.292466639963169
CWB379001063,피오르빌아파트,35.21087302,128.7019782,CWB379000951,신세계백화점,10.50349547758118
CWB379001065,합포동,35.21253065,128.5859205,CWB379001031,산호동,0.24041743574977767
CWB379001066,육호광장,35.21260843,128.5761462,CWB379001139,오동교,0.6963760677195131
CWB379001067,한화엔진.피케이벨브,35.21174866,128.6338485,CWB379001031,산호동,4.319168600870018
CWB379001068,합포동,35.21248075,128.5856289,CWB379001031,산호동,0.2533545208868102
CWB379001071,S&amp;T중공업,35.21113761,128.6814958,CWB379000951,신세계백화점,8.643187309358794
CWB379001072,합포주유소,35.21234343,128.5715602,CWB379001173,오동동아구찜거리,0.9856401964147048
CWB379001073,안남초등학교,35.21041043,128.7105642,CWB379000951,신세계백화점,11.287055869153654
CWB379001074,세아제강,35.21089843,128.6564132,CWB379001031,산호동,6.375909151388721
CWB379001075,적현,35.21132796,128.6165144,CWB379001031,산호동,2.7531344344026567
CWB379001076,남양초등학교,35.21023343,128.6991202,CWB379000951,신세계백화점,10.250592779136205
CWB379001077,세아제강,35.21054247,128.6565186,CWB379001031,산호동,6.3881881715443765
CWB379001080,적현,35.21114243,128.6164172,CWB379001031,산호동,2.747192123410601
CWB379001081,안남초등학교,35.20988134,128.7109467,CWB379000951,신세계백화점,11.326831164980979
CWB379001082,더샵센트럴파크2단지,35.2100425,128.6990684,CWB379000951,신세계백화점,10.24791248281218
CWB379001083,원불교교구청,35.21152479,128.5741943,CWB379001139,오동교,0.7561070643767153
CWB379001085,원불교교구청,35.21134541,128.5741183,CWB379001173,오동동아구찜거리,0.7517422692169318
CWB379001086,신촌삼거리,35.21043691,128.6278948,CWB379001031,산호동,3.7937757385134585
CWB379001088,서원곡입구,35.2114821,128.5632043,CWB379001228,KT마산점,1.157710785580513
CWB379001089,신촌삼거리,35.21025591,128.6281948,CWB379001031,산호동,3.8233978671045032
CWB379001092,의신여자중학교,35.21093843,128.5666102,CWB379001228,KT마산점,0.960343088577744
CWB379001093,의신여자중학교,35.21078443,128.5654042,CWB379001228,KT마산점,0.9890130568206295
CWB379001095,북마산가구거리,35.21070617,128.5724139,CWB379001173,오동동아구찜거리,0.8025503861578535
CWB379001096,교방동,35.2106736,128.5670669,CWB379001224,KT마산점,0.9183992466143996
CWB379001098,더샵센트럴파크1단지,35.20897431,128.7004024,CWB379000951,신세계백화점,10.380801437789223
CWB379001100,성호동,35.21044053,128.5699958,CWB379001224,KT마산점,0.8298912958715916
CWB379001101,피오르빌아파트,35.20879739,128.7008648,CWB379000951,신세계백화점,10.424778919498811
CWB379001102,남양동주택,35.20835555,128.706239,CWB379000951,신세계백화점,10.916710559372593
CWB379001103,대방중학교,35.20832136,128.7066096,CWB379000951,신세계백화점,10.950678303205343
CWB379001104,성호동,35.21031957,128.5701967,CWB379001224,KT마산점,0.8150414783910445
CWB379001105,세아창원특수강정문,35.20965443,128.6080672,CWB379001031,산호동,2.0357018001026232
CWB379001106,소라아파트,35.20792343,128.687179,CWB379001031,산호동,9.194855405227905
CWB379001107,자유무역지역정문,35.2099339,128.5833988,CWB379001107,자유무역지역정문,0.0
CWB379001108,서원곡입구,35.21133362,128.5629685,CWB379001228,KT마산점,1.156399530473279
CWB379001109,대암고교,35.20788147,128.7105001,CWB379000951,신세계백화점,11.308238960125173
CWB379001111,세아창원특수강정문,35.20925855,128.6072534,CWB379001031,산호동,1.977280823234697
CWB379001112,대방황토방아파트,35.2078138,128.7102224,CWB379000951,신세계백화점,11.283913692308566
CWB379001113,가음정본동,35.20813443,128.6875982,CWB379001031,산호동,9.231040052722001
CWB379001114,자유무역지역정문,35.20939656,128.5830333,CWB379001114,자유무역지역정문,0.0
CWB379001118,중성동,35.20918596,128.5744488,CWB379001173,오동동아구찜거리,0.5519344966006201
CWB379001120,북마산가구거리,35.20886154,128.5729481,CWB379001173,오동동아구찜거리,0.6401586084423722
CWB379001121,삼성생명,35.20887387,128.5761165,CWB379001173,오동동아구찜거리,0.4230109737499818
CWB379001124,남창원역,35.2090387,128.6643827,CWB379001031,산호동,7.115480129368351
CWB379001125,웅남소방119안전센터,35.20820907,128.62743233,CWB379001031,산호동,3.7906631235501678
CWB379001127,웅남소방119안전센터,35.20811601,128.6272147,CWB379001031,산호동,3.7731656488900196
CWB379001128,유신상가,35.20803794,128.6263341,CWB379001031,산호동,3.6961898255552197
CWB379001129,남창원역,35.20755243,128.6633832,CWB379001031,산호동,7.041358012707707
CWB379001134,삼성생명,35.20850425,128.5763874,CWB379001173,오동동아구찜거리,0.37548436175806343
CWB379001136,유신상가,35.20746813,128.6264119,CWB379001031,산호동,3.716163647353724
CWB379001137,남창원역,35.20748313,128.6624191,CWB379001031,산호동,6.954980535501575
CWB379001138,중성동,35.2081898,128.5742395,CWB379001173,오동동아구찜거리,0.5009270264845481
CWB379001139,오동교,35.20793769,128.5812524,CWB379001139,오동교,0.0
CWB379001140,남창원역,35.20672152,128.6632084,CWB379001031,산호동,7.036483108655987
CWB379001141,남산초등학교,35.20602543,128.7028262,CWB379001031,산호동,10.632916378007737
CWB379001142,대방동종점,35.20322234,128.70474985,CWB379001031,산호동,10.839537343008846
CWB379001143,장유초등학교,35.20418421,128.8107943,CWB379000951,신세계백화점,20.442544860308313
CWB379001144,여성회관창원관,35.20571443,128.6995222,CWB379001031,산호동,10.336504914461042
CWB379001145,여성회관창원관,35.20575343,128.6992242,CWB379001031,산호동,10.309070759067
CWB379001146,대방그린빌아파트,35.20549953,128.711372,CWB379001031,산호동,11.413415220080793
CWB379001147,세아창원특수강,35.20696331,128.6048417,CWB379001031,산호동,1.870444226747009
CWB379001148,안남중학교,35.20559958,128.7067114,CWB379001031,산호동,10.98963813913986
CWB379001149,대방그린빌아파트,35.20535358,128.7117207,CWB379001031,산호동,11.446506231101331
CWB379001150,세아창원특수강,35.20696113,128.6045032,CWB379001031,산호동,1.8431570789197935
CWB379001151,장유초등학교,35.20397242,128.8103532,CWB379000951,신세계백화점,20.40441425167949
CWB379001152,코아상가,35.20412761,128.809388,CWB379000951,신세계백화점,20.315377369797428
CWB379001153,남산초등학교,35.20549043,128.7033702,CWB379001031,산호동,10.687772829043091
CWB379001154,안남중학교,35.20543302,128.7070517,CWB379001031,산호동,11.022212285457185
CWB379001156,대동1단지,35.20368811,128.8142942,CWB379000951,신세계백화점,20.7647857859045
CWB379001158,가음정사거리,35.20526734,128.69260185,CWB379001031,산호동,9.714487225418546
CWB379001159,대동1단지,35.20347016,128.8142103,CWB379000951,신세계백화점,20.75917455586351
CWB379001161,오동동,35.20648616,128.580014,CWB379001173,오동동아구찜거리,0.12063745264364452
CWB379001163,가음정사거리,35.20475024,128.69268444,CWB379001031,산호동,9.728299584651577
CWB379001164,약수터,35.20659264,128.5619841,CWB379001246,경남데파트,0.7710772041151922
CWB379001166,오동동문화광장,35.20645517,128.5765016,CWB379001173,오동동아구찜거리,0.23221173064555484
CWB379001167,감천초등학교,35.20643538,128.51534563,CWB379001347,반월민원센터,4.671629055533567
CWB379001168,부림시장,35.20614674,128.5731025,CWB379001224,KT마산점,0.406975225898535
CWB379001170,감천초등학교,35.20637334,128.51526212,CWB379001347,반월민원센터,4.676031891551479
CWB379001171,부림시장,35.20614382,128.5733221,CWB379001224,KT마산점,0.417266513342348
CWB379001172,성주초등학교,35.20438643,128.6980602,CWB379001031,산호동,10.21939509977488
CWB379001173,오동동아구찜거리,35.20584827,128.5789415,CWB379001173,오동동아구찜거리,0.0
CWB379001174,남산중학교,35.20359002,128.6976482,CWB379001031,산호동,10.19240172395233
CWB379001175,오동동문화광장,35.20617693,128.57668937,CWB379001173,오동동아구찜거리,0.20834555658453163
CWB379001176,약수터,35.20600495,128.5615467,CWB379001246,경남데파트,0.7489552697604971
CWB379001179,장유석봉마을,35.20258529,128.8088565,CWB379000951,신세계백화점,20.281853852819165
CWB379001181,대방덕산2차아파트,35.20392533,128.7095729,CWB379001031,산호동,11.267399010681054
CWB379001183,대방동성아파트,35.20386069,128.70581727,CWB379001031,산호동,10.928081884961824
CWB379001187,성주프리빌리지아파트,35.20362243,128.7091482,CWB379001031,산호동,11.23256061015849
CWB379001188,장유고등학교,35.20222576,128.8052277,CWB379000951,신세계백화점,19.956364202309352
CWB379001189,대방동종점,35.20354943,128.7043162,CWB379001031,산호동,10.7960935029552
CWB379001190,대방동성아파트,35.20353206,128.7060051,CWB379001031,산호동,10.949152731779728
CWB379001194,대방동종점,35.20339318,128.70493733,CWB379001031,산호동,10.85429035869477
CWB379001195,신촌동성아파트,35.20434304,128.6280903,CWB379001031,산호동,3.9516368065699785
CWB379001196,남산동,35.20348216,128.6957247,CWB379001031,산호동,10.019976420564468
CWB379001197,세아창원특수강후문,35.20448977,128.6013429,CWB379001107,자유무역지역정문,1.7424567182203696
CWB379001199,어시장,35.20480415,128.5777052,CWB379001173,오동동아구찜거리,0.16157216752409323
CWB379001201,세아창원특수강후문,35.20421205,128.6005094,CWB379001107,자유무역지역정문,1.6828445902364577
CWB379001202,삼정자중학교,35.20219366,128.7128046,CWB379001031,산호동,11.581603711461609
CWB379001203,신촌동성아파트,35.20376843,128.6280722,CWB379001031,산호동,3.96897613722213
CWB379001205,신감삼거리,35.20520253,128.51177327,CWB379001347,반월민원센터,4.92630692074868
CWB379001208,신감삼거리,35.20514345,128.51181335,CWB379001347,반월민원센터,4.9206736056153275
CWB379001209,감천마을회관,35.20489708,128.51817746,CWB379001347,반월민원센터,4.36841712598843
CWB379001211,LG산전,35.20291643,128.6703362,CWB379001031,산호동,7.74085406040444
CWB379001213,남산버스정류소,35.20216343,128.6971192,CWB379001031,산호동,10.164998912140465
CWB379001215,어시장,35.20376445,128.576147,CWB379001173,오동동아구찜거리,0.343892030673192
CWB379001216,장유농협,35.20032082,128.8153563,CWB379000951,신세계백화점,20.895145777872482
CWB379001217,어시장,35.20361709,128.5755969,CWB379001173,오동동아구찜거리,0.39256787104231533
CWB379001218,KT마산점,35.20358937,128.5722024,CWB379001224,KT마산점,0.14208175996708167
CWB379001219,어시장,35.20343987,128.5753465,CWB379001224,KT마산점,0.41507967250290007
CWB379001220,남산공원환승센터,35.20225501,128.69791119,CWB379001031,산호동,10.23509410206837
CWB379001221,어시장,35.20334897,128.5755502,CWB379001173,오동동아구찜거리,0.41513729913504244
CWB379001222,장유농협,35.20017073,128.8151382,CWB379000951,신세계백화점,20.87704537410399
CWB379001223,어시장,35.20300563,128.5747038,CWB379001224,KT마산점,0.3535698603577842
CWB379001224,KT마산점,35.20299298,128.57082208,CWB379001224,KT마산점,0.0
CWB379001228,KT마산점,35.20283824,128.5703212,CWB379001228,KT마산점,0.0
CWB379001230,제4부두입구,35.20226744,128.5978492,CWB379001114,자유무역지역정문,1.5642794093181507
CWB379001231,대우1차아파트,35.20083124,128.6995216,CWB379001031,산호동,10.402643943460522
CWB379001232,제4부두입구,35.20222014,128.5973546,CWB379001114,자유무역지역정문,1.528315249656884
CWB379001233,양곡상가,35.20187482,128.6285059,CWB379001031,산호동,4.074840758660938
CWB379001234,감천,35.20323334,128.51932961,CWB379001347,반월민원센터,4.20469564766275
CWB379001235,감천,35.20317816,128.51923799,CWB379001347,반월민원센터,4.2104650955518546
CWB379001237,양곡상가,35.20084764,128.628489,CWB379001031,산호동,4.114430668795775
CWB379001238,현대모비스창원공장,35.20050978,128.6745646,CWB379001031,산호동,8.167905892120691
CWB379001239,남천삼거리,35.20023889,128.688133,CWB379001031,산호동,9.388873878744665
CWB379001240,삼익맨션,35.2017671,128.5717549,CWB379001224,KT마산점,0.16039282251197165
CWB379001241,삼익맨션,35.20178291,128.5715146,CWB379001224,KT마산점,0.1483616374609857
CWB379001242,현대모비스창원공장,35.20031678,128.6743916,CWB379001031,산호동,8.156596127298513
CWB379001245,경남데파트,35.20141248,128.5675512,CWB379001246,경남데파트,0.0325325755491524
CWB379001246,경남데파트,35.20119382,128.5673133,CWB379001246,경남데파트,0.0
CWB379001248,한우아파트,35.20132443,128.5592252,CWB379001246,경남데파트,0.7368618986340914
CWB379001252,감나무골,35.20179015,128.50933833,CWB379001392,문화동,5.014035333855176
CWB379001253,감나무골,35.20186202,128.5095373,CWB379001392,문화동,5.000332811222043
CWB379001254,경남데파트,35.20101762,128.5675358,CWB379001246,경남데파트,0.028161632403823418
CWB379001256,한우아파트,35.20105321,128.5595652,CWB379001246,경남데파트,0.7059235024920795
CWB379001257,무계교,35.19712026,128.8163525,CWB379001031,산호동,21.02138719784522
CWB379001260,성산구청,35.19853543,128.7013222,CWB379001031,산호동,10.604969272201087
CWB379001261,성산구청,35.19839643,128.7015842,CWB379001031,산호동,10.631105768309071
CWB379001262,덕산아내에코캐슬,35.1966958,128.7932216,CWB379001031,산호동,18.92938389830991
CWB379001263,창원우편집중국,35.20016544,128.5941338,CWB379001114,자유무역지역정문,1.4393313735735684
CWB379001264,창원우편집중국,35.19970343,128.5934282,CWB379001114,자유무역지역정문,1.4330113411444176
CWB379001265,덕산아내에코캐슬,35.19705654,128.7925981,CWB379001031,산호동,18.868683748335403
CWB379001267,완월초등학교,35.19975843,128.5641592,CWB379001246,경남데파트,0.3285026159385524
CWB379001268,완월초등학교,35.19968868,128.5642911,CWB379001246,경남데파트,0.32199480855818186
CWB379001270,양곡중학교,35.19835248,128.6290112,CWB379001031,산호동,4.268313197646169
CWB379001271,전원아파트,35.1991235,128.5563857,CWB379001284,마산합포구청.의료원,0.9842224084691129
CWB379001272,전원아파트,35.1992294,128.556693,CWB379001284,마산합포구청.의료원,0.9583268534259088
CWB379001273,양곡중학교,35.19803943,128.6288982,CWB379001031,산호동,4.273850895831716
CWB379001274,쌍용예가,35.19522986,128.8144638,CWB379001031,산호동,20.870930109004536
CWB379001276,창원경상대학병원,35.19681068,128.7073607,CWB379001031,산호동,11.179897339315561
CWB379001278,이마트,35.19847417,128.570631,CWB379001284,마산합포구청.의료원,0.3307339470766848
CWB379001279,한국지엠.창원경상대학병원,35.19658686,128.7069497,CWB379001031,산호동,11.147503842500683
CWB379001280,마산합포구청.의료원,35.19839481,128.5673296,CWB379001284,마산합포구청.의료원,0.06413418623266733
CWB379001281,마산합포구청.의료원,35.19804715,128.5673091,CWB379001284,마산합포구청.의료원,0.029902040273093834
CWB379001282,완월동,35.19810143,128.5622722,CWB379001284,마산합포구청.의료원,0.43875555173530556
CWB379001283,완월동,35.19808243,128.5621302,CWB379001284,마산합포구청.의료원,0.45154295552015977
CWB379001284,마산합포구청.의료원,35.19785457,128.5670795,CWB379001284,마산합포구청.의료원,0.0
CWB379001285,이마트,35.19787959,128.5702438,CWB379001284,마산합포구청.의료원,0.2882518941332897
CWB379001286,성주고가도로입구,35.19587343,128.6990532,CWB379001031,산호동,10.456263582054362
CWB379001287,대림자동차,35.19596495,128.682546,CWB379001031,산호동,8.985424341347926
CWB379001288,웅남주민운동장,35.19660368,128.6306207,CWB379001031,산호동,4.484761755141722
CWB379001290,대림자동차,35.19577568,128.68254855,CWB379001031,산호동,8.99052621959457
CWB379001292,능동삼거리,35.19385525,128.794598,CWB379001031,산호동,19.08990486037398
CWB379001294,마산여고,35.19685143,128.5620922,CWB379001284,마산합포구청.의료원,0.46773930000355274
CWB379001295,능동삼거리,35.19368117,128.7942435,CWB379001031,산호동,19.06021723611227
CWB379001298,마산여고,35.19683946,128.5619169,CWB379001313,경동메르빌APT,0.48217688523516244
CWB379001299,중마을,35.19718254,128.5044598,CWB379001392,문화동,5.2695892557487465
CWB379001300,중마을,35.19720668,128.5046745,CWB379001392,문화동,5.251448063227176
CWB379001301,삼정자내리마을,35.19438498,128.7139308,CWB379001031,산호동,11.817768542349548
CWB379001302,한화에어로스페이스 창원1사업장,35.19376513,128.7149833,CWB379001031,산호동,11.92511472813326
CWB379001304,정부합동청사,35.19556743,128.5697302,CWB379001312,경동메르빌APT,0.2827922978607829
CWB379001305,선돌,35.19367443,128.6976382,CWB379001031,산호동,10.382056294067604
CWB379001306,완월화인아파트,35.19548299,128.5576823,CWB379001328,중부경찰서,0.7325972768063922
CWB379001307,완월화인아파트,35.1961617,128.5568827,CWB379001328,중부경찰서,0.8299731225895057
CWB379001310,정부합동청사,35.19488655,128.5699153,CWB379001312,경동메르빌APT,0.28454055305664605
CWB379001312,경동메르빌APT,35.1947319,128.5667974,CWB379001312,경동메르빌APT,0.0
CWB379001313,경동메르빌APT,35.19474443,128.5665542,CWB379001313,경동메르빌APT,0.0
CWB379001316,선돌,35.19319343,128.69677293,CWB379001031,산호동,10.317467083640754
CWB379001317,풍산산업,35.19260735,128.6884351,CWB379001031,산호동,9.596456579000316
CWB379001318,풍산산업,35.19218343,128.6886462,CWB379001031,산호동,9.627142877319304
CWB379001321,한국전기연구원,35.19191744,128.7194103,CWB379001031,산호동,12.36125069214146
CWB379001322,한국전기연구원,35.19196724,128.7195414,CWB379001031,산호동,12.37181332562032
CWB379001324,신월경남아파트,35.19311143,128.5609742,CWB379001347,반월민원센터,0.3483473851807709
CWB379001325,제5부두입구,35.19269543,128.5928312,CWB379001173,오동동아구찜거리,1.9316326295373236
CWB379001326,안민교삼거리,35.19117712,128.69547399,CWB379001031,산호동,10.256985373833654
CWB379001327,신월경남아파트,35.19301221,128.561077,CWB379001347,반월민원센터,0.3342862874788384
CWB379001328,중부경찰서,35.1929213,128.5650943,CWB379001328,중부경찰서,0.0
CWB379001329,제5부두입구,35.19224118,128.5929824,CWB379001173,오동동아구찜거리,1.978876216289552
CWB379001330,장유도서관,35.18955807,128.7966878,CWB379001031,산호동,19.342220759998124
CWB379001331,중부경찰서,35.19256096,128.5650385,CWB379001331,중부경찰서,0.0
CWB379001333,장유도서관,35.18929807,128.796366,CWB379001031,산호동,19.317421154717845
CWB379001334,대청초등학교,35.18894332,128.8054628,CWB379001031,산호동,20.143194516665723
CWB379001335,대청초등학교,35.18858713,128.8054386,CWB379001031,산호동,20.14668878304541
CWB379001336,신목종점,35.19291572,128.49585402,CWB379001418,"경남대,서중학교",5.8802499656097895
CWB379001337,신목종점,35.19320033,128.49616116,CWB379001418,"경남대,서중학교",5.861403592731973
CWB379001338,성주동행정복지센터,35.18981546,128.6932875,CWB379001031,산호동,10.104683227208055
CWB379001339,성주동행정복지센터,35.18968212,128.6941925,CWB379001031,산호동,10.188042525129369
CWB379001341,마산중앙고등학교,35.19097643,128.5590602,CWB379001347,반월민원센터,0.34175903162055793
CWB379001342,갑오마을,35.18722156,128.7978299,CWB379001031,산호동,19.484252392988143
CWB379001343,마산중앙고등학교,35.19065043,128.5589862,CWB379001347,반월민원센터,0.342628170804734
CWB379001344,반월민원센터,35.19041961,128.5630911,CWB379001344,반월민원센터,0.0
CWB379001345,갑오마을,35.18731289,128.7973206,CWB379001031,산호동,19.436834015262143
CWB379001346,대청고등학교,35.18709967,128.7998351,CWB379001031,산호동,19.666807311370945
CWB379001347,반월민원센터,35.19032106,128.5627258,CWB379001347,반월민원센터,0.0
CWB379001348,동성월영마을아파트,35.19026243,128.5561202,CWB379001347,반월민원센터,0.6017984683993141
CWB379001349,성주동행정복지센터,35.18831244,128.6944986,CWB379001031,산호동,10.257204280297103
CWB379001350,대청고등학교,35.18670284,128.7996853,CWB379001031,산호동,19.660268938474022
CWB379001352,동성월영마을아파트,35.19004043,128.5555732,CWB379001376,연세병원,0.6316961961561622
CWB379001353,한국해양교통안전공단 창원지사 맞은편,35.1897235,128.5651482,CWB379001344,반월민원센터,0.2026974961103995
CWB379001354,둔덕종점,35.19194122,128.3894512,CWB379001418,"경남대,서중학교",15.440932421989958
CWB379001355,둔덕종점,35.19180273,128.38938017,CWB379001418,"경남대,서중학교",15.446006456937512
CWB379001357,안민초등학교,35.18794176,128.68837818,CWB379001031,산호동,9.736527673291112
CWB379001358,안민초등학교,35.18783689,128.68830466,CWB379001031,산호동,9.733703220297523
CWB379001359,한국해양교통안전공단 창원지사,35.18931622,128.5652059,CWB379001344,반월민원센터,0.22827545449306935
CWB379001360,관음사입구,35.18787053,128.6376648,CWB379001107,자유무역지역정문,5.516295248905307
CWB379001361,청솔아파트종점,35.18751236,128.68928045,CWB379001031,산호동,9.829362122821102
CWB379001363,청솔아파트종점,35.18738069,128.68918991,CWB379001031,산호동,9.826006059408867
CWB379001364,관음사입구,35.18781221,128.6374688,CWB379001107,자유무역지역정문,5.503187651347973
CWB379001367,삼성그린빌,35.18637943,128.6943702,CWB379001031,산호동,10.309309828811655
CWB379001368,삼성그린빌,35.18632643,128.6945872,CWB379001031,산호동,10.329932234596347
CWB379001369,제일여고,35.18807243,128.5574612,CWB379001376,연세병원,0.3869116656141681
CWB379001370,제일여고,35.18796943,128.5575532,CWB379001376,연세병원,0.375979107981279
CWB379001371,제일여고입구,35.18760243,128.5620272,CWB379001376,연세병원,0.0632989594919654
CWB379001372,한화에어로스페이스 창원2사업장,35.18524081,128.6986182,CWB379001031,산호동,10.716435512857528
CWB379001373,월영한백아파트,35.18730435,128.5526716,CWB379001392,문화동,0.7521236559918534
CWB379001374,신우에이스타운,35.18563653,128.6898419,CWB379001031,산호동,9.943568050615413
CWB379001375,월영한백아파트,35.18738872,128.5530773,CWB379001392,문화동,0.7224218057347279
CWB379001376,연세병원,35.18717617,128.5615655,CWB379001376,연세병원,0.0
CWB379001377,신우에이스타운,35.18552376,128.6896654,CWB379001031,산호동,9.932426241577746
CWB379001378,한화에어로스페이스 창원2사업장,35.18507601,128.6986308,CWB379001031,산호동,10.723118912721752
CWB379001379,대동한솔마을아파트,35.18491943,128.6927812,CWB379001031,산호동,10.222707068045889
CWB379001380,대동한솔마을아파트,35.18477343,128.6929332,CWB379001031,산호동,10.241053338431371
CWB379001382,연세병원,35.1864975,128.561421,CWB379001376,연세병원,0.0764550046715879
CWB379001384,두산중공업,35.18475528,128.5967004,CWB379001173,오동동아구찜거리,2.845374300975588
CWB379001385,평화아파트,35.18600757,128.5579773,CWB379001392,문화동,0.2593190840827337
CWB379001386,만날고개입구,35.18583325,128.5519399,CWB379001392,문화동,0.7680625611651826
CWB379001387,평화아파트,35.18588638,128.5581341,CWB379001392,문화동,0.23980188945282688
CWB379001390,만날고개입구,35.18539443,128.5521312,CWB379001392,문화동,0.7434568404352969
CWB379001391,두산중공업,35.18472938,128.5964781,CWB379001173,오동동아구찜거리,2.836284545199491
CWB379001392,문화동,35.18458043,128.5602312,CWB379001392,문화동,0.0
CWB379001393,마산보건소,35.18309943,128.5640972,CWB379001394,문화동,0.37141189412487846
CWB379001394,문화동,35.18424623,128.5602673,CWB379001394,문화동,0.0
CWB379001395,마산보건소,35.18337486,128.5643325,CWB379001394,문화동,0.3827803540068084
CWB379001396,대내주공아파트,35.18125379,128.55854,CWB379001418,"경남대,서중학교",0.21367865703937397
CWB379001397,경남대학교,35.18242389,128.5593582,CWB379001394,문화동,0.218531706599172
CWB379001401,경남대학교,35.18046539,128.55782515,CWB379001418,"경남대,서중학교",0.13028147470435644
CWB379001402,경남대학교,35.18085758,128.55868886,CWB379001418,"경남대,서중학교",0.17279982693890852
CWB379001403,마산우리요양병원,35.18075441,128.5624987,CWB379001418,"경남대,서중학교",0.41789004024279836
CWB379001404,마산우리요양병원,35.18067621,128.5629221,CWB379001418,"경남대,서중학교",0.450966276663165
CWB379001405,목장입구,35.17959143,128.6426262,CWB379001114,자유무역지역정문,6.3569268004241
CWB379001408,GS마트,35.18033943,128.5607562,CWB379001418,"경남대,서중학교",0.2539968521705958
CWB379001411,GS마트,35.18010402,128.5608527,CWB379001418,"경남대,서중학교",0.25203342428103015
CWB379001412,두산중공업부두,35.17949725,128.5963337,CWB379001312,경동메르빌APT,3.177874771260589
CWB379001413,대현종점.용광사,35.18087344,128.46557748,CWB379001418,"경남대,서중학교",8.444659182780699
CWB379001414,대현종점,35.18073908,128.4655092,CWB379001418,"경남대,서중학교",8.450599308503632
CWB379001416,남부터미널,35.17965249,128.5602734,CWB379001418,"경남대,서중학교",0.18785752581622972
CWB379001418,"경남대,서중학교",35.17934343,128.5582462,CWB379001418,"경남대,서중학교",0.0
CWB379001419,"경남대,서중학교",35.17916686,128.5584661,CWB379001418,"경남대,서중학교",0.02802408445722019
CWB379001422,해운동,35.17801654,128.5607193,CWB379001418,"경남대,서중학교",0.26917422231713467
CWB379001423,해운중학교종점,35.17791759,128.5630344,CWB379001418,"경남대,서중학교",0.4640700192513336
CWB379001424,해운동,35.1778372,128.5606263,CWB379001418,"경남대,서중학교",0.2737974235481515
CWB379000244,고암마을,35.29716073,128.6284036,CWB379000951,신세계백화점,9.467742825893557
CWB379000245,무점종점,35.29437431,128.6941698,CWB379000951,신세계백화점,12.855298167424719
CWB379000246,무점종점,35.29439365,128.69447782,CWB379000951,신세계백화점,12.877972361668865
CWB379000247,모암,35.29348343,128.67556063,CWB379000951,신세계백화점,11.552060104234222
CWB379000248,모암,35.29449355,128.6751056,CWB379000951,신세계백화점,11.60398685809698
CWB379000249,북면새터,35.295278,128.5956566,CWB379000951,신세계백화점,8.514791698634046
CWB379000250,한수,35.29322455,128.6239049,CWB379000951,신세계백화점,8.90646928636357
CWB379000251,한수,35.29336257,128.6238618,CWB379000951,신세계백화점,8.919185255970373
CWB379000252,칠성아파트,35.29278727,128.67588429,CWB379000951,신세계백화점,11.517501770356718
CWB379000253,중재골입구,35.29318915,128.60524316,CWB379000951,신세계백화점,8.411397605793134
CWB379000254,중재골입구,35.29315158,128.60535783,CWB379000951,신세계백화점,8.409371003667625
CWB379000255,칠성아파트,35.29144504,128.67584287,CWB379000951,신세계백화점,11.40927474510888
CWB379000256,외감,35.29118907,128.6003493,CWB379000951,신세계백화점,8.115650888520456
CWB379000257,외감,35.29109228,128.6002792,CWB379000951,신세계백화점,8.104079994083259
CWB379000258,우성아파트,35.2892912,128.69972983,CWB379000951,신세계백화점,12.894031544928206
CWB379000259,우성아파트,35.2892231,128.69944537,CWB379000951,신세계백화점,12.868860725498953
CWB379000260,외감입구,35.28938832,128.606389,CWB379000951,신세계백화점,8.020518483914826
CWB379000262,외감입구,35.28916846,128.6064916,CWB379000951,신세계백화점,7.998776193344285
CWB379000263,외감입구,35.2893155,128.60648017,CWB379000951,신세계백화점,8.014460912370636
CWB379000264,대한마을,35.28870253,128.6188743,CWB379000951,신세계백화점,8.272512860471597
CWB379000265,대한마을,35.28871659,128.6190316,CWB379000951,신세계백화점,8.278997014066602
CWB379000268,무성마을입구,35.28575328,128.7008521,CWB379000951,신세계백화점,12.743019801213224
CWB379000269,신방,35.28591532,128.6802762,CWB379000951,신세계백화점,11.285147690912863
CWB379000270,신방,35.28569098,128.68037624,CWB379000951,신세계백화점,11.275618150712432
CWB379000271,무성마을입구,35.28516448,128.70047337,CWB379000951,신세계백화점,12.67700947712634
CWB379000272,지개리,35.28648444,128.6140952,CWB379000951,신세계백화점,7.896192284820282
CWB379000274,지개리입구,35.28599286,128.61033015,CWB379000951,신세계백화점,7.743693998594995
