순번,정류소 아이디,정류소명,방면,X좌표,Y좌표
1543,520310,속천항,,128.66985926,35.14329485
1544,520309,속천항,,128.67009234,35.14329164
1545,118005,송등,대산초등학교 방면,128.7095608,35.34762294
1546,118008,송등,남모산 방면,128.7096494,35.34629089
1547,116702,송정,구산마을입구 방면,128.68264744,35.36044593
1548,409705,송정,아래송정 방면,128.5520384,35.24318612
1549,409704,송정,송정마을 방면,128.5522405,35.24309119
1550,409706,송정마을,정명사 방면,128.5510418,35.24503377
1551,409707,송정마을,송정 방면,128.5509893,35.24488409
1552,116701,송정종점,평리 방면,128.6825248,35.36093585
1553,630081,송정주공아파트,,128.7014941,35.2785644
1554,416806,수곡,제일고등학교 방면,128.5097859,35.2595345
1555,416805,수곡,마산대학교정문 방면,128.5097192,35.25949401
1556,409801,수곡종점,,128.5004375,35.27049682
1557,516201,수도마을,괴정마을 방면,128.74627721,35.08557099
1558,516208,수도마을,종점,128.74623645,35.08545892
1559,630083,수동마을,,128.4568546,35.27161219
1560,640480,수로왕릉,,128.87843123,35.23306078
1561,640481,수로왕릉,,128.87875354,35.23322475
1562,321928,수밭골,,128.5756175,35.08668886
1563,321929,수밭골,,128.5760049,35.08656905
1564,402511,수영아파트,,128.5946095,35.25227641
1565,407109,수원지입구,봉암공단 입구 방면,128.6050208,35.21789929
1566,407108,수원지입구.정다운병원,자유무역지역2공구 방면,128.604899,35.21765594
1567,301822,수정,골매마을입구 방면,128.5797677,35.12140958
1568,301819,수정,구산면사무소 방면,128.5797048,35.12121792
1569,309205,수정관광농원,석곡마을 방면,128.5714495,35.11267265
1570,309206,수정관광농원,수정시내버스환승센터 방면,128.57153558,35.11256183
1571,309207,수정시내버스환승센터,수정관광농원 방면,128.5781003,35.11554241
1572,309208,수정종점,구산면사무소 방면,128.57938804,35.11650861
1573,309211,수정종점,종점,128.57991639,35.11703121
1574,301818,수정주유소,구산면사무소 방면,128.5803466,35.11655085
1575,301815,수정주유소,장문안마을 방면,128.5803515,35.11628907
1576,301816,수정환승센터,,128.5827892,35.11451543
1577,301813,수정환승센터,,128.5828232,35.11451243
1578,522306,수치,합계마을 방면,128.7062654,35.10655109
1579,522305,수치,케이조선서문 방면,128.7061439,35.10648881
1580,523321,수치,종점,128.70514706,35.10683526
1581,523322,수치,합계마을 방면,128.705113,35.10704303
1582,522401,수치마을,몽카페 방면,128.703768,35.10617489
1583,522402,수치마을,합계마을 방면,128.7037421,35.10606257
1584,208905,수협경남금융본부,경창상가 방면,128.6824166,35.22324998
1585,208906,수협경남금융본부,창원중부경찰서 방면,128.6830257,35.22366235
1586,315214,술인방,석방교 방면,128.37169958,35.16000925
1587,315213,술인방,의산출장소 방면,128.37160289,35.15996979
1588,315002,숲안,,128.4483618,35.12900319
1589,101710,승산,승산초등학교 방면,128.6245216,35.3027572
1590,101711,승산,갈전마을 방면,128.6246202,35.30286779
1591,101708,승산초등학교,승산 방면,128.6273768,35.30360223
1592,101709,승산초등학교,고암마을 방면,128.6272136,35.30349628
1593,323107,시락,막개 방면,128.4390807,35.07225037
1594,323108,시락,시락마을 방면,128.43918121,35.07216367
1595,323109,시락마을,시락 방면,128.441177,35.07227365
1596,323110,시락마을,해변횟집 방면,128.441253,35.07213615
1597,323103,시락정곡종점,정곡 방면,128.4249817,35.06001085
1598,323104,시락정곡종점,종점,128.4251095,35.06003284
1599,322607,시립마산요양병원,현동중흥1차아파트 방면,128.5511524,35.15344906
1600,322609,시립마산요양병원,우산마을 방면,128.5513636,35.15360488
1601,201233,시립상복공원,,128.662454,35.19342815
1602,201234,시립상복공원,,128.66256954,35.1934832
1603,114229,시민생활체육관,은아아파트 방면,128.6888146,35.22284641
1604,214214,시민생활체육관,대동백화점 방면,128.6886062,35.22263017
1605,519208,시영아파트,,128.7111582,35.13654843
1606,519207,시영아파트,,128.7110205,35.13649528
1607,114213,시티7,명서동허앤리병원 방면,128.6533388,35.24121646
1608,114214,시티7,창원컨벤션센터 방면,128.6535542,35.24078906
1609,630127,시티7,대원현대사원아파트 방면,128.6519271,35.24092115
1610,502904,시티프라디움,,128.7553296,35.10539474
1611,502914,시티프라디움1차.리젠시빌란트,,128.7567082,35.10630903
1612,502915,시티프라디움1차.리젠시빌란트,,128.7568543,35.10629585
1613,502912,시티프라디움2차,제이원빌딩 방면,128.75079496,35.10508495
1614,502913,시티프라디움2차,호반.리젠시빌란트 방면,128.75067095,35.1050552
1615,502910,시티프라디움A 정문,,128.7553791,35.10523483
1616,502909,시티프라디움A 후문,,128.7555783,35.10752503
1617,502903,시티프라디움후문,,128.755606,35.10738909
1618,401308,신감삼거리,신목마을 방면,128.51177327,35.20520253
1619,401307,신감삼거리,감천초등학교 방면,128.51181335,35.20514345
1620,123016,신곡,,128.7350428,35.3283058
1621,103732,신곡,,128.73490747,35.32825514
1622,119360,신기,,128.6236141,35.36405767
1623,119359,신기,,128.6232711,35.36387005
1624,308105,신기,,128.4477264,35.10792202
1625,630415,신기,,128.78358751,35.29347706
1626,640409,신기,,128.78439864,35.29349889
1627,306311,신기마을입구,,128.4787287,35.11083539
1628,306312,신기마을입구,,128.47879,35.11054067
1629,421702,신당마을,,128.4862652,35.26479799
1630,119339,신동,무곡리.갈곡마을 방면,128.60012157,35.33090322
1631,119340,신동,무곡리.갈곡마을 방면,128.6007987,35.33012566
1632,113503,신동,무곡리 방면,128.60021456,35.33046039
1633,119375,신동,신동이주단지 방면,128.60067937,35.33005094
1634,119337,신동이주단지,행복한병원 방면,128.6017207,35.32753376
1635,119338,신동이주단지,신동 방면,128.6019839,35.32739939
1636,100207,신등마을,백양마을 방면,128.6950357,35.32286643
1637,100208,신등마을,신등초교 방면,128.6950207,35.32273381
1638,116515,신등초교,신등마을 방면,128.6983388,35.32086796
1639,116516,신등초교,주남 방면,128.6982524,35.32077974
1640,116510,신등초등학교,상등 방면,128.698575,35.32071401
1641,116509,신등초등학교,주남 방면,128.6985482,35.32086303
1642,640570,신명마을,,128.86309636,35.27582029
1643,640571,신명마을,,128.86344317,35.27596815
1644,119357,신목,행복가득한집 방면,128.6179722,35.35892331
1645,630008,신목,신기 방면,128.6180841,35.35886691
1646,401303,신목마을,늘푸른가든 방면,128.5044598,35.19718254
1647,401304,신목마을,감나무골 방면,128.5046745,35.19720668
1648,401301,신목종점,회차,128.49585402,35.19291572
1649,401302,신목종점,늘푸른가든 방면,128.49616116,35.19320033
1650,400807,신목종점,회차,128.49575242,35.19276376
1651,630276,신문,유적체육공원 방면,128.8215704,35.18788453
1652,630277,신문,장유중학교 방면,128.8219237,35.18735796
1653,104606,신방,칠성아파트 방면,128.6802762,35.28591532
1654,104603,신방,용잠.동읍사무소 방면,128.68037624,35.28569098
1655,103710,신성,제1수산교 방면,128.6961267,35.36764644
1656,103709,신성,당리 방면,128.69610906,35.36775567
1657,103725,신성주유소,아름다운요양원 방면,128.7079881,35.36213678
1658,103726,신성주유소,남모산종점 방면,128.7075771,35.36235582
1659,321923,신세계백화점,산호동 방면,128.5870619,35.21887471
1660,321922,신세계백화점,고속버스터미널 방면,128.5871657,35.21959548
1661,630315,신안마을,삼정자내리마을 방면,128.7865578,35.17875294
1662,630316,신안마을,관동중학교 방면,128.7870515,35.17891725
1663,640511,신어중학교,,128.91245991,35.24482657
1664,640512,신어중학교,,128.9124497,35.24427476
1665,630131,신영장미아파트,,128.5154912,35.31020644
1666,630157,신영장미아파트,,128.5153942,35.31026444
1667,630367,신용마을,,128.7572508,35.29852085
1668,630368,신용마을,,128.7572974,35.29864225
1669,630126,신용삼거리,,128.7607373,35.29667903
1670,630307,신용삼거리,,128.7608444,35.29649839
1671,210701,신우에이스타운,안민초등학교 방면,128.6898419,35.18563653
1672,210702,신우에이스타운,대동한솔마을아파트 방면,128.6896654,35.18552376
1673,422820,신우타워,코오롱아파트 방면,128.5275165,35.26652663
1674,422819,신우타워,평성종점 방면,128.5279332,35.26647811
1675,301107,신월경남아파트,마산중앙고등학교 방면,128.5609742,35.19311143
1676,301108,신월경남아파트,마산여고 방면,128.561077,35.19301221
1677,110104,신월동,검찰청 방면,128.6957282,35.2256598
1678,110105,신월동,신월민원센터 방면,128.6959559,35.22571655
1679,110102,신월민원센터,신월동 방면,128.6923059,35.2281842
1680,110103,신월민원센터,조달청 방면,128.6927662,35.22798643
1681,110003,신월아파트,불지사 방면,128.6896722,35.22551343
1682,110004,신월아파트,신월주공아파트 방면,128.6897532,35.22524243
1683,110005,신월주공아파트,신월아파트 방면,128.6916955,35.22436412
1684,110006,신월주공아파트,사파대동아파트 방면,128.6920842,35.22392143
1685,113602,신음,북면양촌 방면,128.5847338,35.32869158
1686,113601,신음,STX칸1차아파트후문 방면,128.5849666,35.32881224
1687,100701,신전,신전입구 방면,128.6740062,35.36714414
1688,103719,신전,상리 방면,128.6740781,35.36709605
1689,103705,신전입구,신전 방면,128.6717237,35.36638266
1690,103720,신전입구,하옥정 방면,128.6718087,35.36642842
1691,117102,신진기업,,128.6272299,35.24505495
1692,640423,신천,,128.82857431,35.2774624
1693,640424,신천,,128.82950459,35.27704731
1694,317803,신촌공단,신촌회차장 방면,128.4796035,35.14020551
1695,317804,신촌공단,망곡마을 방면,128.4797129,35.1400939
1696,210206,신촌동성아파트,,128.6280903,35.20434304
1697,210205,신촌동성아파트,,128.6280722,35.20376843
1698,301804,신촌마을,내포마을 방면,128.5832223,35.09558545
1699,104656,신촌마을,욱곡입구 방면,128.5831201,35.09550118
1700,201201,신촌삼거리,봉암교 방면,128.6278948,35.21043691
1701,201202,신촌삼거리,HSD엔진.피케이밸브 방면,128.6281948,35.21025591
1702,119344,신촌주유소,대호아파트 방면,128.6011532,35.33977044
1703,119343,신촌주유소,영신아파트 방면,128.6010096,35.33973421
1704,317801,신촌회차장,,128.47689123,35.13452397
1705,317802,신촌회차장,,128.4775102,35.13495456
1706,119350,신한아파트,북면지구대 방면,128.6072349,35.34930898
1707,119349,신한아파트,북면사무소 방면,128.6072299,35.34913799
1708,640453,신한은행,,128.88179335,35.23275396
1709,640454,신한은행,,128.88177704,35.23181022
1710,523323,신항 서문입구,,128.80169119,35.08305228
1711,523324,신항 서문입구,,128.80164104,35.08326481
1712,630294,신항국제물류,신항서문입구 방면,128.8035555,35.08461952
1713,630295,신항국제물류,범한판토스 방면,128.8035731,35.08443204
1714,523203,신항서문입구,신항국제물류 방면,128.8012162,35.08374281
1715,523202,신항서문입구,한진해운 방면,128.8005301,35.08326769
1716,630340,신항초등학교,부영2단지 방면,128.8103482,35.08897051
1717,630344,신항초등학교,이지더원아파트 방면,128.8114543,35.08874136
1718,116901,신흥글로벌,,128.62079414,35.24425046
1719,315405,심리,별장입구 방면,128.6055408,35.07071338
1720,315406,심리,상심리 방면,128.6056797,35.07074605
1721,315426,심리,,128.60850394,35.07018228
1722,315425,심리,,128.6084693,35.07009262
1723,630255,쌀재터널입구,감천입구 방면,128.5206412,35.20076799
1724,630256,쌀재터널입구,두릉마을 방면,128.52448513,35.19840319
1725,510601,쌈지공원,,128.67593,35.16273868
1726,510503,쌈지공원,,128.6758045,35.1626847
1727,630197,쌍용예가,,128.8144022,35.19534193
1728,401910,아람마트,,128.59590707,35.25449245
1729,401911,아람마트,,128.59582964,35.25460613
1730,409703,아래송정,,128.55359536,35.2412205
1731,322108,아래주도,주도입구 방면,128.5119297,35.10605174
1732,322107,아래주도,다구본동 방면,128.5119741,35.1059641
1733,514502,아래평발,월남마을 방면,128.7688712,35.11505143
1734,514501,아래평발,평발마을 방면,128.7692667,35.11529152
1735,421715,아랫구슬골,한주아파트 방면,128.5286229,35.24385319
1736,421714,아랫구슬골,윗구슬골마을 방면,128.5290703,35.24352149
1737,313404,아랫용호,,128.5950024,35.06263599
1738,522315,아랫장천,행암입구 방면,128.7006527,35.12778104
1739,522316,아랫장천,장천종점 방면,128.7005296,35.12750327
1740,123019,아름다운요양원,신성주유소 방면,128.70459473,35.36488985
1741,123020,아름다운요양원,제1수산교 방면,128.7047808,35.36484442
1742,103402,아산마을,,128.56181255,35.34906598
1743,407701,안계종점,종점,128.4867552,35.23763595
1744,407702,안계종점,너울림빌라 방면,128.4871762,35.23721761
1745,409901,안계초등학교,너울림빌라 방면,128.4944479,35.23189559
1746,409902,안계초등학교,삼계숲속마을아파트 방면,128.49471552,35.23158206
1747,409712,안곡마을,평성종점 방면,128.5350752,35.26317144
1748,409713,안곡마을,평성마을 방면,128.5349942,35.26309575
1749,315423,안골,양평 방면,128.5985926,35.08294018
1750,315424,안골,난포리 방면,128.5985232,35.08285105
1751,630214,안골버스회차지,,128.79775792,35.09266359
1752,519605,안골입구,,128.8020898,35.09641411
1753,519608,안골입구,,128.80220965,35.09652454
1754,511005,안골포초등학교,코아루아파트 방면,128.8063782,35.10379943
1755,511006,안골포초등학교,부영3차아파트 방면,128.8065832,35.10373599
1756,219118,안남중학교,대방동성아파트 방면,128.7067114,35.20559958
1757,219119,안남중학교,임마뉴엘교회 방면,128.7070517,35.20543302
1758,203907,안남초등학교,대방황토방아파트 방면,128.7105642,35.21041043
1759,203908,안남초등학교,대방대동아파트 방면,128.7109467,35.20988134
1760,310504,안녕,,128.5945852,35.11861743
1761,310503,안녕,,128.594554,35.11859977
1762,310502,안녕마을,,128.5951952,35.11660443
1763,310501,안녕마을,,128.5951642,35.11660143
1764,640518,안동육거리,,128.91801691,35.23613686
1765,640519,안동육거리,,128.9182,35.23586586
1766,510606,안민고개입구,,128.6844304,35.1848952
1767,510602,안민고개주차장,,128.6790842,35.16653833
1768,510502,안민고개주차장,,128.6789943,35.16665399
1769,522207,안민마루,,128.7000333,35.16928442
1770,210503,안민마루,,128.6999865,35.16916608
1771,210801,안민초등학교,신우에이스타운 방면,128.68837818,35.18794176
1772,210802,안민초등학교,청솔아파트종점 방면,128.68830466,35.18783689
1773,518123,안민터널,한화디펜스 방면,128.6980632,35.1596246
1774,522205,안민터널,우림필유 방면,128.6976974,35.15906291
1775,522206,안민터널,,128.6979712,35.15888143
1776,519601,안성마을,의곡마을 방면,128.7931055,35.10387543
1777,519602,안성마을,청천마을 방면,128.7929982,35.1037644
1778,410901,안성새터마을,평성마을 방면,128.5456446,35.26055991
1779,410902,안성새터마을,안성종점 방면,128.5457148,35.26046254
1780,410903,안성종점,안성새터마을 방면,128.5512111,35.26528393
1781,410904,안성종점,종점,128.5512815,35.26523698
1782,119364,안신천,대촌(하천초교) 방면,128.6137346,35.37313555
1783,119363,안신천,바깥신천 방면,128.6137921,35.37303514
1784,511001,안청초등학교,웅동농협하나로마트 방면,128.8074294,35.09988264
1785,511002,안청초등학교,코아루아파트 방면,128.8076506,35.09989936
1786,510402,안청초등학교정문,웅동농협하나로마트 방면,128.8069265,35.0988944
1787,510401,안청초등학교정문,안골버스회차지 방면,128.8068079,35.09902653
1788,308106,암하,암하 방면,128.4487708,35.10718092
1789,308108,암하,옹기골 방면,128.4507522,35.10706643
1790,112601,앞실마을,도래 방면,128.6002256,35.36794362
1791,112602,앞실마을,중촌 방면,128.6002258,35.36786831
1792,121501,앞실마을입구,봉촌 방면,128.5997733,35.36420745
1793,121502,앞실마을입구,중촌 방면,128.5998637,35.36413163
1794,513202,앨룩스상가,,128.811503,35.10206196
1795,513201,앨룩스상가,,128.8118822,35.10213643
1796,408613,야구장앞홈플러스,문화방송 방면,128.585269,35.22232864
1797,308601,야구장앞홈플러스,자유무역지역후문 방면,128.58494281,35.22221478
1798,308124,야촌,한백자동차학원 방면,128.4946137,35.12026918
1799,308123,야촌,삼진고등학교 방면,128.4935771,35.11937637
1800,301604,야촌마을회관,교동마을입구 방면,128.4949625,35.11923491
1801,301605,야촌마을회관,야촌 방면,128.4951077,35.11927125
1802,306113,약수터,한우아파트 방면,128.5619841,35.20659264
1803,306114,약수터,합포고등학교 방면,128.5615467,35.20600495
1804,510604,약수터,,128.6937177,35.17182255
1805,640490,약수터,,128.89622393,35.23680704
1806,640491,약수터,,128.89617576,35.23697902
1807,407205,약수터가든,내서초등학교 방면,128.5517112,35.23567836
1808,407206,약수터가든,한효국화맨션 방면,128.5520439,35.23532399
1809,518159,양곡로,,128.6353649,35.18955436
1810,210204,양곡상가,신촌동성아파트 방면,128.6285059,35.20187482
1811,210203,양곡상가,양곡중학교 방면,128.628489,35.20084764
1812,210202,양곡중학교,양곡상가 방면,128.6290112,35.19835248
1813,210201,양곡중학교,양곡로 방면,128.6288982,35.19803943
1814,210209,양곡중학교,회차,128.62988177,35.19670797
1815,104632,양교,섬김의집 방면,128.667571,35.34284541
1816,104629,양교,금동 방면,128.6677639,35.34251013
1817,421803,양덕1동,마산시외버스터미널 방면,128.5879632,35.23598343
1818,421804,양덕1동,서안양덕타운 방면,128.5882082,35.23570244
1819,420602,양덕1동주민센터,양덕초등학교 방면,128.5862812,35.23174443
1820,420601,양덕1동주민센터,타워맨션 방면,128.5859714,35.23179682
1821,420604,양덕초등학교,서안양덕타운 방면,128.5874334,35.23340459
1822,420603,양덕초등학교,양덕1동주민센터 방면,128.5871982,35.23346977
1823,640528,양장골,,128.92601387,35.22490056
1824,320705,양촌리,개양마을 방면,128.3858251,35.12430076
1825,320706,양촌리,동산마을 방면,128.385887,35.12405534
1826,315401,양평,반동삼거리 방면,128.5916917,35.08458734
1827,315402,양평,로봇랜드 방면,128.5915552,35.08452743
1828,104109,어린이교통공원,,128.65003752,35.23201306
1829,104110,어린이교통공원,,128.64985493,35.2319457
1830,120617,어반브릭스,과학고방면,128.6249373,35.25586115
1831,120618,어반브릭스,도계방면,128.62513943,35.25580437
1832,640492,어방동원아파트,,128.89976891,35.24033362
1833,640493,어방동원아파트,,128.89987493,35.24016975
1834,321910,어시장,수협 앞,128.5777052,35.20480415
1835,321909,어시장,노홍기내과 앞,128.576147,35.20376445
1836,321908,어시장,시민외과 앞,128.5755969,35.20361709
1837,321907,어시장,송월타올 앞,128.5753465,35.20343987
1838,321906,어시장,성모안과 앞,128.5755502,35.20334897
1839,321905,어시장,저축은행 앞,128.5747038,35.20300563
1840,322014,어시장복국거리,창원칸타빌오션뷰 방면,128.5796292,35.20318026
1841,322013,어시장복국거리,기업은행앞어시장 방면,128.5808748,35.20424193
1842,315709,어시장입구,,128.57372658,35.2022951
1843,111901,어유골,소라 방면,128.5878745,35.35844965
1844,111902,어유골,봉촌 방면,128.5876874,35.35835988
1845,630224,어은동,어은입구 방면,128.7288154,35.11469672
1846,630252,어은동,천자봉공원묘원 방면,128.728962,35.11450082
1847,630372,어은입구,케이조선입구 방면,128.72650504,35.11345883
1848,630373,어은입구,어은동 방면,128.72658878,35.11339905
1849,518303,에너지환경과학공원입구,진해루 방면,128.6903474,35.14812207
1850,518304,에너지환경과학공원입구,이동택지사거리 방면,128.6902929,35.14796809
1851,630352,에스아이물류,한진중공업 방면,128.7870315,35.08472791
1852,630353,에스아이물류,진원무역 방면,128.7872945,35.08423242
1853,117002,에스아이텍,,128.6254619,35.24544942
1854,630133,에이스아파트,,128.5092214,35.32044865
1855,630153,에이스아파트,,128.5096039,35.32054093
1856,312802,여성회관,동마산주유소 방면,128.5795445,35.21730598
1857,312801,여성회관,육호광장 방면,128.5790712,35.21710643
1858,200304,여성회관창원관,피오르빌아파트 방면,128.6995222,35.20571443
1859,200303,여성회관창원관,성주초등학교 방면,128.6992242,35.20575343
1860,511401,여좌농협,중앙시장 방면,128.6648337,35.15477057
1861,511402,여좌농협,여좌신협 방면,128.66473,35.15516826
1862,511306,여좌동주민센터,여좌마을슈퍼 방면,128.6603101,35.15832782
1863,511305,여좌동주민센터,진해여고후문 방면,128.6603908,35.1584742
1864,511502,여좌마을슈퍼,진해고등학교 방면,128.6615458,35.16034209
1865,511501,여좌마을슈퍼,여좌동주민센터 방면,128.6619308,35.16041017
1866,511403,여좌신협,여좌농협 방면,128.6624651,35.15682455
1867,511404,여좌신협,진해고등학교 방면,128.6628085,35.15675148
1868,411201,역전치안센터,마산역 방면,128.5813332,35.23362543
1869,411202,역전치안센터,한일타운 방면,128.5815852,35.23321143
1870,322145,연까치,구복 방면,128.5645901,35.07534349
1871,322146,연까치,장구리 방면,128.5648854,35.07515097
1872,505517,연도마을단지,삼포노래비 방면,128.73448383,35.09753287
1873,505518,연도마을단지,괴정.제덕 방면,128.73454727,35.09742156
1874,317707,연동마을,연동마을입구 방면,128.4845078,35.13739676
1875,317708,연동마을,망곡마을 방면,128.4847541,35.13750933
1876,317706,연동마을입구,연동마을 방면,128.4849421,35.13464807
1877,317705,연동마을입구,덕기마을 방면,128.4850727,35.13375965
1878,300107,연세병원,문화동 방면,128.5615655,35.18717617
1879,300108,연세병원,반월동 방면,128.561421,35.1864975
1880,519825,염전사거리,경화시장 방면,128.6952412,35.15260143
1881,519824,염전사거리,이동119안전센터 방면,128.6954568,35.15208692
1882,630222,영길,,128.7825241,35.11269904
1883,502806,영길운동장,마천산업단지 방면,128.7815376,35.11444431
1884,502807,영길운동장,정혜원 방면,128.7813323,35.11429654
1885,300123,영남주차장,부림시장 방면,128.5744488,35.20918596
1886,300132,영남주차장,육호광장 방면,128.5742395,35.2081898
1887,321616,영동종점,영학리 방면,128.4341727,35.15640459
1888,321615,영동종점,일성식물원 방면,128.4340282,35.1563061
1889,630158,영신사거리,,128.5176572,35.30712944
1890,119342,영신아파트,신촌주유소 방면,128.6002381,35.3364351
1891,119341,영신아파트,무곡리.갈곡마을 방면,128.6000774,35.33642627
1892,640503,영운초등학교,,128.90529931,35.25193946
1893,640504,영운초등학교,,128.90575591,35.25208546
1894,321617,영학리,서북동마을 방면,128.4291685,35.15810875
1895,321618,영학리,영동종점 방면,128.4290962,35.15800842
1896,315108,예곡,예곡마을 방면,128.4556739,35.11656188
1897,315107,예곡,예곡 방면,128.4548728,35.11693885
1898,315110,예곡,예곡 방면,128.4597709,35.11452408
1899,315109,예곡,지산마을 방면,128.4588621,35.11485593
1900,323001,예곡,예곡 방면,128.5416989,35.17096732
1901,323002,예곡,밤밭고개 방면,128.5411393,35.17048238
1902,315106,예곡마을,동삼마을 방면,128.4515106,35.11924271
1903,315105,예곡마을,예곡 방면,128.4514583,35.11917668
1904,311703,예곡마을,율곡마을 방면,128.5457787,35.17018909
1905,311602,예곡마을,새몰마을 방면,128.5458649,35.17024601
1906,308109,예곡찜질방,,128.45665351,35.11025678
1907,522310,예비군관리대,행암동 방면,128.7000576,35.11379951
1908,522309,예비군관리대,합계마을 방면,128.7000264,35.11367179
1909,100901,오곡,,128.5787941,35.37522164
1910,100902,오곡,,128.5786577,35.37514561
1911,321915,오동교,,128.5812524,35.20793769
1912,321914,오동동,,128.580014,35.20648616
1913,307403,오동동문화광장,,128.5765016,35.20645517
1914,307404,오동동문화광장,,128.5767401,35.20599176
1915,321911,오동동아구찜거리,,128.5789415,35.20584827
1916,321913,오동동아구찜거리,,128.5795282,35.20605615
1917,505505,오리엔탈정공,죽곡마을 방면,128.717686,35.10106732
1918,505506,오리엔탈정공,명동입구 방면,128.7174835,35.10100999
1919,306601,오산마을,야촌마을 방면,128.5073517,35.14270631
1920,306622,오산마을,태봉마을 방면,128.507745,35.14298583
1921,303803,오서시장,진전중학교 방면,128.4161441,35.10204182
1922,303804,오서시장,진전면사무소 방면,128.4165166,35.10192986
1923,303805,오서입구,진전면사무소 방면,128.4261681,35.10164805
1924,303806,오서입구,임곡삼거리 방면,128.4261012,35.10155543
1925,109102,오성아파트,서상삼거리 방면,128.61612786,35.26289155
1926,109101,오성아파트,동정동 방면,128.6154932,35.26252944
1927,323005,오솔길농장,새몰마을입구 방면,128.54334355,35.17233458
1928,323006,오솔길농장,예곡 방면,128.54331254,35.17214571
1929,312001,옥계리,내포마을회관 방면,128.607908,35.09736772
1930,312002,옥계리,옥계종점 방면,128.6074677,35.09757687
1931,301810,옥계입구,장문안마을뒤 방면,128.5907562,35.10127263
1932,301807,옥계입구,내포마을 방면,128.59064847,35.10133977
1933,312101,옥계종점,종점,128.6115721,35.09321769
1934,312102,옥계종점,옥계리 방면,128.6116323,35.09299413
1935,308107,옥곡마을,,128.4587781,35.11062558
1936,306609,옥동,묵지마을 방면,128.547106,35.1498394
1937,306611,옥동마을,옥동 방면,128.5477891,35.15179064
1938,306610,옥동마을,우산마을 방면,128.54934634,35.15376208
1939,315228,옥방교,,128.37519256,35.17290062
1940,315229,옥방교,,128.37494892,35.1727727
1941,218801,올림픽공원,,128.6604682,35.22366143
1942,308110,옹기골,,128.4537527,35.10894804
1943,630223,와성마을,,128.76297468,35.10170905
1944,301112,완월동,한우아파트 방면,128.5622722,35.19810143
1945,301111,완월동,마산여고 방면,128.5621302,35.19808243
1946,301113,완월초등학교,완월동 방면,128.5641592,35.19975843
1947,301114,완월초등학교,경남데파트 방면,128.5642911,35.19968868
1948,306110,완월화인아파트,전원아파트 방면,128.5576823,35.19548299
1949,306109,완월화인아파트,동성월영마을아파트 방면,128.5568827,35.1961617
1950,112402,외감,북면새터 방면,128.6003493,35.29118907
1951,112401,외감,외감입구 방면,128.6002792,35.29109228
1952,112406,외감삼거리,,128.60171779,35.28902494
1953,112405,외감삼거리,,128.60161162,35.28893622
1954,119318,외감입구,외감주유소 방면,128.606389,35.28938832
1955,119317,외감입구,지개리입구 방면,128.6064916,35.28916846
1956,119316,외감입구,외감 방면,128.6066592,35.28919044
1957,119319,외감주유소,외감입구 방면,128.6052351,35.29319139
1958,119320,외감주유소,화천리 방면,128.6053579,35.29315252
1959,115808,외단계,성진5차아파트 방면,128.7110476,35.2706693
1960,115807,외단계,,128.7110238,35.27057172
1961,630193,외덕,,128.8152746,35.20605857
1962,630194,외덕,,128.8151839,35.20619849
1963,630195,외덕,,128.8193902,35.20715443
1964,640531,외동사거리,,128.85295236,35.23307513
1965,630413,외동차고지,,128.87076874,35.2304872
1966,630405,외동차고지(종점),,128.87003739,35.23008621
1967,220401,외동초등학교,상남꿈에그린아파트 방면,128.6821283,35.21690156
1968,220402,외동초등학교,상남대우아파트 방면,128.6823582,35.21680543
1969,640532,외동축협,,128.85394105,35.23416845
1970,640533,외동축협,,128.855108,35.23476788
1971,317603,외추,,128.4794641,35.15712294
1972,317604,외추,,128.4793779,35.15719082
1973,317714,외추마을,괴정마을 방면,128.4763864,35.15330726
1974,317713,외추마을,부평마을 방면,128.4761862,35.15335143
1975,322152,요장리,혜창아파트 방면,128.4924432,35.10928919
1976,322153,요장리,광암마을 방면,128.492531,35.10914163
1977,115318,용강검문소,용암 방면,128.6406137,35.26783989
1978,115317,용강검문소,도계동만남의광장 방면,128.639714,35.26789767
1979,115339,용강마을.묘향사입구,용강삼거리 방면,128.6346903,35.27161234
1980,115340,용강마을.묘향사입구,용암마을회관 방면,128.6355359,35.2717365
1981,115335,용강마을입구,도계동만남의광장 방면,128.6386966,35.26917085
1982,115336,용강마을입구,용강삼거리 방면,128.63902015,35.26909486
1983,115337,용강삼거리,용강마을입구 방면,128.6317949,35.26984157
1984,115338,용강삼거리,용강마을.묘향사입구 방면,128.6318067,35.27009075
1985,409805,용담,새터 방면,128.50531728,35.26467719
1986,409804,용담,새주막 방면,128.50523106,35.26476838
1987,630283,용담마을,,128.4961713,35.26273774
1988,409806,용담마을회관,,128.49921458,35.26460652
1989,409807,용담마을회관,,128.49921858,35.26452536
1990,421701,용담종점,종점,128.4999281,35.26237198
1991,421703,용담종점,마산대학교종점 방면,128.4999521,35.26223089
1992,120506,용동근린공원,창원대학교종점 방면,128.6914459,35.24130984
1993,120507,용동근린공원,길상사입구 방면,128.6914814,35.24116965
1994,123015,용등,,128.7389686,35.32626584
1995,103733,용등,,128.73892122,35.32619906
1996,322503,용마고등학교,자유무역지역정문 방면,128.580749,35.21070387
1997,322501,용마고등학교,육호광장 방면,128.5806934,35.21088106
1998,417206,용마정비,로봇산업진흥재단 방면,128.51182105,35.24404105
