정류소ID,서비스ID,정류소명,방면,유형,설치유형,관할관청,X좌표,Y좌표,방위각,동코드,수정일,생성일
379000757,411202,양덕동,한일타운 방면,0,,379,128.5815852,35.23321143,0,양덕동,2024.10.7 13:02,2023.5.26 17:48
379000750,420604,양덕초등학교,서안양덕타운 방면,0,,379,128.5874334,35.23340459,0,양덕동,2023.5.26 17:48,2023.5.26 17:48
379000751,420603,양덕초등학교,양덕1동주민센터 방면,0,,379,128.5871982,35.23346977,0,양덕동,2023.5.26 17:48,2023.5.26 17:48
379005708,640528,양장골,,0,,385,128.9260139,35.22490056,,,2024.9.6 15:13,2023.5.26 17:48
379001699,320705,양촌리,개양마을 방면,0,,379,128.3858251,35.12430076,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001701,320706,양촌리,동산마을 방면,0,,379,128.385887,35.12405534,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001887,315401,양평,반동삼거리 방면,0,,379,128.5916917,35.08458734,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001888,315402,양평,로봇랜드 방면,0,,379,128.5915552,35.08452743,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379005449,104109,어린이교통공원,,0,,379,128.6500375,35.23201306,,,2024.9.6 15:52,2023.5.26 17:48
379005450,104110,어린이교통공원,,0,,379,128.6498549,35.2319457,,,2024.9.6 15:52,2023.5.26 17:48
379005382,120617,어반브릭스,창원과학고등학교 방면,0,,379,128.6249373,35.25586115,,,2023.11.15 14:40,2023.5.26 17:48
379005383,120618,어반브릭스,유니시티2단지 방면,0,,379,128.6251394,35.25580437,,,2023.11.15 14:41,2023.5.26 17:48
379005672,640492,어방동원아파트,,0,,385,128.8997689,35.24033362,,,2024.9.6 15:16,2023.5.26 17:48
379005673,640493,어방동원아파트,,0,,385,128.8998749,35.24016975,,,2024.9.6 08:33,2023.5.26 17:48
379001199,321910,어시장,수협 앞,0,,379,128.5777052,35.20480415,0,동성동,2023.5.26 17:48,2023.5.26 17:48
379001215,321909,어시장,노홍기내과 앞,0,,379,128.576147,35.20376445,0,남성동,2023.5.26 17:48,2023.5.26 17:48
379001217,321908,어시장,시민외과 앞,0,,379,128.5755969,35.20361709,0,남성동,2023.5.26 17:48,2023.5.26 17:48
379001219,321907,어시장,송월타올 앞,0,,379,128.5753465,35.20343987,0,남성동,2023.5.26 17:48,2023.5.26 17:48
379001221,321906,어시장,성모안과 앞,0,,379,128.5755502,35.20334897,0,남성동,2023.5.26 17:48,2023.5.26 17:48
379001223,321905,어시장,저축은행 앞,0,,379,128.5747038,35.20300563,0,수성동,2023.5.26 17:48,2023.5.26 17:48
379002830,322014,어시장복국거리,창원칸타빌오션뷰 방면,0,,379,128.5808991,35.20426998,0,동성동,2023.11.22 16:41,2023.5.26 17:48
379002831,322013,어시장복국거리,기업은행앞어시장 방면,0,,379,128.5807796,35.20419269,0,오동동,2023.11.22 16:41,2023.5.26 17:48
379005476,315709,어시장입구,,0,,,128.5737266,35.2022951,,,2023.5.26 17:48,2023.5.26 17:48
379001956,119124,어울림어린이공원,,0,,379,128.6859673,35.2389889,0,용호동,2024.4.23 18:32,2023.5.26 17:48
379003121,111901,어유골,소라 방면,0,,379,128.5878745,35.35844965,0,북면,2023.5.26 17:48,2023.5.26 17:48
379003122,111902,어유골,봉촌 방면,0,,379,128.5876874,35.35835988,0,북면,2023.5.26 17:48,2023.5.26 17:48
379002766,630224,어은동,어은입구 방면,0,,379,128.7288154,35.11469672,0,죽곡동,2023.5.26 17:48,2023.5.26 17:48
379003019,630252,어은동,천자봉공원묘원 방면,0,,379,128.728962,35.11450082,0,죽곡동,2023.5.26 17:48,2023.5.26 17:48
379005338,630372,어은입구,케이조선입구 방면,0,,379,128.726505,35.11345883,0,,2023.5.26 17:48,2023.5.26 17:48
379005339,630373,어은입구,어은동 방면,0,,379,128.7265888,35.11339905,0,,2023.6.29 16:36,2023.5.26 17:48
379002577,518303,에너지환경과학공원입구,진해루 방면,0,,379,128.6903474,35.14812207,0,경화동,2023.5.26 17:48,2023.5.26 17:48
379002578,518304,에너지환경과학공원입구,이동택지사거리 방면,0,,379,128.6902929,35.14796809,0,경화동,2023.5.26 17:48,2023.5.26 17:48
379003458,630352,에스아이물류,한진중공업 방면,0,,379,128.7870315,35.08472791,0,안골동,2023.5.26 17:48,2023.5.26 17:48
379003459,630353,에스아이물류,진원무역 방면,0,,379,128.7872945,35.08423242,0,안골동,2023.5.26 17:48,2023.5.26 17:48
379002321,117002,에스아이텍,,0,,379,128.6254619,35.24544942,0,팔용동,2023.5.26 17:48,2023.5.26 17:48
379002110,630133,에이스아파트,,0,,,128.5092214,35.32044865,0,,2023.5.26 17:48,2023.5.26 17:48
379002133,630153,에이스아파트,,0,,,128.5096039,35.32054093,0,,2023.5.26 17:48,2023.5.26 17:48
379000997,312802,여성회관,동마산주유소 방면,0,,379,128.5795445,35.21730598,0,산호동,2023.5.26 17:48,2023.5.26 17:48
379001000,312801,여성회관,육호광장 방면,0,,379,128.5790712,35.21710643,0,산호동,2023.5.26 17:48,2023.5.26 17:48
379001144,200304,여성회관창원관,피오르빌아파트 방면,0,,379,128.6995222,35.20571443,0,가음동,2023.5.26 17:48,2023.5.26 17:48
379001145,200303,여성회관창원관,성주초등학교 방면,0,,379,128.6992242,35.20575343,0,가음동,2023.5.26 17:48,2023.5.26 17:48
379002861,511401,여좌농협,중앙시장 방면,0,,379,128.6648337,35.15477057,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379002862,511402,여좌농협,여좌신협 방면,0,,379,128.66473,35.15516826,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379002581,511306,여좌동행정복지센터,여좌마을슈퍼 방면,0,,379,128.6603101,35.15832782,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379002582,511305,여좌동행정복지센터,진해여고후문 방면,0,,379,128.6603908,35.1584742,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379002585,511502,여좌마을슈퍼,진해고등학교 방면,0,,379,128.6615458,35.16034209,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379002586,511501,여좌마을슈퍼,여좌동주민센터 방면,0,,379,128.6619308,35.16041017,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379001509,511403,여좌신협,여좌농협 방면,0,,379,128.6624651,35.15682455,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379001510,511404,여좌신협,진해고등학교 방면,0,,379,128.6628085,35.15675148,0,여좌동,2023.5.26 17:48,2023.5.26 17:48
379001899,322145,연까치,구복 방면,0,,379,128.5645901,35.07534349,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001900,322146,연까치,장구리 방면,0,,379,128.5648854,35.07515097,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379002265,212209,연덕로,창원병원,0,,379,128.6657748,35.21858555,,,2024.7.31 16:47,2024.7.24 16:03
379002266,212210,연덕로,완암사거리,0,,379,128.665589,35.2187661,,,2024.7.31 16:48,2024.7.24 16:03
379005577,505517,연도마을단지,삼포노래비 방면,0,,,128.7344838,35.09753287,,,2023.5.26 17:48,2023.5.26 17:48
379005578,505518,연도마을단지,괴정.제덕 방면,0,,,128.7345473,35.09742156,,,2023.5.26 17:48,2023.5.26 17:48
379001642,317707,연동마을,연동마을입구 방면,0,,379,128.4845078,35.13739676,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001643,317708,연동마을,망곡마을 방면,0,,379,128.4847541,35.13750933,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001660,317706,연동마을입구,연동마을 방면,0,,379,128.4849421,35.13464807,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001664,317705,연동마을입구,덕기마을 방면,0,,379,128.4850727,35.13375965,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379005921,306628,연산홍단지.무궁단지,,0,,379,128.5282394,35.14059704,,,2024.9.6 10:13,2023.9.26 14:16
379001376,300107,연세병원,문화동 방면,0,,379,128.5615655,35.18717617,0,월남동1가,2023.5.26 17:48,2023.5.26 17:48
379001382,300108,연세병원,반월동 방면,0,,379,128.561421,35.1864975,0,월남동2가,2023.5.26 17:48,2023.5.26 17:48
379001534,519825,염전사거리,경화시장 방면,0,,379,128.6952412,35.15260143,0,이동,2023.5.26 17:48,2023.5.26 17:48
379001542,519824,염전사거리,이동119안전센터 방면,0,,379,128.6954568,35.15208692,0,이동,2023.5.26 17:48,2023.5.26 17:48
379002739,630222,영길,,0,,379,128.7825241,35.11269904,0,남양동,2023.5.26 17:48,2023.5.26 17:48
379003194,502806,영길운동장,마천산업단지 방면,0,,379,128.7815376,35.11444431,0,남양동,2023.5.26 17:48,2023.5.26 17:48
379003195,502807,영길운동장,정혜원 방면,0,,379,128.7813323,35.11429654,0,남양동,2023.5.26 17:48,2023.5.26 17:48
379005813,640579,영남자동화기계,,0,,,128.828081,35.09757003,,,2023.12.6 11:18,2023.7.28 11:55
379005814,640580,영남자동화기계,,0,,,128.8279522,35.09793922,,,2023.12.6 11:18,2023.7.28 11:55
379001118,300123,영남주차장,부림시장 방면,0,,379,128.5744488,35.20918596,0,중성동,2023.5.26 17:48,2023.5.26 17:48
379001138,300132,영남주차장,육호광장 방면,0,,379,128.5742395,35.2081898,0,중성동,2023.5.26 17:48,2023.5.26 17:48
379005811,640577,영도산업,,0,,,128.8257219,35.09946659,,,2023.12.6 11:17,2023.7.28 11:50
379005812,640578,영도산업,,0,,,128.8254775,35.09993891,,,2023.12.6 11:17,2023.7.28 11:51
379001528,321616,영동종점,영학리 방면,0,,379,128.4341727,35.15640459,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001530,321615,영동종점,일성식물원 방면,0,,379,128.4340282,35.1563061,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379002138,630158,영신사거리,,0,,,128.5176572,35.30712944,0,,2023.5.26 17:48,2023.5.26 17:48
379000154,119342,영신아파트,신촌주유소 방면,0,,379,128.6002381,35.3364351,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000155,119341,영신아파트,무곡리.갈곡마을 방면,0,,379,128.6000774,35.33642627,0,북면,2023.5.26 17:48,2023.5.26 17:48
379005683,640503,영운초등학교,,0,,385,128.9052993,35.25193946,,,2024.9.6 15:15,2023.5.26 17:48
379005684,640504,영운초등학교,,0,,385,128.9057559,35.25208546,,,2024.9.6 08:34,2023.5.26 17:48
379003273,321617,영학리,서북동마을 방면,0,,379,128.4291685,35.15810875,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003274,321618,영학리,영동종점 방면,0,,379,128.4290962,35.15800842,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001742,315108,예곡,예곡마을 방면,0,,379,128.4556739,35.11656188,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001743,315107,예곡,예곡 방면,0,,379,128.4548728,35.11693885,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001766,315110,예곡,예곡 방면,0,,379,128.4597709,35.11452408,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001767,315109,예곡,지산마을 방면,0,,379,128.4588621,35.11485593,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003094,323001,예곡,예곡 방면,0,,379,128.5416989,35.17096732,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379003095,323002,예곡,밤밭고개 방면,0,,379,128.5411393,35.17048238,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379002403,311710,예곡1교(임시),,0,,379,128.5472171,35.16808084,,,2024.8.23 15:22,2024.8.23 14:05
379002404,311711,예곡1교(임시),,0,,379,128.5471503,35.16803212,,,2024.8.23 15:22,2024.8.23 14:05
379001723,315106,예곡마을,동삼마을 방면,0,,379,128.4515106,35.11924271,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001724,315105,예곡마을,예곡 방면,0,,379,128.4514583,35.11917668,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379002400,311703,예곡마을,율곡마을 방면,0,,379,128.5457787,35.17018909,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379003212,311602,예곡마을,새몰마을 방면,0,,379,128.5458649,35.17024601,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379002405,311712,예곡마을(임시),,0,,379,128.5435558,35.17165819,,,2024.8.23 15:21,2024.8.23 14:05
379002406,311713,예곡마을(임시),,0,,379,128.5434262,35.17162379,,,2024.8.23 15:21,2024.8.23 14:06
379005765,308109,예곡찜질방,,0,,,128.4566535,35.11025678,,,2023.5.26 17:48,2023.5.26 17:48
379002481,522310,예비군관리대,행암동 방면,0,,379,128.7000576,35.11379951,0,행암동,2023.5.26 17:48,2023.5.26 17:48
379002482,522309,예비군관리대,합계마을 방면,0,,379,128.7000264,35.11367179,0,행암동,2023.5.26 17:48,2023.5.26 17:48
379002258,100901,오곡,초소 방면,0,,379,128.5787941,35.37522164,0,북면,2024.9.6 14:54,2023.5.26 17:48
379002259,100902,오곡,초소 방면,0,,379,128.5786577,35.37514561,0,북면,2024.9.6 14:55,2023.5.26 17:48
379001139,321915,오동교,,0,,379,128.5812524,35.20793769,0,오동동,2023.5.26 17:48,2023.5.26 17:48
379001161,321914,오동동,,0,,379,128.580014,35.20648616,0,오동동,2023.5.26 17:48,2023.5.26 17:48
379001166,307403,오동동문화광장,,0,,379,128.5765016,35.20645517,0,동성동,2023.5.26 17:48,2023.5.26 17:48
379001175,307404,오동동문화광장,,0,,379,128.5766894,35.20617693,0,동성동,2023.11.29 13:54,2023.5.26 17:48
379001173,321911,오동동아구찜거리,,0,,379,128.5789415,35.20584827,0,오동동,2023.5.26 17:48,2023.5.26 17:48
379002004,321913,오동동아구찜거리,,0,,379,128.5795282,35.20605615,0,오동동,2023.5.26 17:48,2023.5.26 17:48
379002498,505505,오리엔탈정공,죽곡마을 방면,0,,379,128.717686,35.10106732,0,명동,2023.5.26 17:48,2023.5.26 17:48
379002499,505506,오리엔탈정공,명동입구 방면,0,,379,128.7174835,35.10100999,0,명동,2023.5.26 17:48,2023.5.26 17:48
379001614,306601,오산마을,야촌마을 방면,0,,379,128.5073517,35.14270631,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379003216,306622,오산마을,태봉마을 방면,0,,379,128.507745,35.14298583,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379001830,303803,오서시장,진전중학교 방면,0,,379,128.4161441,35.10204182,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001831,303804,오서시장,진전면사무소 방면,0,,379,128.4165166,35.10192986,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001834,303805,오서입구,진전면사무소 방면,0,,379,128.4261681,35.10164805,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001835,303806,오서입구,임곡삼거리 방면,0,,379,128.4261012,35.10155543,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379000349,109102,오성아파트,서상삼거리 방면,0,,379,128.6161279,35.26289155,0,서상동,2023.5.26 17:48,2023.5.26 17:48
379000350,109101,오성아파트,동정동 방면,0,,379,128.6154932,35.26252944,0,서상동,2023.5.26 17:48,2023.5.26 17:48
379003429,323005,오솔길농장,새몰마을입구 방면,0,,379,128.5433436,35.17233458,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379003430,323006,오솔길농장,예곡 방면,0,,379,128.5433125,35.17214571,0,예곡동,2023.5.26 17:48,2023.5.26 17:48
379005980,640673,오척,,0,,385,128.7269478,35.27921086,,,2024.9.6 15:05,2024.3.21 16:57
379003220,312001,옥계리,옥계폐기물처리장입구 방면,0,,379,128.607908,35.09736772,0,구산면,2023.7.18 15:39,2023.5.26 17:48
379003221,312002,옥계리,옥계종점 방면,0,,379,128.6074677,35.09757687,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001819,301810,옥계입구,장문안마을뒤 방면,0,,379,128.5907562,35.10127263,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001822,301807,옥계입구,내포마을 방면,0,,379,128.5906485,35.10133977,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001863,312101,옥계종점,종점,0,,379,128.6115721,35.09321769,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379001864,312102,옥계종점,옥계리 방면,0,,379,128.6116323,35.09299413,0,구산면,2023.5.26 17:48,2023.5.26 17:48
379005795,312003,옥계폐기물처리장입구,내포마을회관 방면,0,,,128.6026941,35.10058853,,,2023.7.18 15:39,2023.6.29 14:58
379005796,312004,옥계폐기물처리장입구,옥계리 방면,0,,,128.6026814,35.10050083,,,2023.7.18 15:39,2023.6.29 15:00
379001785,308107,옥곡마을,,0,,379,128.4587781,35.11062558,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379006155,322713,옥녀봉입구,,0,,,128.5662897,35.07771289,,,2024.10.25 10:53,2024.10.25 10:52
379006156,322174,옥녀봉입구,,0,,,128.566476,35.07770823,,,2024.10.25 10:58,2024.10.25 10:53
379001575,306609,옥동,묵지마을 방면,0,,379,128.547106,35.1498394,0,현동,2023.5.26 17:48,2023.5.26 17:48
379001561,306611,옥동마을,옥동 방면,0,,379,128.5477891,35.15179064,0,현동,2023.5.26 17:48,2023.5.26 17:48
379001577,306610,옥동마을,우산마을 방면,0,,379,128.5493463,35.15376208,0,현동,2023.5.26 17:48,2023.5.26 17:48
379005485,315228,옥방교,,0,,,128.3751926,35.17290062,,,2023.5.26 17:48,2023.5.26 17:48
379005486,315229,옥방교,,0,,,128.3749489,35.1727727,,,2023.5.26 17:48,2023.5.26 17:48
379000876,218801,올림픽공원,,0,,379,128.6604682,35.22366143,0,중앙동,2023.5.26 17:48,2023.5.26 17:48
379001797,308110,옹기골,,0,,379,128.4537527,35.10894804,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379002760,630223,와성마을,,0,,379,128.7633284,35.10145607,0,남문동,2023.12.6 11:33,2023.5.26 17:48
379002263,212207,완암사거리,연덕로,0,,379,128.6592309,35.21083254,,,2024.7.31 16:47,2024.7.24 16:02
379002264,212208,완암사거리,가포신항,0,,379,128.6589757,35.21097572,,,2024.7.31 16:45,2024.7.24 16:02
379001282,301112,완월동,한우아파트 방면,0,,379,128.5622722,35.19810143,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379001283,301111,완월동,마산여고 방면,0,,379,128.5621302,35.19808243,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379001267,301113,완월초등학교,완월동 방면,0,,379,128.5641592,35.19975843,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379001268,301114,완월초등학교,경남데파트 방면,0,,379,128.5642911,35.19968868,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379001306,306110,완월화인아파트,전원아파트 방면,0,,379,128.5576823,35.19548299,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379001307,306109,완월화인아파트,동성월영마을아파트 방면,0,,379,128.5568827,35.1961617,0,완월동,2023.5.26 17:48,2023.5.26 17:48
379000256,112402,외감,북면새터 방면,0,,379,128.6003493,35.29118907,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000257,112401,외감,외감입구 방면,0,,379,128.6002792,35.29109228,0,북면,2023.5.26 17:48,2023.5.26 17:48
379005491,112406,외감삼거리,,0,,379,128.6017178,35.28902494,,,2024.7.25 10:22,2023.5.26 17:48
379005492,112405,외감삼거리,,0,,,128.6016116,35.28893622,,,2023.5.26 17:48,2023.5.26 17:48
379000260,119318,외감입구,외감주유소 방면,0,,379,128.606389,35.28938832,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000262,119317,외감입구,지개리입구 방면,0,,379,128.6064916,35.28916846,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000263,119316,외감입구,외감 방면,0,,379,128.6064802,35.2893155,0,북면,2023.11.29 15:44,2023.5.26 17:48
379000310,115808,외단계,성진5차아파트 방면,0,,379,128.7110476,35.2706693,0,,2024.3.21 16:56,2023.5.26 17:48
379000311,115807,외단계,,0,,379,128.7110238,35.27057172,0,,2024.3.21 16:55,2023.5.26 17:48
379002276,630193,외덕,,0,,379,128.8152746,35.20605857,0,,2023.5.26 17:48,2023.5.26 17:48
379002277,630194,외덕,,0,,379,128.8151839,35.20619849,0,,2023.5.26 17:48,2023.5.26 17:48
379002279,630195,외덕,,0,,379,128.8193902,35.20715443,0,,2023.5.26 17:48,2023.5.26 17:48
379005711,640531,외동사거리,,0,,385,128.8529524,35.23307513,,,2024.9.6 15:13,2023.5.26 17:48
379005580,630413,외동차고지,,0,,385,128.8707687,35.2304872,,,2024.9.6 15:48,2023.5.26 17:48
379005579,630405,외동차고지(종점),,0,,385,128.8700374,35.23008621,,,2024.9.6 15:49,2023.5.26 17:48
379000985,220401,외동초등학교,상남꿈에그린아파트 방면,0,,379,128.6821283,35.21690156,0,상남동,2023.5.26 17:48,2023.5.26 17:48
379000987,220402,외동초등학교,상남대우아파트 방면,0,,379,128.6823582,35.21680543,0,상남동,2023.5.26 17:48,2023.5.26 17:48
379005712,640532,외동축협,,0,,385,128.8539411,35.23416845,,,2024.9.6 15:13,2023.5.26 17:48
379005713,640533,외동축협,,0,,385,128.855108,35.23476788,,,2024.9.6 15:13,2023.5.26 17:48
379003092,317603,외추,,0,,379,128.4794641,35.15712294,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003093,317604,외추,,0,,379,128.4793779,35.15719082,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001556,317714,외추마을,괴정마을 방면,0,,379,128.4763864,35.15330726,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001557,317713,외추마을,부평마을 방면,0,,379,128.4761862,35.15335143,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003307,322152,요장리,혜창아파트 방면,0,,379,128.4924432,35.10928919,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379003308,322153,요장리,광암마을 방면,0,,379,128.492531,35.10914163,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379000319,115318,용강검문소,용암 방면,0,,379,128.6406137,35.26783989,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379000320,115317,용강검문소,도계동만남의광장 방면,0,,379,128.639714,35.26789767,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379003362,115339,용강마을.묘향사입구,용강삼거리 방면,0,,379,128.6346903,35.27161234,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003363,115340,용강마을.묘향사입구,용암마을회관 방면,0,,379,128.6355359,35.2717365,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003358,115335,용강마을입구,도계동만남의광장 방면,0,,379,128.6386966,35.26917085,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003359,115336,용강마을입구,용강삼거리 방면,0,,379,128.6390202,35.26909486,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003360,115337,용강삼거리,용강마을입구 방면,0,,379,128.6317949,35.26984157,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003361,115338,용강삼거리,용강마을.묘향사입구 방면,0,,379,128.6318067,35.27009075,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379002982,409805,용담,새터 방면,0,,379,128.5053173,35.26467719,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379002987,409804,용담,새주막 방면,0,,379,128.5052311,35.26476838,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379005972,640665,용담마을,,0,,385,128.7607995,35.29453877,,,2024.9.6 15:04,2024.3.21 16:43
379005973,640666,용담마을,,0,,385,128.7606774,35.29461264,,,2024.9.6 15:04,2024.3.21 16:44
379005336,409806,용담마을회관,,0,,379,128.4992146,35.26460652,0,,2023.5.26 17:48,2023.5.26 17:48
379005337,409807,용담마을회관,,0,,379,128.4992186,35.26452536,0,,2023.5.26 17:48,2023.5.26 17:48
379000373,421701,용담종점,종점,0,,379,128.4962215,35.2627352,0,내서읍,2024.2.26 13:48,2023.5.26 17:48
379000374,421703,용담종점,마산대학교종점 방면,0,,379,128.4974768,35.26243127,0,내서읍,2024.2.26 13:39,2023.5.26 17:48
379003477,120506,용동근린공원,창원대학교종점 방면,0,,379,128.6914459,35.24130984,0,퇴촌동,2023.5.26 17:48,2023.5.26 17:48
379003478,120507,용동근린공원,길상사입구 방면,0,,379,128.6914814,35.24116965,0,퇴촌동,2023.5.26 17:48,2023.5.26 17:48
379003231,123015,용등,,0,,379,128.7389686,35.32626584,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379005346,103733,용등,주호마을회관 방면,0,,,128.7389212,35.32619906,,,2024.9.6 15:03,2023.5.26 17:48
379001953,322503,용마고등학교,자유무역지역정문 방면,0,,379,128.580749,35.21070387,0,산호동,2023.5.26 17:48,2023.5.26 17:48
379001993,322501,용마고등학교,육호광장 방면,0,,379,128.5806934,35.21088106,0,산호동,2023.5.26 17:48,2023.5.26 17:48
379000604,417206,용마정비,로봇산업진흥재단 방면,0,,379,128.5118211,35.24404105,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000608,417207,용마정비,내서119안전센터 방면,0,,379,128.5121251,35.24473658,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000160,104625,용산,금산리 방면,0,,379,128.6710773,35.33084242,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000161,104628,용산,금동 방면,0,,379,128.6710663,35.33111514,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003048,630274,용산,,0,,385,128.8227656,35.18526771,0,,2024.9.6 16:18,2023.5.26 17:48
379003049,630275,용산,,0,,385,128.8236869,35.18390209,0,,2024.9.6 16:18,2023.5.26 17:48
379005405,630390,용산마을,,0,,385,128.8223461,35.18196886,0,,2024.9.6 11:44,2023.5.26 17:48
379005406,630391,용산마을,,0,,385,128.8227093,35.18188905,0,,2024.9.6 11:44,2023.5.26 17:48
379002139,630159,용산사거리,,0,,390,128.5177162,35.30706044,0,,2024.9.6 11:43,2023.5.26 17:48
379000158,100204,용산입구,백양마을 방면,0,,379,128.6787689,35.33273119,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000159,100203,용산입구,합산 방면,0,,379,128.6788801,35.33278581,0,동읍,2024.9.6 14:54,2023.5.26 17:48
379000317,115319,용암,용강검문소 방면,0,,379,128.6472602,35.26949846,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000318,115320,용암,용전.남산마을입구 방면,0,,379,128.6466746,35.26946843,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003364,115341,용암마을회관,용강마을.묘향사입구 방면,0,,379,128.6456767,35.27230015,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003365,115342,용암마을회관,용전마을 방면,0,,379,128.645647,35.27222091,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000079,106803,용연마을,용연입구 방면,0,,379,128.6695115,35.35384797,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000080,106804,용연마을,산남입구 방면,0,,379,128.6695323,35.35372957,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000077,106801,용연입구,봉강 방면,0,,379,128.6666612,35.35392758,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000078,106802,용연입구,용연마을 방면,0,,379,128.6663791,35.35381102,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379006151,513104,용원,,0,,,128.8205457,35.09710667,,,,2024.10.15 15:15
379006150,513102,용원고등학교,,0,,,128.8190026,35.10069865,,,,2024.10.15 15:07
379002652,513004,용원복지회관,반짓골 방면,0,,379,128.8125352,35.0998244,0,용원동,2023.5.26 17:48,2023.5.26 17:48
379002653,513003,용원복지회관,웅동농협하나로마트 방면,0,,379,128.8131606,35.09990394,0,용원동,2023.5.26 17:48,2023.5.26 17:48
379002661,512903,용원사거리,용원종점 방면,0,,379,128.8205994,35.0976512,0,용원동,2023.5.26 17:48,2023.5.26 17:48
379003247,630317,용원사거리,부광산업 방면,0,,379,128.821258,35.09811841,0,용원동,2023.5.26 17:48,2023.5.26 17:48
