station_id,lat,lon,headway_mean_s,BPH,youth_share_stop,n_emd_overlap,buffer_area_m2
CWB379000387,35.25946231,128.6166879,,,,2.0,501847.7584873721
CWB379000389,35.22671986,128.57709225,,,,3.0,501847.758487373
CWB379000390,35.26059844,128.5231042,,,,1.0,501847.75848737237
CWB379000391,35.25865773,128.63809575,,,,1.0,501847.75848737237
CWB379000393,35.25905985,128.63801594,,,,1.0,501847.75848737237
CWB379000394,35.34679099,128.7236716,,,,1.0,501847.75848737237
CWB379000396,35.25891244,128.6165122,,,,2.0,501847.75848737254
CWB379000400,35.25931701,128.5380794,,,,1.0,501847.75848737237
CWB379000401,35.25923087,128.5383633,,,,1.0,501847.75848737237
CWB379000403,35.25822344,128.6020942,,,,3.0,501847.75848737307
CWB379000405,35.2595345,128.5097859,,,,1.0,501847.75848737237
CWB379000406,35.25949401,128.5097192,,,,1.0,501847.75848737237
CWB379000408,35.25728335,128.60735845,,,,2.0,501847.75848737167
CWB379000409,35.25716544,128.6077952,,,,2.0,501847.7584873728
CWB379000411,35.25827017,128.5095377,,,,1.0,501847.75848737237
CWB379000413,35.25652114,128.5216444,,,,1.0,501847.75848737237
CWB379000414,35.25800183,128.5221737,,,,1.0,501847.75848737237
CWB379000416,35.25790212,128.5087735,,,,1.0,501847.75848737237
CWB379000417,35.25656237,128.610464,,,,2.0,501847.75848737237
CWB379000418,35.25667221,128.6012452,,,,4.0,501847.75848737254
CWB379000419,35.25682161,128.599647,,,,3.0,501847.75848737196
CWB379000420,35.25613503,128.6402705,,,,1.0,501847.75848737237
CWB379000421,35.25641544,128.6103552,,,,2.0,501847.75848737214
CWB379000422,35.25641744,128.60707491,,,,2.0,501847.7584873723
CWB379000423,35.25645598,128.60110959,,,,4.0,501847.75848737307
CWB379000424,35.25557359,128.6409908,,,,1.0,501847.75848737237
CWB379000426,35.25578386,128.6022227,,,,4.0,501847.75848737266
CWB379000428,35.25544573,128.6130352,,,,2.0,501847.75848737196
CWB379000429,35.25538296,128.613313,,,,2.0,501847.7584873726
CWB379000432,35.25536493,128.6026193,,,,4.0,501847.7584873728
CWB379000434,35.25471506,128.6136884,,,,2.0,501847.7584873718
CWB379000435,35.25454874,128.6136132,,,,2.0,501847.7584873726
CWB379000436,35.25502295,128.5967409,,,,3.0,501847.75848737225
CWB379000437,35.25563012,128.5101992,,,,1.0,501847.75848737237
CWB379000438,35.25538634,128.5100923,,,,1.0,501847.75848737237
CWB379000440,35.25416637,128.5972186,,,,3.0,501847.7584873719
CWB379000442,35.25463376,128.5193277,,,,1.0,501847.75848737237
CWB379000443,35.25327028,128.6078276,,,,2.0,501847.75848737324
CWB379000444,35.25324795,128.6110368,,,,1.0,501847.75848737237
CWB379000445,35.25415644,128.5199602,,,,1.0,501847.75848737237
CWB379000446,35.25224725,128.6415994,,,,1.0,501847.75848737237
CWB379000448,35.25274044,128.6109002,,,,1.0,501847.75848737237
CWB379000451,35.25269323,128.6172099,,,,2.0,501847.7584873725
CWB379000452,35.25209525,128.641729,,,,1.0,501847.75848737237
CWB379000453,35.25246628,128.6100229,,,,1.0,501847.75848737237
CWB379000454,35.25267506,128.5939101,,,,2.0,501847.758487372
CWB379000455,35.25353844,128.5209052,,,,1.0,501847.75848737237
CWB379000456,35.25217843,128.6177622,,,,2.0,501847.7584873723
CWB379000458,35.25227641,128.5946095,,,,2.0,501847.7584873721
CWB379000460,35.25311314,128.5209403,,,,1.0,501847.75848737237
CWB379000461,35.25148044,128.6477562,,,,1.0,501847.75848737237
CWB379000464,35.25160363,128.6107104,,,,1.0,501847.75848737237
CWB379000466,35.25127276,128.59932395,,,,4.0,501847.75848737237
CWB379000467,35.25094308,128.6459439,,,,1.0,501847.75848737237
CWB379000469,35.25087044,128.6482982,,,,1.0,501847.75848737237
CWB379000470,35.25070197,128.6452126,,,,1.0,501847.75848737237
CWB379000473,35.25235003,128.5124542,,,,1.0,501847.75848737237
CWB379000474,35.25209701,128.5123391,,,,1.0,501847.75848737237
CWB379000475,35.25052541,128.5979819,,,,2.0,501847.758487373
CWB379000476,35.25074578,128.6129642,,,,1.0,501847.75848737237
CWB379000477,35.25086644,128.5993142,,,,4.0,501847.75848737353
CWB379000478,35.2509249,128.5936417,,,,2.0,501847.7584873726
CWB379000479,35.25074443,128.5936932,,,,2.0,501847.7584873726
CWB379000482,35.25018252,128.61760864,,,,2.0,501847.75848737237
CWB379000483,35.25010338,128.61796687,,,,2.0,501847.7584873712
CWB379000484,35.24923415,128.667319,,,,2.0,501847.75848737155
CWB379000485,35.24918625,128.6661479,,,,2.0,501847.7584873729
CWB379000487,35.2498699,128.6137411,,,,1.0,501847.75848737237
CWB379000488,35.25109144,128.5135482,,,,1.0,501847.75848737237
CWB379000489,35.25005349,128.5978164,,,,2.0,501847.7584873728
CWB379000491,35.25078944,128.5212192,,,,1.0,501847.75848737237
CWB379000493,35.24922637,128.641231,,,,1.0,501847.75848737237
CWB379000495,35.24892358,128.6424087,,,,1.0,501847.75848737237
CWB379000496,35.25076149,128.5136388,,,,1.0,501847.75848737237
CWB379000497,35.25061978,128.52173229,,,,1.0,501847.75848737237
CWB379000498,35.24942944,128.6077662,,,,1.0,501847.75848737237
CWB379000499,35.24951773,128.6081181,,,,1.0,501847.75848737237
CWB379000500,35.24866236,128.6487532,,,,2.0,501847.75848737266
CWB379000501,35.24858143,128.6488812,,,,2.0,501847.7584873722
CWB379000502,35.24875251,128.5947137,,,,3.0,501847.75848737103
CWB379000504,35.24905689,128.6017678,,,,3.0,501847.7584873732
CWB379000505,35.24917144,128.5907152,,,,4.0,501847.75848737266
CWB379000506,35.24876592,128.601015,,,,3.0,501847.75848737254
CWB379000509,35.24871031,128.5917209,,,,4.0,501847.7584873716
CWB379000510,35.24864244,128.5982382,,,,4.0,501847.7584873725
CWB379000512,35.24843791,128.6169916,,,,1.0,501847.75848737237
CWB379000514,35.24845967,128.5984063,,,,4.0,501847.758487372
CWB379000515,35.24946144,128.5183592,,,,1.0,501847.75848737237
CWB379000516,35.24728131,128.6779716,,,,1.0,501847.75848737237
CWB379000520,35.24931682,128.5180837,,,,1.0,501847.75848737237
CWB379000521,35.24718743,128.6702932,,,,2.0,501847.7584873734
CWB379000524,35.24693447,128.6783515,,,,1.0,501847.75848737237
CWB379000525,35.24770066,128.6175428,,,,1.0,501847.75848737237
CWB379000526,35.24713908,128.6552719,,,,2.0,501847.7584873726
CWB379000527,35.24707997,128.6560101,,,,3.0,501847.7584873721
CWB379000530,35.24884538,128.5110073,,,,1.0,501847.75848737237
CWB379000531,35.24708585,128.651375,,,,2.0,501847.75848737307
CWB379000532,35.24876444,128.5177252,,,,1.0,501847.75848737237
CWB379000535,35.24859528,128.5179389,,,,1.0,501847.75848737237
CWB379000536,35.24670643,128.6630152,,,,2.0,501847.75848737283
CWB379000537,35.24646417,128.6799422,,,,1.0,501847.75848737237
CWB379000539,35.24845886,128.5241413,,,,1.0,501847.75848737237
CWB379000540,35.2486862,128.511238,,,,1.0,501847.75848737237
CWB379000542,35.24843344,128.5239122,,,,1.0,501847.75848737237
CWB379000543,35.24659862,128.65075051,,,,2.0,501847.75848737283
CWB379000545,35.24607943,128.6804102,,,,1.0,501847.75848737237
CWB379000546,35.24626844,128.6628082,,,,2.0,501847.75848737196
CWB379000547,35.24728401,128.5920785,,,,4.0,501847.7584873715
CWB379000548,35.24606506,128.6645089,,,,2.0,501847.7584873716
CWB379000553,35.24700843,128.5889612,,,,4.0,501847.75848737196
CWB379000554,35.24584842,128.67087,,,,2.0,501847.7584873728
CWB379000555,35.24583943,128.6748222,,,,2.0,501847.75848737307
CWB379000556,35.2473272,128.5478462,,,,2.0,501847.7584873717
CWB379000557,35.24572244,128.6749672,,,,2.0,501847.75848737184
CWB379000558,35.24680313,128.5918093,,,,4.0,501847.7584873731
CWB379000559,35.24729314,128.5476667,,,,2.0,501847.758487372
CWB379000560,35.24571563,128.6642455,,,,2.0,501847.7584873732
CWB379000561,35.24651911,128.5947068,,,,3.0,501847.7584873719
CWB379000562,35.24547473,128.6711111,,,,2.0,501847.7584873722
CWB379000565,35.24515772,128.6830824,,,,2.0,501847.7584873726
CWB379000566,35.24629644,128.5939782,,,,4.0,501847.75848737196
CWB379000567,35.24492343,128.6831562,,,,2.0,501847.7584873731
CWB379000568,35.24496023,128.6735972,,,,2.0,501847.7584873726
CWB379000570,35.2447727,128.6732432,,,,2.0,501847.7584873716
CWB379000573,35.24477751,128.6594371,,,,2.0,501847.75848737126
CWB379000574,35.24553815,128.5894545,,,,4.0,501847.75848737237
CWB379000575,35.24454785,128.6596975,,,,2.0,501847.75848737237
CWB379000576,35.24458602,128.6490254,,,,2.0,501847.75848737283
CWB379000577,35.24423952,128.6758172,,,,2.0,501847.75848737196
CWB379000579,35.24480876,128.6233388,,,,1.0,501847.75848737237
CWB379000580,35.24435015,128.6656941,,,,2.0,501847.7584873723
CWB379000581,35.24423123,128.6654794,,,,2.0,501847.75848737214
CWB379000582,35.24615744,128.5140242,,,,1.0,501847.75848737237
CWB379000583,35.24391763,128.6758781,,,,2.0,501847.7584873727
CWB379000584,35.24424875,128.6489546,,,,2.0,501847.75848737196
CWB379000585,35.24583209,128.5140037,,,,1.0,501847.75848737237
CWB379000586,35.24388893,128.6560128,,,,3.0,501847.75848737115
CWB379000587,35.24393747,128.6479551,,,,2.0,501847.75848737283
CWB379000588,35.24631984,128.508754,,,,1.0,501847.75848737237
CWB379000589,35.24483093,128.5875128,,,,4.0,501847.7584873709
CWB379000591,35.24332125,128.69163478,,,,1.0,501847.75848737237
CWB379000593,35.24503377,128.5510418,,,,1.0,501847.75848737237
CWB379000594,35.24404912,128.6239615,,,,1.0,501847.75848737237
CWB379000595,35.24522344,128.5282542,,,,1.0,501847.75848737237
CWB379000596,35.24488409,128.5509893,,,,1.0,501847.75848737237
CWB379000597,35.24602623,128.5089331,,,,1.0,501847.75848737237
CWB379000598,35.24302744,128.6854102,,,,2.0,501847.7584873727
CWB379000600,35.24323199,128.6855129,,,,2.0,501847.7584873727
CWB379000601,35.2441913,128.5872821,,,,4.0,501847.7584873714
CWB379000602,35.24265281,128.6807386,,,,3.0,501847.7584873721
CWB379000603,35.24292024,128.6532093,,,,4.0,501847.75848737254
CWB379000604,35.24404105,128.51182105,,,,1.0,501847.75848737237
CWB379000605,35.24447614,128.5290676,,,,1.0,501847.75848737237
CWB379000606,35.24317944,128.6263182,,,,1.0,501847.75848737237
CWB379000608,35.24473658,128.5121251,,,,1.0,501847.75848737237
CWB379000610,35.24225663,128.690046,,,,1.0,501847.75848737237
CWB379000611,35.24221533,128.6811025,,,,3.0,501847.7584873728
CWB379000612,35.24209118,128.6902507,,,,1.0,501847.75848737237
CWB379000613,35.24344644,128.5911962,,,,4.0,501847.7584873726
CWB379000614,35.24255802,128.6530763,,,,4.0,501847.7584873732
CWB379000615,35.24283504,128.6260183,,,,1.0,501847.75848737237
CWB379000617,35.24385319,128.5286229,,,,1.0,501847.75848737237
CWB379000619,35.24175676,128.6847949,,,,2.0,501847.7584873731
CWB379000620,35.24177861,128.6851291,,,,2.0,501847.758487372
CWB379000621,35.24148128,128.6878827,,,,2.0,501847.7584873728
CWB379000622,35.24352149,128.5290703,,,,1.0,501847.75848737237
CWB379000623,35.24151593,128.6814845,,,,3.0,501847.75848737115
CWB379000625,35.24318612,128.5520384,,,,1.0,501847.75848737237
CWB379000626,35.24263644,128.5910482,,,,4.0,501847.7584873724
CWB379000627,35.24132848,128.6815527,,,,3.0,501847.7584873714
CWB379000629,35.24309119,128.5522405,,,,1.0,501847.75848737237
CWB379000630,35.24239932,128.6611672,,,,2.0,501847.75848737196
CWB379000631,35.24132643,128.6616882,,,,3.0,501847.75848737254
CWB379000632,35.24121646,128.6533388,,,,4.0,501847.758487373
CWB379000635,35.24244043,128.5328532,,,,2.0,501847.758487372
CWB379000636,35.24045031,128.6839104,,,,2.0,501847.75848737283
CWB379000637,35.24171176,128.5369503,,,,2.0,501847.75848737184
CWB379000638,35.24141101,128.5846712,,,,2.0,501847.75848737225
CWB379000639,35.24215666,128.5331543,,,,2.0,501847.75848737254
CWB379000640,35.24127294,128.55372269,,,,1.0,501847.75848737237
CWB379000641,35.24189244,128.5369682,,,,2.0,501847.7584873729
CWB379000642,35.24130668,128.5850253,,,,2.0,501847.75848737196
CWB379000643,35.24161434,128.50514355,,,,1.0,501847.75848737237
CWB379000644,35.24215139,128.5052244,,,,1.0,501847.75848737237
CWB379000645,35.2412205,128.55359536,,,,1.0,501847.75848737237
CWB379000646,35.23975044,128.6648532,,,,2.0,501847.7584873723
CWB379000647,35.23970443,128.6645272,,,,2.0,501847.7584873732
CWB379000648,35.23951125,128.6661079,,,,1.0,501847.75848737237
CWB379000649,35.23937242,128.6859259,,,,2.0,501847.7584873718
CWB379000650,35.23954879,128.6663329,,,,1.0,501847.75848737237
CWB379000651,35.23951394,128.6492866,,,,4.0,501847.75848737336
CWB379000653,35.23935438,128.6487661,,,,4.0,501847.75848737254
CWB379000654,35.24117981,128.5100703,,,,1.0,501847.75848737237
CWB379000655,35.23885483,128.6899685,,,,2.0,501847.7584873731
CWB379000656,35.23833674,128.6892302,,,,2.0,501847.75848737254
CWB379000660,35.23937994,128.6328193,,,,1.0,501847.75848737237
CWB379000661,35.23981443,128.5834082,,,,4.0,501847.7584873717
CWB379000665,35.24019543,128.5091749,,,,1.0,501847.75848737237
CWB379000666,35.23789861,128.687972,,,,2.0,501847.75848737336
CWB379000667,35.23771204,128.6877522,,,,2.0,501847.7584873722
CWB379000668,35.23785743,128.6681742,,,,2.0,501847.75848737225
CWB379000671,35.23880033,128.5826278,,,,4.0,501847.75848737214
CWB379000672,35.23762941,128.6682044,,,,2.0,501847.75848737214
CWB379000673,35.2375576,128.6648924,,,,2.0,501847.75848737237
CWB379000674,35.23799647,128.6345192,,,,1.0,501847.75848737237
CWB379000678,35.23735876,128.6650093,,,,2.0,501847.75848737266
CWB379000679,35.23674134,128.6879168,,,,2.0,501847.75848737266
CWB379000680,35.23694553,128.6777065,,,,3.0,501847.7584873732
CWB379000682,35.23653639,128.6880188,,,,2.0,501847.7584873716
CWB379000683,35.23738879,128.6335075,,,,1.0,501847.75848737237
CWB379000686,35.23667654,128.6772916,,,,3.0,501847.758487372
CWB379000688,35.23701882,128.646896,,,,2.0,501847.75848737283
CWB379000689,35.23676741,128.6445201,,,,2.0,501847.75848737254
CWB379000690,35.23786109,128.5823601,,,,4.0,501847.75848737126
CWB379000691,35.23751543,128.5847172,,,,4.0,501847.7584873733
CWB379000692,35.2373489,128.6393206,,,,2.0,501847.758487372
CWB379000693,35.23626482,128.6715575,,,,2.0,501847.7584873735
CWB379000694,35.23616833,128.6744651,,,,2.0,501847.7584873719
CWB379000695,35.23729043,128.5891902,,,,2.0,501847.75848737214
CWB379000696,35.23611981,128.6718793,,,,3.0,501847.7584873723
CWB379000698,35.23802807,128.58897705,,,,2.0,501847.75848737184
CWB379000700,35.23602716,128.6743718,,,,2.0,501847.7584873727
CWB379000701,35.23569746,128.6916432,,,,3.0,501847.7584873729
CWB379000704,35.23721924,128.5818197,,,,5.0,501847.75848737184
CWB379000705,35.2353186,128.691677,,,,3.0,501847.75848737254
CWB379000706,35.23568942,128.66554228,,,,2.0,501847.7584873723
CWB379000708,35.23709317,128.5468,,,,1.0,501847.75848737237
CWB379000709,35.2368572,128.5468785,,,,1.0,501847.75848737237
CWB379000711,35.23763595,128.4867552,,,,1.0,501847.75848737237
CWB379000712,35.23636743,128.5807282,,,,5.0,501847.75848737126
CWB379000713,35.23721761,128.4871762,,,,1.0,501847.75848737237
CWB379000715,35.23576717,128.6392231,,,,1.0,501847.75848737237
CWB379000716,35.23598343,128.5879632,,,,2.0,501847.7584873718
CWB379000717,35.23514788,128.6457309,,,,2.0,501847.7584873715
CWB379000718,35.23570244,128.5882082,,,,2.0,501847.7584873731
CWB379000720,35.2360575,128.5589358,,,,1.0,501847.75848737237
CWB379000721,35.23595848,128.558855,,,,1.0,501847.75848737237
CWB379000722,35.23413194,128.6857184,,,,1.0,501847.75848737237
CWB379000724,35.23489908,128.65037883,,,,2.0,501847.75848737254
CWB379000725,35.23551947,128.57785576,,,,5.0,501847.7584873733
CWB379000726,35.23531346,128.64973091,,,,2.0,501847.75848737324
CWB379000727,35.23404584,128.691609,,,,3.0,501847.75848737196
CWB379000728,35.23573018,128.6385049,,,,1.0,501847.75848737237
CWB379000729,35.23567836,128.5517112,,,,1.0,501847.75848737237
CWB379000730,35.23368651,128.6915618,,,,3.0,501847.758487373
CWB379000731,35.23517543,128.5802572,,,,5.0,501847.7584873716
CWB379000732,35.23532399,128.5520439,,,,1.0,501847.75848737237
CWB379000733,35.23489643,128.5885662,,,,2.0,501847.7584873729
CWB379000734,35.23163482,128.65397855,,,,1.0,501847.75848737237
CWB379000735,35.23493966,128.5882252,,,,2.0,501847.7584873725
CWB379000736,35.23168692,128.65379288,,,,1.0,501847.75848737237
CWB379000737,35.2339001,128.6625055,,,,2.0,501847.75848737225
CWB379000738,35.23337912,128.6853267,,,,1.0,501847.75848737237
CWB379000739,35.2339729,128.6444291,,,,2.0,501847.758487372
CWB379000740,35.23561743,128.5065712,,,,1.0,501847.75848737237
CWB379000741,35.23346683,128.6619248,,,,2.0,501847.75848737237
CWB379000743,35.23517643,128.5041732,,,,1.0,501847.75848737237
CWB379000744,35.23422282,128.5568914,,,,1.0,501847.75848737237
CWB379000746,35.23480943,128.5044922,,,,1.0,501847.75848737237
CWB379000748,35.23362543,128.5813332,,,,5.0,501847.7584873735
CWB379000749,35.23387863,128.5579704,,,,1.0,501847.75848737237
CWB379000750,35.23340459,128.5874334,,,,2.0,501847.7584873724
CWB379000751,35.23346977,128.5871982,,,,3.0,501847.7584873722
CWB379001425,35.17777543,128.5623852,,,,2.0,501847.7584873724
CWB379001426,35.17786643,128.5562772,,,,2.0,501847.7584873722
CWB379001427,35.17819357,128.4664706,,,,1.0,501847.75848737237
CWB379001428,35.17752578,128.5564846,,,,2.0,501847.75848737353
CWB379001430,35.17802443,128.5534912,,,,1.0,501847.75848737237
CWB379001431,35.17720643,128.5537682,,,,1.0,501847.75848737237
CWB379001432,35.1781741,128.466619,,,,1.0,501847.75848737237
CWB379001433,35.17888272,128.3792273,,,,1.0,501847.75848737237
CWB379001434,35.17900366,128.3793986,,,,1.0,501847.75848737237
CWB379001435,35.17573489,128.5584416,,,,1.0,501847.75848737237
CWB379001436,35.17518741,128.55616579,,,,1.0,501847.75848737237
CWB379001437,35.17576607,128.558648,,,,1.0,501847.75848737237
CWB379001438,35.17533543,128.5626012,,,,2.0,501847.7584873724
CWB379001439,35.17532943,128.5622092,,,,1.0,501847.75848737237
CWB379001440,35.17450754,128.5558244,,,,1.0,501847.75848737237
CWB379001441,35.17430863,128.5591801,,,,1.0,501847.75848737237
CWB379001443,35.17368043,128.5592752,,,,1.0,501847.75848737237
CWB379001444,35.1720244,128.6545302,,,,2.0,501847.75848737167
CWB379001445,35.17432935,128.46826174,,,,1.0,501847.75848737237
CWB379001447,35.17483604,128.3775755,,,,1.0,501847.75848737237
CWB379001448,35.17423119,128.46818039,,,,1.0,501847.75848737237
CWB379001449,35.17485244,128.3777284,,,,1.0,501847.75848737237
CWB379001450,35.17211226,128.5950438,,,,1.0,288531.74256301264
CWB379001451,35.17134378,128.5622757,,,,2.0,501847.75848737214
CWB379001452,35.17178938,128.56196766,,,,2.0,501847.7584873724
CWB379001454,35.17041477,128.596769,,,,1.0,259966.85203689485
CWB379001455,35.16896856,128.6587374,,,,1.0,501847.75848737237
CWB379001456,35.16868828,128.65861831,,,,2.0,501847.7584873725
CWB379001457,35.17172578,128.4701606,,,,1.0,501847.75848737237
CWB379001458,35.17171861,128.4700153,,,,1.0,501847.75848737237
CWB379001459,35.16938044,128.5994551,,,,1.0,328401.15028006025
CWB379001460,35.16815567,128.55509612,,,,3.0,501847.75848737237
CWB379001461,35.16815686,128.5709774,,,,1.0,501847.75848737237
CWB379001462,35.16797798,128.5710493,,,,1.0,501847.75848737237
CWB379001463,35.16808271,128.5662868,,,,1.0,501847.75848737237
CWB379001464,35.16812716,128.5553239,,,,3.0,501847.7584873722
CWB379001465,35.16795642,128.5662876,,,,1.0,501847.75848737237
CWB379001467,35.16578893,128.61454061,,,,1.0,501847.75848737237
CWB379001468,35.16578729,128.61467492,,,,1.0,501847.75848737237
CWB379001469,35.16701589,128.57391075,,,,1.0,501847.75848737237
CWB379001470,35.16691626,128.57360152,,,,1.0,501847.75848737237
CWB379001473,35.16403823,128.6082435,,,,1.0,401554.4310005878
CWB379001474,35.16389239,128.6081833,,,,1.0,396231.8546812857
CWB379001475,35.16363483,128.61305269,,,,1.0,459604.0136629966
CWB379001476,35.1651911,128.4724912,,,,1.0,501847.75848737237
CWB379001477,35.16517195,128.4726703,,,,1.0,501847.75848737237
CWB379001478,35.16237314,128.60321679,,,,1.0,283558.685493408
CWB379001479,35.1619774,128.6033248,,,,1.0,254097.86296187402
CWB379001480,35.16122495,128.6629814,,,,1.0,501847.75848737237
CWB379001481,35.16120143,128.6627912,,,,1.0,501847.75848737237
CWB379001482,35.16242044,128.5759211,,,,1.0,501847.75848737237
CWB379001483,35.16212611,128.5758578,,,,1.0,501847.75848737237
CWB379001484,35.15974095,128.6942208,,,,2.0,501847.7584873729
CWB379001485,35.15954249,128.6944041,,,,2.0,501847.75848737307
CWB379001487,35.15945207,128.6897526,,,,2.0,501847.75848737295
CWB379001488,35.15973143,128.6625812,,,,1.0,501847.75848737237
CWB379001489,35.15932263,128.6899915,,,,2.0,501847.7584873721
CWB379001490,35.15949074,128.662744,,,,1.0,501847.75848737237
CWB379001491,35.15887932,128.6863744,,,,2.0,501847.7584873729
CWB379001492,35.15792526,128.7010845,,,,1.0,501847.75848737237
CWB379001493,35.1587062,128.686471,,,,2.0,501847.75848737237
CWB379001494,35.15825456,128.6833189,,,,2.0,501847.75848737214
CWB379001495,35.15826856,128.6841313,,,,3.0,501847.75848737225
CWB379001496,35.15790999,128.7005807,,,,1.0,501847.75848737237
CWB379001497,35.15874478,128.57685158,,,,1.0,501847.75848737237
CWB379001498,35.15854916,128.57682037,,,,1.0,501847.75848737237
CWB379001501,35.15764096,128.6816094,,,,2.0,501847.75848737214
CWB379001502,35.15753982,128.6803154,,,,2.0,501847.75848737214
CWB379001503,35.15836293,128.61066628,,,,1.0,360240.656749572
CWB379001504,35.15683033,128.7026744,,,,1.0,501847.75848737237
CWB379001505,35.15820606,128.61060283,,,,1.0,358382.4274221545
CWB379001507,35.15664656,128.6788683,,,,2.0,501847.7584873717
CWB379001508,35.15832274,128.5538513,,,,1.0,501847.75848737237
CWB379001509,35.15682455,128.6624651,,,,1.0,501847.75848737237
CWB379001510,35.15675148,128.6628085,,,,1.0,501847.75848737237
CWB379001512,35.15555593,128.7040446,,,,3.0,501847.75848737266
CWB379001513,35.15743613,128.5529312,,,,1.0,501847.75848737237
CWB379001514,35.15484182,128.58190642,,,,1.0,501847.75848737237
CWB379001515,35.15915469,128.37195136,,,,1.0,501847.75848737237
CWB379001516,35.15594799,128.58036133,,,,1.0,501847.75848737237
CWB379001517,35.15996979,128.37160289,,,,1.0,501847.75848737237
CWB379001518,35.15514507,128.6771099,,,,3.0,501847.7584873718
CWB379001519,35.15465175,128.7042874,,,,3.0,501847.75848737225
CWB379001520,35.15477236,128.6769485,,,,3.0,501847.75848737254
CWB379001521,35.15360926,128.705243,,,,3.0,501847.7584873726
CWB379001523,35.15375018,128.68992908,,,,4.0,501847.7584873721
CWB379001524,35.15357963,128.6912891,,,,4.0,501847.7584873728
CWB379001525,35.15356543,128.6858222,,,,2.0,501847.7584873736
CWB379001526,35.15340175,128.6869288,,,,3.0,501847.75848737266
CWB379001527,35.15335188,128.6820012,,,,2.0,501847.7584873728
CWB379001528,35.15640459,128.4341727,,,,1.0,501847.75848737237
CWB379001530,35.1563061,128.4340282,,,,1.0,501847.75848737237
CWB379001531,35.15309517,128.6820354,,,,2.0,501847.7584873729
CWB379001533,35.15295463,128.678098,,,,3.0,501847.7584873727
CWB379001534,35.15260143,128.6952412,,,,3.0,501847.7584873733
CWB379001535,35.15274369,128.6781314,,,,3.0,501847.758487373
CWB379001537,35.15262226,128.6744713,,,,3.0,501847.7584873725
CWB379001538,35.15268299,128.6613976,,,,2.0,501847.75848737324
CWB379001539,35.15252902,128.6758043,,,,3.0,501847.7584873724
CWB379001542,35.15208692,128.6954568,,,,3.0,501847.75848737254
CWB379001543,35.15344906,128.5511524,,,,1.0,501847.75848737237
CWB379001544,35.15245601,128.6638804,,,,2.0,501847.7584873724
CWB379001545,35.15360488,128.5513636,,,,1.0,501847.75848737237
CWB379001546,35.15250168,128.6608017,,,,2.0,501847.75848737295
CWB379001547,35.15226034,128.6702442,,,,4.0,501847.7584873736
CWB379001548,35.15216426,128.6669363,,,,3.0,501847.7584873721
CWB379001549,35.15222091,128.6637921,,,,2.0,501847.758487373
CWB379001551,35.15172444,128.7060667,,,,3.0,501847.758487371
CWB379001552,35.15199743,128.6702042,,,,4.0,501847.75848737115
CWB379001554,35.15401483,128.5277519,,,,1.0,501847.75848737237
CWB379001555,35.15354134,128.5245591,,,,1.0,501847.75848737237
CWB379001556,35.15330726,128.4763864,,,,1.0,501847.75848737237
CWB379001557,35.15335143,128.4761862,,,,1.0,501847.75848737237
CWB379001558,35.15079943,128.6599797,,,,2.0,501847.7584873727
CWB379001559,35.15180381,128.5867603,,,,2.0,500826.4738343945
CWB379001560,35.15259133,128.5172446,,,,1.0,501847.75848737237
CWB379001561,35.15179064,128.5477891,,,,1.0,501847.75848737237
CWB379001562,35.15237385,128.5169495,,,,1.0,501847.75848737237
CWB379001563,35.15148958,128.5867968,,,,2.0,493071.3682504478
CWB379001564,35.15041284,128.65965729,,,,2.0,501847.7584873728
CWB379001565,35.14990844,128.6978717,,,,2.0,501847.7584873729
CWB379001566,35.14961069,128.7070472,,,,3.0,501847.7584873725
CWB379001567,35.14958143,128.7067372,,,,4.0,501847.7584873733
CWB379001568,35.14923281,128.6981797,,,,2.0,501847.7584873729
CWB379001572,35.14809043,128.6993762,,,,3.0,501847.7584873722
CWB379001573,35.15164305,128.44005287,,,,1.0,501847.75848737237
CWB379001574,35.14775097,128.6993342,,,,3.0,501847.7584873731
CWB379001576,35.15128578,128.440175,,,,1.0,501847.75848737237
CWB379001577,35.15376208,128.54934634,,,,1.0,501847.75848737237
CWB379001578,35.14772416,128.7071851,,,,3.0,501847.75848737295
CWB379001579,35.14782766,128.6595416,,,,1.0,501847.75848737237
CWB379001580,35.14765438,128.65921449,,,,1.0,501847.75848737237
CWB379001581,35.15099761,128.3700704,,,,1.0,501847.75848737237
CWB379001582,35.15102082,128.3699567,,,,1.0,501847.75848737237
CWB379001583,35.14652931,128.7069486,,,,3.0,501847.75848737254
CWB379001584,35.1478162,128.583707,,,,2.0,462763.5230438032
CWB379001585,35.14771512,128.5838003,,,,2.0,460698.16349322995
CWB379001586,35.14593876,128.5580002,,,,1.0,501847.75848737237
CWB379001587,35.14715162,128.5576067,,,,1.0,501847.75848737237
CWB379001588,35.14572723,128.7072731,,,,2.0,501847.75848737214
CWB379001589,35.14630604,128.6597162,,,,1.0,501847.75848737237
CWB379001592,35.14601743,128.6602542,,,,1.0,501847.75848737237
CWB379001593,35.14483919,128.707034,,,,2.0,501847.75848737214
CWB379001594,35.14745947,128.4790644,,,,1.0,501847.75848737237
CWB379001595,35.14720699,128.479013,,,,1.0,501847.75848737237
CWB379001596,35.14490443,128.6609472,,,,1.0,501847.75848737237
CWB379001597,35.14420827,128.7010386,,,,3.0,501847.7584873727
CWB379001598,35.14417143,128.7012012,,,,3.0,501847.7584873727
