lawd_cd,deal_ym,housing_type,aptNm,exclusive_m2,deposit,rent,deposit_per_m2,rent_per_m2,buildYear,contractDay,dong,roadAddr
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼익,,,40,,,1988,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,유니온빌리지,,,0,,,2005,,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,피오르빌,,,0,,,1995,,남양동,
48123,202502,APT,대방그린빌,,,0,,,1996,,대방동,
48123,202502,APT,창원센텀푸르지오,,,150,,,2018,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼익,,,70,,,1988,,사파동,
48123,202502,APT,성원,,,60,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼미종합특수강,,,33,,,1976,,내동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동,,,2,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동,,,55,,,1988,,사파동,
48123,202502,APT,대동,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원1차,,,0,,,1991,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼선,,,0,,,1988,,가음동,
48123,202502,APT,동부산아이존빌,,,35,,,2002,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,은아,,,0,,,1987,,가음동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,피오르빌,,,45,,,1995,,남양동,
48123,202502,APT,노블파크,,,0,,,2007,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,창원더샵센트럴파크2단지,,,0,,,2017,,가음동,
48123,202502,APT,대원파크빌,,,0,,,1997,,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,위드파크아파트,,,0,,,1998,,남양동,
48123,202502,APT,대동,,,0,,,1992,,대방동,
48123,202502,APT,대동,,,0,,,1992,,대방동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,포레나대원,,,0,,,2018,,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,프리빌리지,,,100,,,2003,,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원1차,,,20,,,1991,,남양동,
48123,202502,APT,현대1차,,,0,,,1989,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,은아,,,45,,,1987,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동그린파크,,,30,,,1990,,반지동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성원남산3차,,,45,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,피오르빌,,,0,,,1995,,남양동,
48123,202502,APT,럭키,,,0,,,1989,,반림동,
48123,202502,APT,노블파크,,,0,,,2007,,반림동,
48123,202502,APT,덕산타운2,,,0,,,1996,,대방동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,대원파크빌,,,0,,,1997,,대원동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,용지더샵레이크파크,,,0,,,2017,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원1차,,,0,,,1991,,남양동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,롯데1단지,,,0,,,1984,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼성그린빌,,,0,,,2000,,천선동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,용지아이파크,,,152,,,2017,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,용지더샵레이크파크,,,0,,,2017,,용호동,
48123,202502,APT,은아,,,0,,,1987,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,30,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,창원가음한화꿈에그린,,,0,,,2017,,가음동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,대호타워,,,0,,,1993,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,피오르빌,,,45,,,1995,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,현대2차,,,50,,,1989,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,위드파크아파트,,,8,,,1998,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,창원더샵센트럴파크1단지,,,0,,,2017,,가음동,
48123,202502,APT,성원1차,,,0,,,1991,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,위드파크아파트,,,0,,,1998,,남양동,
48123,202502,APT,대원파크빌,,,30,,,1997,,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,현대2차,,,50,,,1989,,반림동,
48123,202502,APT,성원,,,35,,,1994,,상남동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,무학,,,0,,,1987,,용호동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,동성,,,0,,,1992,,사파동,
48123,202502,APT,일동,,,37,,,1986,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,프리빌리지2차,,,0,,,2010,,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,8,,,2006,,반림동,
48123,202502,APT,은아,,,45,,,1987,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼선,,,0,,,1988,,가음동,
48123,202502,APT,안민동위드필하임,,,0,,,2019,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원남산3차,,,25,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼익,,,0,,,1988,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,창원센텀푸르지오,,,150,,,2018,,가음동,
48123,202502,APT,현대1차,,,80,,,1989,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동한솔마을,,,80,,,1999,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,까치1차,,,0,,,1990,,반지동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,무궁화,,,0,,,1988,,사파동,
48123,202502,APT,동성,,,5,,,1992,,사파동,
48123,202502,APT,무학,,,55,,,1987,,용호동,
48123,202502,APT,창원센텀푸르지오,,,0,,,2018,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,유니온빌리지,,,0,,,2005,,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,개나리1차,,,55,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,개나리1차,,,30,,,1992,,대방동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,현대2차,,,0,,,1989,,반림동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼익,,,0,,,1988,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,현대2차,,,0,,,1989,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼성그린빌,,,0,,,2000,,천선동,
48123,202502,APT,동성,,,0,,,1992,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동한솔마을,,,0,,,1999,,안민동,
48123,202502,APT,성원남산3차,,,13,,,1992,,대방동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,현대2차,,,0,,,1989,,반림동,
48123,202502,APT,동성,,,0,,,1992,,사파동,
48123,202502,APT,용지아이파크,,,0,,,2017,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,110,,,2006,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,개나리1차,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,무학,,,0,,,1987,,용호동,
48123,202502,APT,피오르빌,,,50,,,1995,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,동성,,,0,,,1992,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,대동그린파크,,,30,,,1990,,반지동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,용지아이파크,,,0,,,2017,,용호동,
48123,202502,APT,대동,,,40,,,1988,,사파동,
48123,202502,APT,창원센텀푸르지오,,,0,,,2018,,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,삼익,,,0,,,1988,,사파동,
48123,202502,APT,동성1차,,,0,,,1986,,신촌동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,피오르빌,,,15,,,1995,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,일동,,,0,,,1986,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,대방그린빌,,,0,,,1996,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,남산효성해링턴플레이스,,,0,,,2018,,남산동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,롯데1단지,,,0,,,1984,,용호동,
48123,202502,APT,개나리1차,,,60,,,1992,,대방동,
48123,202502,APT,무궁화,,,37,,,1988,,사파동,
48123,202502,APT,대방동성,,,0,,,1996,,대방동,
48123,202502,APT,동성,,,0,,,1992,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,남산효성해링턴플레이스,,,0,,,2018,,남산동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,롯데2단지,,,0,,,1987,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,동성,,,5,,,1992,,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,럭키,,,0,,,1989,,반림동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,덕산타운1,,,0,,,1992,,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,피오르빌,,,0,,,1995,,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,대동,,,0,,,1994,,상남동,
48123,202502,APT,성원1차,,,3,,,1991,,남양동,
48123,202502,APT,성원,,,0,,,1994,,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,포레나대원,,,50,,,2018,,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,은아,,,0,,,1988,,신월동,
48123,202502,APT,삼익,,,0,,,1988,,사파동,
48123,202502,APT,프리빌리지,,,27,,,2003,,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,일동,,,0,,,1986,,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,,,0,,,2024,,안민동,
48123,202502,APT,까치1차,,,20,,,1990,,반지동,
48123,202502,APT,한림푸르지오,,,0,,,2003,,성주동,
48123,202502,APT,무학,,,0,,,1987,,용호동,
48123,202502,APT,트리비앙,,,0,,,2006,,반림동,
48123,202502,APT,대동,,,20,,,1992,,대방동,
48123,202502,APT,동성,,,5,,,1992,,사파동,
48123,202502,APT,현대2차,,,50,,,1989,,반림동,
48123,202502,APT,성원남산3차,,,0,,,1992,,대방동,
48123,202502,APT,롯데,,,0,,,1990,,남양동,
