lawd_cd,deal_ym,housing_type,exclusive_m2,deposit,rent,buildYear,contractDay,dong,roadAddr,rent_per_m2,deposit_per_m2
48121,202501,APT,,,0.0,2019.0,,중동,,,
48121,202501,APT,,,80.0,2018.0,,북면 무동리,,,
48121,202501,APT,,,0.0,1993.0,,팔용동,,,
48121,202501,APT,,,25.0,1995.0,,북면 신촌리,,,
48121,202501,APT,,,0.0,1992.0,,도계동,,,
48121,202501,APT,,,14.0,2024.0,,명곡동,,,
48121,202501,APT,,,60.0,2016.0,,동읍 용잠리,,,
48121,202501,APT,,,0.0,2013.0,,북면 무동리,,,
48121,202501,APT,,,0.0,1993.0,,팔용동,,,
48121,202501,APT,,,0.0,2000.0,,팔용동,,,
48121,202501,APT,,,0.0,1999.0,,팔용동,,,
48121,202501,APT,,,0.0,2020.0,,팔용동,,,
48121,202501,APT,,,14.0,2024.0,,명곡동,,,
48121,202501,APT,,,0.0,2019.0,,북면 감계리,,,
48121,202501,APT,,,0.0,1999.0,,팔용동,,,
48121,202501,APT,,,0.0,1993.0,,팔용동,,,
48121,202501,APT,,,0.0,2017.0,,북면 감계리,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,20.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2014.0,,가음동,,,
48123,202501,APT,,,65.0,2018.0,,가음동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,5.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,45.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1990.0,,반지동,,,
48123,202501,APT,,,25.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,100.0,2018.0,,대원동,,,
48123,202501,APT,,,45.0,1987.0,,신촌동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,100.0,2006.0,,반림동,,,
48123,202501,APT,,,40.0,1995.0,,남양동,,,
48123,202501,APT,,,80.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1987.0,,가음동,,,
48123,202501,APT,,,0.0,1987.0,,신촌동,,,
48123,202501,APT,,,60.0,1992.0,,사파동,,,
48123,202501,APT,,,35.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2014.0,,상남동,,,
48123,202501,APT,,,0.0,2010.0,,성주동,,,
48123,202501,APT,,,160.0,2007.0,,반림동,,,
48123,202501,APT,,,80.0,1991.0,,남양동,,,
48123,202501,APT,,,0.0,1997.0,,대원동,,,
48123,202501,APT,,,0.0,1997.0,,대원동,,,
48123,202501,APT,,,0.0,1997.0,,대원동,,,
48123,202501,APT,,,0.0,2007.0,,반림동,,,
48123,202501,APT,,,45.0,1997.0,,대원동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,1987.0,,용호동,,,
48123,202501,APT,,,55.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,20.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,1989.0,,남양동,,,
48123,202501,APT,,,35.0,1989.0,,남양동,,,
48123,202501,APT,,,0.0,1989.0,,남양동,,,
48123,202501,APT,,,0.0,1991.0,,남양동,,,
48123,202501,APT,,,30.0,1991.0,,남양동,,,
48123,202501,APT,,,0.0,2014.0,,상남동,,,
48123,202501,APT,,,0.0,2017.0,,가음동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,35.0,2018.0,,남산동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,50.0,1987.0,,용호동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,55.0,1988.0,,사파동,,,
48123,202501,APT,,,110.0,2003.0,,성주동,,,
48123,202501,APT,,,0.0,1979.0,,신촌동,,,
48123,202501,APT,,,0.0,1989.0,,남양동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,120.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,30.0,1986.0,,용호동,,,
48123,202501,APT,,,100.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1987.0,,신촌동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1998.0,,남양동,,,
48123,202501,APT,,,75.0,1988.0,,신월동,,,
48123,202501,APT,,,60.0,1987.0,,용호동,,,
48123,202501,APT,,,40.0,1998.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48123,202501,APT,,,65.0,1992.0,,대방동,,,
48123,202501,APT,,,32.0,1987.0,,가음동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,65.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,50.0,1988.0,,사파동,,,
48123,202501,APT,,,30.0,2018.0,,남산동,,,
48123,202501,APT,,,35.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,210.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1999.0,,안민동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,35.0,1983.0,,외동,,,
48123,202501,APT,,,50.0,1991.0,,남산동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,60.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,1987.0,,신촌동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1991.0,,반지동,,,
48123,202501,APT,,,43.0,1997.0,,대원동,,,
48123,202501,APT,,,0.0,1992.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2002.0,,안민동,,,
48123,202501,APT,,,40.0,1994.0,,상남동,,,
48123,202501,APT,,,45.0,1987.0,,신촌동,,,
48123,202501,APT,,,38.0,1997.0,,대원동,,,
48123,202501,APT,,,110.0,2017.0,,가음동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1987.0,,용호동,,,
48123,202501,APT,,,70.0,1988.0,,신월동,,,
48123,202501,APT,,,50.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,75.0,1989.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,44.0,1995.0,,남양동,,,
48123,202501,APT,,,40.0,2003.0,,성주동,,,
48123,202501,APT,,,60.0,1994.0,,상남동,,,
48123,202501,APT,,,30.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,30.0,2018.0,,남산동,,,
48123,202501,APT,,,50.0,1988.0,,사파동,,,
48123,202501,APT,,,40.0,1987.0,,가음동,,,
48123,202501,APT,,,25.0,1992.0,,남양동,,,
48123,202501,APT,,,30.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,155.0,2017.0,,용호동,,,
48123,202501,APT,,,50.0,1986.0,,용호동,,,
48123,202501,APT,,,55.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,45.0,1994.0,,상남동,,,
48123,202501,APT,,,50.0,2001.0,,대방동,,,
48123,202501,APT,,,0.0,2018.0,,가음동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,20.0,1987.0,,용호동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,58.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1987.0,,가음동,,,
48123,202501,APT,,,50.0,1990.0,,신촌동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,65.0,2018.0,,가음동,,,
48123,202501,APT,,,0.0,1990.0,,내동,,,
48123,202501,APT,,,0.0,1992.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,50.0,1992.0,,대방동,,,
48123,202501,APT,,,13.0,2018.0,,남산동,,,
48123,202501,APT,,,120.0,2018.0,,대원동,,,
48123,202501,APT,,,30.0,1994.0,,상남동,,,
48123,202501,APT,,,40.0,1981.0,,신촌동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,가음동,,,
48123,202501,APT,,,55.0,1995.0,,남양동,,,
48123,202501,APT,,,60.0,1994.0,,상남동,,,
48123,202501,APT,,,40.0,1996.0,,대방동,,,
48123,202501,APT,,,30.0,1992.0,,대방동,,,
48123,202501,APT,,,55.0,1987.0,,용호동,,,
48123,202501,APT,,,40.0,2003.0,,신촌동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,2018.0,,가음동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,10.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,10.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1986.0,,용호동,,,
48123,202501,APT,,,10.0,1988.0,,사파동,,,
48123,202501,APT,,,35.0,1985.0,,가음동,,,
48123,202501,APT,,,20.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2022.0,,사파정동,,,
48123,202501,APT,,,0.0,1990.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1998.0,,남양동,,,
48123,202501,APT,,,45.0,1991.0,,남산동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,30.0,1994.0,,상남동,,,
48123,202501,APT,,,55.0,1988.0,,사파동,,,
48123,202501,APT,,,35.0,1999.0,,안민동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,30.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,2017.0,,가음동,,,
48123,202501,APT,,,15.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,가음동,,,
48123,202501,APT,,,0.0,1989.0,,남양동,,,
48123,202501,APT,,,0.0,2022.0,,사파정동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1987.0,,용호동,,,
48123,202501,APT,,,0.0,2001.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1999.0,,대원동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,25.0,2009.0,,내동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2005.0,,신촌동,,,
48123,202501,APT,,,60.0,1994.0,,상남동,,,
48123,202501,APT,,,45.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,80.0,1994.0,,상남동,,,
48123,202501,APT,,,60.0,1994.0,,상남동,,,
48123,202501,APT,,,5.0,1992.0,,대방동,,,
48123,202501,APT,,,35.0,2018.0,,남산동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,40.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1990.0,,남양동,,,
48123,202501,APT,,,50.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,2007.0,,반림동,,,
48123,202501,APT,,,0.0,1987.0,,가음동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2014.0,,상남동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1979.0,,신촌동,,,
48123,202501,APT,,,0.0,2017.0,,가음동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,50.0,1992.0,,대방동,,,
48123,202501,APT,,,20.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,30.0,2018.0,,남산동,,,
48123,202501,APT,,,55.0,1995.0,,남양동,,,
48123,202501,APT,,,50.0,2005.0,,신촌동,,,
48123,202501,APT,,,20.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,50.0,1990.0,,가음정동,,,
48123,202501,APT,,,45.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1990.0,,가음정동,,,
48123,202501,APT,,,100.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,2007.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1990.0,,남양동,,,
48123,202501,APT,,,25.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1990.0,,남양동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,15.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1999.0,,안민동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,25.0,1992.0,,대방동,,,
48123,202501,APT,,,6.0,1989.0,,신촌동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,20.0,1986.0,,용호동,,,
48123,202501,APT,,,0.0,2007.0,,반림동,,,
48123,202501,APT,,,53.0,1992.0,,대방동,,,
48123,202501,APT,,,10.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,2009.0,,내동,,,
48123,202501,APT,,,35.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1986.0,,용호동,,,
48123,202501,APT,,,10.0,1986.0,,용호동,,,
48123,202501,APT,,,0.0,2018.0,,가음동,,,
48123,202501,APT,,,35.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,2005.0,,성주동,,,
48123,202501,APT,,,0.0,2018.0,,남산동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,60.0,1984.0,,용호동,,,
48123,202501,APT,,,5.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,40.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,1995.0,,남양동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,50.0,1987.0,,용호동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1990.0,,반지동,,,
48123,202501,APT,,,90.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,5.0,1996.0,,대방동,,,
48123,202501,APT,,,50.0,1987.0,,가음동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,60.0,1990.0,,남양동,,,
48123,202501,APT,,,55.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1987.0,,신촌동,,,
48123,202501,APT,,,55.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2007.0,,반림동,,,
48123,202501,APT,,,45.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2022.0,,사파정동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,40.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1987.0,,용호동,,,
48123,202501,APT,,,65.0,1998.0,,남양동,,,
48123,202501,APT,,,15.0,1988.0,,사파동,,,
48123,202501,APT,,,25.0,1992.0,,사파동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,남양동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,2006.0,,반림동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,30.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,2002.0,,안민동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,50.0,1995.0,,남양동,,,
48123,202501,APT,,,70.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,1992.0,,남양동,,,
48123,202501,APT,,,0.0,2001.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1984.0,,용호동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1990.0,,반지동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48123,202501,APT,,,0.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,2009.0,,내동,,,
48123,202501,APT,,,55.0,1996.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,사파동,,,
48123,202501,APT,,,45.0,1979.0,,신촌동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,0.0,1986.0,,용호동,,,
48123,202501,APT,,,55.0,1987.0,,용호동,,,
48123,202501,APT,,,0.0,1987.0,,가음동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,53.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2018.0,,대원동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,2017.0,,가음동,,,
48123,202501,APT,,,0.0,1989.0,,반림동,,,
48123,202501,APT,,,25.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,2005.0,,성주동,,,
48123,202501,APT,,,0.0,1988.0,,신월동,,,
48123,202501,APT,,,0.0,2014.0,,가음동,,,
48123,202501,APT,,,0.0,2017.0,,용호동,,,
48123,202501,APT,,,0.0,1992.0,,대방동,,,
48123,202501,APT,,,0.0,1994.0,,상남동,,,
48123,202501,APT,,,0.0,1988.0,,사파동,,,
48125,202501,APT,,,0.0,2011.0,,교원동,,,
48125,202501,APT,,,18.0,2008.0,,교방동,,,
48125,202501,APT,,,0.0,1995.0,,해운동,,,
48125,202501,APT,,,0.0,2020.0,,교방동,,,
48125,202501,APT,,,0.0,1995.0,,해운동,,,
48125,202501,APT,,,0.0,2018.0,,산호동,,,
48125,202501,APT,,,11.0,2021.0,,가포동,,,
48125,202501,APT,,,45.0,2010.0,,신포동1가,,,
48125,202501,APT,,,6.0,2020.0,,가포동,,,
48125,202501,APT,,,0.0,2008.0,,교방동,,,
48125,202501,APT,,,12.0,1986.0,,자산동,,,
48125,202501,APT,,,70.0,2016.0,,진동면 진동리,,,
48125,202501,APT,,,0.0,2018.0,,산호동,,,
48125,202501,APT,,,8.0,2008.0,,교방동,,,
48125,202501,APT,,,40.0,2004.0,,창포동3가,,,
48125,202501,APT,,,0.0,2016.0,,월영동,,,
48125,202501,APT,,,0.0,2016.0,,월영동,,,
48125,202501,APT,,,30.0,2005.0,,해운동,,,
48125,202501,APT,,,7.0,2020.0,,가포동,,,
48125,202501,APT,,,0.0,2019.0,,월영동,,,
48125,202501,APT,,,50.0,2004.0,,신포동1가,,,
48125,202501,APT,,,50.0,1991.0,,월영동,,,
48125,202501,APT,,,100.0,2019.0,,월영동,,,
48125,202501,APT,,,0.0,2001.0,,신포동1가,,,
48125,202501,APT,,,0.0,2016.0,,월영동,,,
48125,202501,APT,,,0.0,2018.0,,현동,,,
48125,202501,APT,,,50.0,1998.0,,월영동,,,
48125,202501,APT,,,60.0,1996.0,,해운동,,,
48125,202501,APT,,,0.0,2020.0,,교방동,,,
48125,202501,APT,,,0.0,2019.0,,월영동,,,
48125,202501,APT,,,40.0,1998.0,,월영동,,,
48125,202501,APT,,,0.0,1995.0,,해운동,,,
48125,202501,APT,,,0.0,2016.0,,산호동,,,
48125,202501,APT,,,0.0,1992.0,,월영동,,,
48125,202501,APT,,,0.0,1997.0,,중앙동2가,,,
48125,202501,APT,,,35.0,1999.0,,해운동,,,
48125,202501,APT,,,30.0,1986.0,,자산동,,,
48125,202501,APT,,,35.0,2011.0,,창포동3가,,,
48125,202501,APT,,,9.0,2008.0,,교방동,,,
48125,202501,APT,,,35.0,2011.0,,창포동3가,,,
48125,202501,APT,,,50.0,1992.0,,월영동,,,
48125,202501,APT,,,55.0,1998.0,,월영동,,,
48125,202501,APT,,,0.0,1991.0,,월영동,,,
48125,202501,APT,,,0.0,2019.0,,월영동,,,
48125,202501,APT,,,30.0,2011.0,,창포동3가,,,
48125,202501,APT,,,35.0,2011.0,,창포동3가,,,
48125,202501,APT,,,35.0,2011.0,,창포동3가,,,
48125,202501,APT,,,0.0,2020.0,,교방동,,,
48125,202501,APT,,,20.0,2017.0,,월영동,,,
48125,202501,APT,,,100.0,2010.0,,신포동1가,,,
48125,202501,APT,,,100.0,2010.0,,신포동1가,,,
48125,202501,APT,,,0.0,2007.0,,중앙동2가,,,
48125,202501,APT,,,80.0,2018.0,,현동,,,
48125,202501,APT,,,80.0,2018.0,,현동,,,
48125,202501,APT,,,0.0,1990.0,,자산동,,,
48125,202501,APT,,,0.0,2024.0,,교방동,,,
48125,202501,APT,,,0.0,1993.0,,해운동,,,
48125,202501,APT,,,60.0,2019.0,,월영동,,,
48125,202501,APT,,,73.0,2019.0,,월영동,,,
48125,202501,APT,,,100.0,2019.0,,월영동,,,
48125,202501,APT,,,35.0,2011.0,,창포동3가,,,
48125,202501,APT,,,0.0,2001.0,,신포동1가,,,
48125,202501,APT,,,100.0,2019.0,,월영동,,,
48125,202501,APT,,,35.0,1999.0,,해운동,,,
48125,202501,APT,,,0.0,2018.0,,현동,,,
48125,202501,APT,,,0.0,1983.0,,월남동1가,,,
48125,202501,APT,,,0.0,1998.0,,월영동,,,
48125,202501,APT,,,0.0,2017.0,,월영동,,,
48125,202501,APT,,,50.0,1995.0,,해운동,,,
48125,202501,APT,,,55.0,1995.0,,해운동,,,
