adm_cd7,year,stops_count,stops_per_km2,coverage_pct,stops_per_10k_youth,adm_nm,pop_total,youth_20_34,youth_share,pop_fill_source
4812331,2023,153,2.952078995902802,0.4364571346691488,30.503000458541834,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812332,2023,71,2.101707015222391,0.3212596306878639,14.154987140891963,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812333,2023,107,2.295003420608827,0.3542245244183785,21.332163719372396,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812334,2023,118,1.496998274699902,0.2809785925573085,23.525189896130303,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812358,2023,11,9.359489204857844,0.8215557192008127,2.19302617675791,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812364,2023,11,19.141269936127863,1.0,2.19302617675791,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812365,2023,10,11.441164573257591,1.0,1.9936601606890088,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812366,2023,19,17.31155800430464,0.9976432303620336,3.7879543053091167,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812367,2023,37,21.043423443172514,0.999691881866505,7.376542594549333,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812368,2023,17,5.670517432271337,0.3909391707727769,3.389222273171315,경상남도 창원시 성산구,245259.0,50159.0,0.20451441129581382,parent_gu
4812711,2023,156,2.771311935411681,0.3360628047520368,56.884480746791134,경상남도 창원시 마산회원구,179818.0,27424.0,0.15250975986831128,parent_gu
4812763,2023,18,8.595582411883278,0.7071286377509023,6.563593932322054,경상남도 창원시 마산회원구,179818.0,27424.0,0.15250975986831128,parent_gu
4812966,2023,49,2.702496057670446,0.2275944229235684,16.378100140383715,경상남도 창원시 진해구,191225.0,29918.0,0.15645443848869134,parent_gu
4812111,2024,180,3.037722845124928,0.4451875962027795,49.94173464291659,경상남도 창원시 의창구,209695.0,36042.0,0.1718782040582751,parent_gu
4812555,2024,39,13.2538817084825,0.950447542329,15.232589930867478,경상남도 창원시 마산합포구,178211.0,25603.0,0.1436667770227427,parent_gu
4812331,2024,159,3.0678467996636964,0.4467497867315886,32.89405631296936,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812332,2024,82,2.4273235950455785,0.3567094200807601,16.96423029977036,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812333,2024,115,2.4665924614020103,0.3627705741379004,23.79129859114136,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812334,2024,124,1.573116831040575,0.2855955002368897,25.653226306969813,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812358,2024,15,12.76293982480615,0.8717190331969078,3.10321285971409,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812364,2024,11,19.141269936127863,1.0,2.2756894304569997,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812365,2024,10,11.441164573257591,1.0,2.068808573142727,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812366,2024,19,17.31155800430464,0.9976432303620304,3.930736288971181,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812367,2024,40,22.749646965591907,0.9984253089128674,8.275234292570907,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812368,2024,19,6.3376371301856125,0.390939170772775,3.930736288971181,경상남도 창원시 성산구,244489.0,48337.0,0.19770623627238854,parent_gu
4812711,2024,162,2.877900856004437,0.3358994339714943,60.959548447789274,경상남도 창원시 마산회원구,178724.0,26575.0,0.14869295673776325,parent_gu
4812763,2024,20,9.550647124314754,0.7084741867726603,7.525870178739416,경상남도 창원시 마산회원구,178724.0,26575.0,0.14869295673776325,parent_gu
4812966,2024,52,2.8679549999768006,0.22787563249112,17.830201618433687,경상남도 창원시 진해구,188739.0,29164.0,0.15452026343257091,parent_gu
